Time	Channel C	Channel D
(ms)	(mV)	(mV)

1.07279997	93.32559967	-56.66676712
1.07283197	93.22793579	-57.06961060
1.07286397	93.32559967	-56.66676712
1.07289597	93.42936707	-55.86108017
1.07292797	92.72743988	-56.46534729
1.07295997	93.42936707	-56.16626358
1.07299197	93.62467957	-56.66676712
1.07302397	92.62367249	-57.27103424
1.07305597	93.82610321	-56.96585083
1.07308797	93.32559967	-57.06961060
1.07311997	93.02651978	-57.16727066
1.07315197	93.52702332	-56.56300354
1.07318397	92.92276001	-57.16727066
1.07321597	93.02651978	-57.47245789
1.07324797	92.82509613	-57.27103424
1.07327997	93.52702332	-56.76442719
1.07331197	93.12417603	-56.96585083
1.07334397	93.52702332	-57.36869049
1.07337597	92.72743988	-57.47245789
1.07340797	93.32559967	-57.06961060
1.07343997	92.82509613	-57.67387772
1.07347197	93.02651978	-56.96585083
1.07350397	93.42936707	-56.86818695
1.07353597	93.02651978	-56.86818695
1.07356797	92.42225647	-57.87530136
1.07359997	92.62367249	-57.67387772
1.07363197	93.22793579	-57.57011414
1.07366397	92.82509613	-57.77153778
1.07369597	92.42225647	-57.47245789
1.07372797	92.82509613	-58.17438126
1.07375997	93.02651978	-57.27103424
1.07379197	92.72743988	-58.07672119
1.07382397	92.22083282	-57.36869049
1.07385597	92.82509613	-58.77864838
1.07388797	92.52601624	-57.36869049
1.07391997	92.42225647	-58.07672119
1.07395197	92.62367249	-58.27814484
1.07398397	92.42225647	-58.07672119
1.07401597	92.82509613	-58.37580490
1.07404797	92.82509613	-57.97296143
1.07407997	92.72743988	-58.68098831
1.07411197	92.52601624	-58.07672119
1.07414397	92.32459259	-58.17438126
1.07417597	92.62367249	-58.68098831
1.07420797	92.02551270	-58.77864838
1.07423997	92.42225647	-58.77864838
1.07427197	92.42225647	-58.37580490
1.07430397	92.32459259	-58.47956467
1.07433597	92.12316895	-58.88241196
1.07436797	92.42225647	-59.08383560
1.07439997	92.52601624	-59.08383560
1.07443197	92.22083282	-58.47956467
1.07446397	92.02551270	-58.68098831
1.07449597	92.62367249	-59.08383560
1.07452797	92.12316895	-58.57722473
1.07455997	92.22083282	-59.08383560
1.07459197	91.42124939	-59.08383560
1.07462397	92.72743988	-58.77864838
1.07465597	92.62367249	-59.08383560
1.07468797	91.92174530	-59.28525543
1.07471997	92.02551270	-59.58433914
1.07475197	92.12316895	-59.18149185
1.07478397	91.92174530	-59.58433914
1.07481597	92.02551270	-58.88241196
1.07484797	91.32358551	-59.78575897
1.07487997	92.02551270	-59.28525543
1.07491197	91.82408905	-58.88241196
1.07494397	92.22083282	-59.68809891
1.07497597	91.72032928	-59.28525543
1.07500797	91.62266541	-58.68098831
1.07503997	92.02551270	-59.48667526
1.07507197	91.01840210	-59.58433914
1.07510397	92.02551270	-59.78575897
1.07513597	91.62266541	-59.78575897
1.07516797	92.02551270	-59.38291550
1.07519997	92.12316895	-59.58433914
1.07523197	91.32358551	-60.09094238
1.07526397	91.21982574	-59.78575897
1.07529597	91.32358551	-59.68809891
1.07532797	91.42124939	-59.78575897
1.07535997	91.42124939	-59.98717880
1.07539197	91.32358551	-60.69521332
1.07542397	91.72032928	-60.29236603
1.07545597	91.72032928	-60.09094238
1.07548797	91.42124939	-60.09094238
1.07551997	91.72032928	-60.09094238
1.07555197	90.92073822	-59.78575897
1.07558397	91.32358551	-60.99429321
1.07561597	91.42124939	-60.89663315
1.07564797	90.81697845	-60.59144974
1.07567997	91.62266541	-60.79286957
1.07571197	91.01840210	-60.79286957
1.07574397	91.32358551	-60.18860245
1.07577597	90.81697845	-61.09195328
1.07580797	91.01840210	-60.69521332
1.07583997	91.51890564	-60.69521332
1.07587197	91.32358551	-60.49378967
1.07590397	91.01840210	-60.29236603
1.07593597	91.21982574	-60.18860245
1.07596797	91.21982574	-60.69521332
1.07599997	91.51890564	-60.79286957
1.07603197	91.12216949	-61.19571304
1.07606397	90.81697845	-60.69521332
1.07609597	91.01840210	-61.19571304
1.07612797	90.71932220	-61.29337311
1.07615997	90.51789856	-61.29337311
1.07619197	91.01840210	-61.29337311
1.07622397	91.21982574	-61.19571304
1.07625597	90.81697845	-60.99429321
1.07628797	90.12116241	-60.79286957
1.07631997	90.12116241	-60.79286957
1.07635197	90.62165833	-61.19571304
1.07638397	90.81697845	-61.19571304
1.07641597	90.71932220	-61.29337311
1.07644797	91.01840210	-61.19571304
1.07647997	90.62165833	-61.59855652
1.07651197	90.62165833	-61.29337311
1.07654397	91.12216949	-61.09195328
1.07657597	89.61454773	-61.89764023
1.07660797	90.42024231	-61.29337311
1.07663997	90.21881104	-61.79998016
1.07667197	90.31647491	-62.20282745
1.07670397	90.51789856	-61.39713669
1.07673597	90.21881104	-62.00140381
1.07676797	90.01739502	-62.00140381
1.07679997	90.81697845	-61.59855652
1.07683197	90.31647491	-61.79998016
1.07686397	90.21881104	-62.09906006
1.07689597	89.81597137	-62.30048370
1.07692797	90.12116241	-62.40424728
1.07695997	90.51789856	-62.30048370
1.07699197	89.61454773	-62.50190353
1.07702397	89.81597137	-62.80709457
1.07705597	89.21780396	-62.30048370
1.07708797	90.01739502	-62.00140381
1.07711997	90.01739502	-62.00140381
1.07715197	89.61454773	-62.90475082
1.07718397	89.41923523	-62.90475082
1.07721597	89.81597137	-62.20282745
1.07724797	89.31546783	-62.70333099
1.07727997	89.61454773	-62.60566711
1.07731197	90.51789856	-62.50190353
1.07734397	90.31647491	-62.50190353
1.07737597	89.41923523	-62.90475082
1.07740797	89.71831512	-62.40424728
1.07743997	89.71831512	-62.70333099
1.07747197	89.61454773	-62.80709457
1.07750397	89.41923523	-63.50902176
1.07753597	89.61454773	-63.00851440
1.07756797	89.81597137	-62.20282745
1.07759997	89.51688385	-62.90475082
1.07763197	89.21780396	-63.41135788
1.07766397	90.21881104	-62.40424728
1.07769597	89.71831512	-62.30048370
1.07772797	89.31546783	-62.90475082
1.07775997	89.61454773	-63.30759430
1.07779197	89.11405182	-62.70333099
1.07782397	89.31546783	-62.90475082
1.07785597	89.71831512	-63.50902176
1.07788797	89.41923523	-62.90475082
1.07791997	89.41923523	-63.20993042
1.07795197	89.51688385	-63.10617447
1.07798397	89.61454773	-63.10617447
1.07801597	89.61454773	-63.41135788
1.07804797	88.61354065	-64.11328888
1.07807997	89.01638794	-63.41135788
1.07811197	88.91262054	-63.61277771
1.07814397	88.61354065	-63.30759430
1.07817597	89.71831512	-62.80709457
1.07820797	89.41923523	-63.61277771
1.07823997	88.41212463	-64.11328888
1.07827197	88.71730804	-63.71044159
1.07830397	88.71730804	-63.71044159
1.07833597	88.91262054	-63.10617447
1.07836797	89.11405182	-63.61277771
1.07839997	88.81497192	-63.81420517
1.07843197	89.31546783	-63.50902176
1.07846397	88.81497192	-63.81420517
1.07849597	88.51587677	-64.11328888
1.07852797	88.71730804	-64.01562500
1.07855997	88.11304474	-63.81420517
1.07859197	88.51587677	-63.61277771
1.07862397	88.41212463	-64.51612854
1.07865597	88.41212463	-64.41846466
1.07868797	88.21069336	-64.71755219
1.07871997	88.91262054	-64.61988831
1.07875197	89.41923523	-63.61277771
1.07878397	88.61354065	-64.11328888
1.07881597	88.51587677	-64.61988831
1.07884797	88.51587677	-63.91185760
1.07887997	88.51587677	-64.21704865
1.07891197	88.01538086	-64.91896820
1.07894397	88.01538086	-64.91896820
1.07897597	88.91262054	-65.32181549
1.07900797	88.01538086	-64.91896820
1.07903997	87.71019745	-65.22415924
1.07907197	88.21069336	-64.61988831
1.07910397	87.81395721	-65.02273560
1.07913597	88.01538086	-65.02273560
1.07916797	88.41212463	-64.71755219
1.07919997	88.41212463	-65.72466278
1.07923197	87.81395721	-65.52323914
1.07926397	87.61253357	-65.22415924
1.07929597	88.41212463	-64.91896820
1.07932797	87.91161346	-64.91896820
1.07935997	87.81395721	-65.22415924
1.07939197	88.01538086	-64.82131195
1.07942397	88.21069336	-64.82131195
1.07945597	87.81395721	-65.32181549
1.07948797	88.31446075	-65.52323914
1.07951997	88.21069336	-64.82131195
1.07955197	87.41111755	-65.22415924
1.07958397	88.01538086	-65.32181549
1.07961597	87.51487732	-65.22415924
1.07964797	88.41212463	-64.82131195
1.07967997	87.81395721	-66.12750244
1.07971197	87.61253357	-66.02374268
1.07974397	87.11203766	-65.92608643
1.07977597	87.61253357	-65.92608643
1.07980797	88.61354065	-66.42658234
1.07983997	87.61253357	-65.92608643
1.07987197	87.11203766	-66.12750244
1.07990397	87.81395721	-65.62089539
1.07993597	87.61253357	-66.22516632
1.07996797	87.81395721	-66.02374268
1.07999997	87.20968628	-66.32892609
1.08003197	87.61253357	-65.92608643
1.08006397	87.91161346	-66.02374268
1.08009597	86.91060638	-65.42557526
1.08012797	87.51487732	-65.32181549
1.08015997	87.31345367	-66.32892609
1.08019197	87.81395721	-66.12750244
1.08022397	86.81295013	-66.12750244
1.08025597	87.31345367	-66.82942963
1.08028797	87.51487732	-66.02374268
1.08031997	86.91060638	-66.73176575
1.08035197	87.20968628	-66.12750244
1.08038397	87.20968628	-66.53034973
1.08041597	87.31345367	-66.22516632
1.08044797	87.00827026	-66.62800598
1.08047997	87.51487732	-66.22516632
1.08051197	86.81295013	-66.53034973
1.08054397	87.81395721	-66.62800598
1.08057597	87.00827026	-66.53034973
1.08060797	87.00827026	-66.42658234
1.08063997	87.11203766	-66.73176575
1.08067197	86.81295013	-66.93319702
1.08070397	86.20867920	-66.32892609
1.08073597	86.61152649	-66.32892609
1.08076797	86.50775909	-66.62800598
1.08079997	86.91060638	-66.73176575
1.08083197	86.61152649	-66.82942963
1.08086397	86.41011047	-66.82942963
1.08089597	86.50775909	-66.82942963
1.08092797	86.41011047	-66.93319702
1.08095997	87.31345367	-67.13461304
1.08099197	87.31345367	-66.93319702
1.08102397	86.20867920	-66.62800598
1.08105597	86.81295013	-66.82942963
1.08108797	86.50775909	-66.73176575
1.08111997	86.61152649	-67.03085327
1.08115197	86.41011047	-67.53746033
1.08118397	85.90959930	-67.13461304
1.08121597	86.91060638	-67.63512421
1.08124797	85.80583954	-67.33604431
1.08127997	86.41011047	-67.33604431
1.08131197	85.80583954	-67.13461304
1.08134397	86.50775909	-67.33604431
1.08137597	86.41011047	-67.33604431
1.08140797	86.41011047	-67.03085327
1.08143997	86.11102295	-67.73887634
1.08147197	86.61152649	-67.63512421
1.08150397	86.50775909	-67.94030762
1.08153597	85.70818329	-67.83654022
1.08156797	86.30634308	-67.33604431
1.08159997	86.20867920	-67.43369293
1.08163197	85.80583954	-67.63512421
1.08166397	85.70818329	-68.23938751
1.08169597	85.90959930	-67.23227692
1.08172797	86.20867920	-68.03796387
1.08175997	86.41011047	-68.03796387
1.08179197	85.60441589	-67.83654022
1.08182397	86.00726318	-68.23938751
1.08185597	86.00726318	-68.03796387
1.08188797	86.00726318	-68.14172363
1.08191997	86.41011047	-67.73887634
1.08195197	85.90959930	-68.03796387
1.08198397	86.61152649	-67.94030762
1.08201597	85.90959930	-68.74599457
1.08204797	86.00726318	-68.23938751
1.08207997	85.30533600	-68.54457092
1.08211197	85.80583954	-67.73887634
1.08214397	86.11102295	-68.23938751
1.08217597	85.30533600	-68.74599457
1.08220797	85.20767975	-67.73887634
1.08223997	85.20767975	-68.23938751
1.08227197	85.20767975	-68.23938751
1.08230397	85.70818329	-68.54457092
1.08233597	85.80583954	-68.74599457
1.08236797	86.00726318	-68.54457092
1.08239997	85.60441589	-68.44080353
1.08243197	85.60441589	-68.64223480
1.08246397	85.60441589	-69.04507446
1.08249597	85.40910339	-68.44080353
1.08252797	85.50675964	-68.64223480
1.08255997	85.10391998	-68.44080353
1.08259197	85.00625610	-68.44080353
1.08262397	84.50575256	-68.74599457
1.08265597	84.30432892	-69.64934540
1.08268797	85.00625610	-69.14883423
1.08271997	85.40910339	-68.84365082
1.08275197	85.70818329	-69.44791412
1.08278397	85.90959930	-69.55168152
1.08281597	85.20767975	-69.04507446
1.08284797	84.80483246	-69.04507446
1.08287997	84.50575256	-69.44791412
1.08291197	85.10391998	-69.44791412
1.08294397	84.80483246	-69.04507446
1.08297597	84.80483246	-69.24649811
1.08300797	85.40910339	-69.35025787
1.08303997	85.20767975	-69.14883423
1.08307197	84.90248871	-69.55168152
1.08310397	84.80483246	-69.24649811
1.08313597	85.30533600	-69.55168152
1.08316797	83.80382538	-69.75310516
1.08319997	85.00625610	-69.55168152
1.08323197	84.70717621	-69.35025787
1.08326397	84.40199280	-69.95452881
1.08329597	84.40199280	-69.35025787
1.08332797	84.70717621	-69.85076141
1.08335997	84.80483246	-70.15595245
1.08339197	84.90248871	-69.14883423
1.08342397	84.80483246	-70.35126495
1.08345597	85.00625610	-70.05218506
1.08348797	84.70717621	-69.64934540
1.08351997	84.70717621	-69.44791412
1.08355197	84.30432892	-70.15595245
1.08358397	84.10290527	-69.95452881
1.08361597	84.20667267	-70.05218506
1.08364797	85.00625610	-70.15595245
1.08367997	84.80483246	-69.95452881
1.08371197	83.70006561	-70.05218506
1.08374397	84.00524902	-70.75411224
1.08377597	84.20667267	-69.85076141
1.08380797	84.60340881	-70.05218506
1.08383997	84.90248871	-69.55168152
1.08387197	84.10290527	-70.15595245
1.08390397	84.00524902	-70.55268860
1.08393597	83.90148163	-70.85787201
1.08396797	83.70006561	-70.25360870
1.08399997	84.70717621	-69.85076141
1.08403197	84.00524902	-69.85076141
1.08406397	84.30432892	-70.15595245
1.08409597	83.50474548	-70.55268860
1.08412797	84.30432892	-70.65644836
1.08415997	84.40199280	-70.65644836
1.08419197	83.60240173	-70.25360870
1.08422397	83.70006561	-70.25360870
1.08425597	83.90148163	-70.25360870
1.08428797	83.60240173	-70.25360870
1.08431997	83.50474548	-71.15695190
1.08435197	83.70006561	-70.55268860
1.08438397	83.50474548	-70.75411224
1.08441597	83.40098572	-70.75411224
1.08444797	83.60240173	-70.75411224
1.08447997	83.70006561	-70.95553589
1.08451197	83.40098572	-71.35837555
1.08454397	83.10189819	-70.95553589
1.08457597	83.50474548	-71.05929565
1.08460797	83.50474548	-70.75411224
1.08463997	83.50474548	-70.55268860
1.08467197	83.10189819	-71.55979919
1.08470397	82.80281830	-71.46214294
1.08473597	83.90148163	-70.95553589
1.08476797	82.99813843	-71.46214294
1.08479997	83.10189819	-71.35837555
1.08483197	83.30332184	-71.46214294
1.08486397	83.30332184	-71.66355896
1.08489597	83.80382538	-71.86499023
1.08492797	83.60240173	-71.15695190
1.08495997	83.19955444	-71.86499023
1.08499197	82.69905853	-71.55979919
1.08502397	82.60139465	-71.55979919
1.08505597	83.30332184	-71.26071930
1.08508797	83.30332184	-71.86499023
1.08511997	82.99813843	-71.55979919
1.08515197	82.39997101	-72.06640625
1.08518397	82.60139465	-71.35837555
1.08521597	82.80281830	-71.76122284
1.08524797	83.10189819	-71.86499023
1.08527997	82.60139465	-72.06640625
1.08531197	82.80281830	-72.76833344
1.08534397	82.80281830	-71.96264648
1.08537597	82.90047455	-71.26071930
1.08540797	82.69905853	-72.96974945
1.08543997	82.80281830	-72.56690979
1.08547197	82.19855499	-72.26782227
1.08550397	82.49763489	-72.06640625
1.08553597	82.39997101	-72.16407013
1.08556797	82.69905853	-71.76122284
1.08559997	82.99813843	-71.55979919
1.08563197	82.80281830	-71.86499023
1.08566397	82.29621124	-71.66355896
1.08569597	82.39997101	-72.36548615
1.08572797	82.60139465	-72.36548615
1.08575997	82.60139465	-72.87210083
1.08579197	82.29621124	-72.76833344
1.08582397	82.19855499	-72.87210083
1.08585597	82.39997101	-72.46925354
1.08588797	82.10089111	-72.26782227
1.08591997	82.60139465	-72.76833344
1.08595197	82.60139465	-72.67066956
1.08598397	82.60139465	-72.56690979
1.08601597	82.90047455	-72.36548615
1.08604797	81.99713135	-72.56690979
1.08607997	81.49662781	-74.17829132
1.08611197	82.49763489	-72.67066956
1.08614397	82.69905853	-72.76833344
1.08617597	82.69905853	-72.76833344
1.08620797	82.60139465	-72.26782227
1.08623997	82.29621124	-72.56690979
1.08627197	81.59428406	-72.56690979
1.08630397	82.29621124	-72.67066956
1.08633597	82.10089111	-73.07351685
1.08636797	81.69804382	-72.76833344
1.08639997	81.69804382	-73.27494049
1.08643197	81.79570770	-73.27494049
1.08646397	81.79570770	-72.96974945
1.08649597	82.10089111	-73.17118073
1.08652797	81.99713135	-72.67066956
1.08655997	81.29520416	-73.07351685
1.08659197	80.89846802	-73.17118073
1.08662397	81.99713135	-73.47636414
1.08665597	82.10089111	-73.17118073
1.08668797	81.69804382	-73.67778015
1.08671997	81.09378052	-73.47636414
1.08675197	81.19754791	-73.37259674
1.08678397	81.79570770	-73.67778015
1.08681597	81.59428406	-73.27494049
1.08684797	81.29520416	-73.67778015
1.08687997	81.49662781	-74.17829132
1.08691197	81.09378052	-73.67778015
1.08694397	81.39896393	-73.47636414
1.08697597	81.59428406	-72.96974945
1.08700797	81.59428406	-73.87921143
1.08703997	80.89846802	-73.47636414
1.08707197	80.59327698	-74.08062744
1.08710397	81.19754791	-73.97686005
1.08713597	81.29520416	-74.48347473
1.08716797	81.89947510	-74.17829132
1.08719997	81.59428406	-72.96974945
1.08723197	81.09378052	-74.17829132
1.08726397	80.89846802	-74.17829132
1.08729597	81.09378052	-73.37259674
1.08732797	81.09378052	-73.57402802
1.08735997	80.69703674	-73.87921143
1.08739197	81.59428406	-73.67778015
1.08742397	80.89846802	-74.37970734
1.08745597	80.19654083	-74.58113098
1.08748797	80.49562073	-74.78255463
1.08751997	80.89846802	-74.28205109
1.08755197	80.59327698	-74.28205109
1.08758397	80.49562073	-74.08062744
1.08761597	80.99612427	-74.28205109
1.08764797	80.89846802	-74.58113098
1.08767997	80.59327698	-74.48347473
1.08771197	80.89846802	-73.77544403
1.08774397	80.69703674	-74.37970734
1.08777597	81.09378052	-74.68489838
