Freq	I	Q
7.991530000000000000e+09	2.952832700000000091e-03	-8.693310799999999505e-03
7.991535000000000000e+09	2.912088599999999947e-03	-8.682520500000000599e-03
7.991540000000000000e+09	2.870505499999999929e-03	-8.636166799999999213e-03
7.991545000000000000e+09	2.835089099999999872e-03	-8.620133000000000309e-03
7.991550000000000000e+09	2.781803800000000066e-03	-8.551855000000000567e-03
7.991555000000000000e+09	2.706848899999999853e-03	-8.550210500000000532e-03
7.991560000000000000e+09	2.674635900000000167e-03	-8.518918400000000460e-03
7.991565000000000000e+09	2.620210200000000055e-03	-8.483291800000000715e-03
7.991570000000000000e+09	2.601870100000000085e-03	-8.469091999999999246e-03
7.991575000000000000e+09	2.520065399999999855e-03	-8.430935699999999450e-03
7.991580000000000000e+09	2.476744900000000214e-03	-8.386256899999999792e-03
7.991585000000000000e+09	2.435315700000000201e-03	-8.342866500000000601e-03
7.991590000000000000e+09	2.365473600000000086e-03	-8.355447199999999422e-03
7.991595000000000000e+09	2.317088499999999870e-03	-8.290869200000000258e-03
7.991600000000000000e+09	2.278333000000000007e-03	-8.255438599999999696e-03
7.991605000000000000e+09	2.250789100000000036e-03	-8.224672400000000716e-03
7.991610000000000000e+09	2.191025799999999930e-03	-8.190650400000000844e-03
7.991615000000000000e+09	2.146323800000000167e-03	-8.150761499999999160e-03
7.991620000000000000e+09	2.083149900000000158e-03	-8.112028500000000031e-03
7.991625000000000000e+09	2.057399499999999857e-03	-8.073772300000000429e-03
7.991630000000000000e+09	1.994104200000000084e-03	-8.061268499999999643e-03
7.991635000000000000e+09	1.950042099999999955e-03	-7.993195099999999415e-03
7.991640000000000000e+09	1.917159699999999899e-03	-7.963128499999999610e-03
7.991645000000000000e+09	1.867649500000000042e-03	-7.929287000000000141e-03
7.991650000000000000e+09	1.826965299999999941e-03	-7.871354599999999882e-03
7.991655000000000000e+09	1.781880499999999963e-03	-7.819616799999999993e-03
7.991660000000000000e+09	1.717956000000000084e-03	-7.784681600000000097e-03
7.991665000000000000e+09	1.708800099999999936e-03	-7.732079600000000413e-03
7.991670000000000000e+09	1.630381300000000077e-03	-7.712837499999999902e-03
7.991675000000000000e+09	1.594794899999999946e-03	-7.657020100000000093e-03
7.991680000000000000e+09	1.536981100000000015e-03	-7.612811399999999847e-03
7.991685000000000000e+09	1.479654499999999906e-03	-7.574282400000000026e-03
7.991690000000000000e+09	1.424471000000000070e-03	-7.505780899999999964e-03
7.991695000000000000e+09	1.422472699999999951e-03	-7.460082399999999961e-03
7.991700000000000000e+09	1.351167799999999962e-03	-7.445652199999999721e-03
7.991705000000000000e+09	1.301782899999999899e-03	-7.377279900000000348e-03
7.991710000000000000e+09	1.273907599999999892e-03	-7.302799799999999848e-03
7.991715000000000000e+09	1.223383100000000013e-03	-7.285389399999999890e-03
7.991720000000000000e+09	1.162342499999999973e-03	-7.224595200000000390e-03
7.991725000000000000e+09	1.123029900000000088e-03	-7.136306000000000246e-03
7.991730000000000000e+09	1.077424599999999991e-03	-7.115279900000000268e-03
7.991735000000000000e+09	1.051452700000000051e-03	-7.057149599999999745e-03
7.991740000000000000e+09	9.961438999999999884e-04	-7.000565400000000396e-03
7.991745000000000000e+09	9.587587000000000062e-04	-6.951296499999999774e-03
7.991750000000000000e+09	9.326958000000000427e-04	-6.869591999999999886e-03
7.991755000000000000e+09	8.762543999999999498e-04	-6.823216699999999808e-03
7.991760000000000000e+09	8.362105999999999793e-04	-6.780887299999999868e-03
7.991765000000000000e+09	8.050854000000000083e-04	-6.707965500000000365e-03
7.991770000000000000e+09	7.715361000000000007e-04	-6.637190700000000082e-03
7.991775000000000000e+09	7.146535000000000517e-04	-6.606328699999999658e-03
7.991780000000000000e+09	6.729369999999999710e-04	-6.522599199999999653e-03
7.991785000000000000e+09	6.368279999999999818e-04	-6.476033200000000031e-03
7.991790000000000000e+09	6.134603000000000191e-04	-6.407624300000000321e-03
7.991795000000000000e+09	5.503742000000000269e-04	-6.316198799999999704e-03
7.991800000000000000e+09	5.361615000000000131e-04	-6.278437300000000096e-03
7.991805000000000000e+09	5.066629999999999702e-04	-6.216316500000000113e-03
7.991810000000000000e+09	4.610870999999999785e-04	-6.121862300000000152e-03
7.991815000000000000e+09	4.176265999999999767e-04	-6.061043599999999670e-03
7.991820000000000000e+09	3.881555999999999874e-04	-5.993416399999999811e-03
7.991825000000000000e+09	3.698042999999999925e-04	-5.923468099999999910e-03
7.991830000000000000e+09	3.288478999999999860e-04	-5.844760099999999660e-03
7.991835000000000000e+09	2.765523999999999782e-04	-5.780751899999999645e-03
7.991840000000000000e+09	2.487691999999999898e-04	-5.729727500000000168e-03
7.991845000000000000e+09	2.215235000000000077e-04	-5.634631799999999593e-03
7.991850000000000000e+09	1.920509999999999947e-04	-5.583118899999999635e-03
7.991855000000000000e+09	1.718773999999999953e-04	-5.512149200000000110e-03
7.991860000000000000e+09	1.411030999999999874e-04	-5.407590599999999650e-03
7.991865000000000000e+09	1.094940999999999992e-04	-5.373770200000000004e-03
7.991870000000000000e+09	8.139919999999999816e-05	-5.267942700000000089e-03
7.991875000000000000e+09	5.411999999999999683e-05	-5.173670899999999878e-03
7.991880000000000000e+09	8.720099999999999740e-06	-5.098551199999999846e-03
7.991885000000000000e+09	-2.479130000000000098e-05	-5.037916600000000127e-03
7.991890000000000000e+09	-2.337880000000000052e-05	-4.949425500000000089e-03
7.991895000000000000e+09	-4.682359999999999669e-05	-4.889045600000000054e-03
7.991900000000000000e+09	-8.148350000000000005e-05	-4.768704599999999683e-03
7.991905000000000000e+09	-8.666439999999999647e-05	-4.728377899999999627e-03
7.991910000000000000e+09	-1.091908000000000050e-04	-4.603971099999999705e-03
7.991915000000000000e+09	-1.454911999999999937e-04	-4.526545499999999611e-03
7.991920000000000000e+09	-1.635871000000000113e-04	-4.443321400000000213e-03
7.991925000000000000e+09	-1.692472999999999948e-04	-4.361282900000000053e-03
7.991930000000000000e+09	-2.011338999999999955e-04	-4.277675800000000153e-03
7.991935000000000000e+09	-2.207206000000000023e-04	-4.163538700000000287e-03
7.991940000000000000e+09	-2.025504999999999981e-04	-4.079515300000000240e-03
7.991945000000000000e+09	-2.409109000000000044e-04	-4.010401999999999717e-03
7.991950000000000000e+09	-2.618971999999999902e-04	-3.896152999999999856e-03
7.991955000000000000e+09	-2.691966000000000172e-04	-3.820537499999999888e-03
7.991960000000000000e+09	-2.522886000000000226e-04	-3.716382399999999982e-03
7.991965000000000000e+09	-2.444365000000000101e-04	-3.632148300000000076e-03
7.991970000000000000e+09	-2.682029000000000270e-04	-3.526474400000000065e-03
7.991975000000000000e+09	-2.774507999999999966e-04	-3.415458799999999961e-03
7.991980000000000000e+09	-2.867313000000000240e-04	-3.345216800000000087e-03
7.991985000000000000e+09	-2.973132000000000183e-04	-3.246736799999999906e-03
7.991990000000000000e+09	-2.879267000000000024e-04	-3.150994500000000014e-03
7.991995000000000000e+09	-2.931221000000000239e-04	-3.052486699999999893e-03
7.992000000000000000e+09	-2.980408000000000146e-04	-2.980503700000000037e-03
7.992005000000000000e+09	-2.819817000000000178e-04	-2.886593900000000105e-03
7.992010000000000000e+09	-2.736773999999999761e-04	-2.747712199999999879e-03
7.992015000000000000e+09	-2.913101000000000080e-04	-2.652694900000000019e-03
7.992020000000000000e+09	-2.773504000000000204e-04	-2.573191099999999881e-03
7.992025000000000000e+09	-2.707958000000000001e-04	-2.453831100000000102e-03
7.992030000000000000e+09	-2.519485000000000019e-04	-2.355324399999999922e-03
7.992035000000000000e+09	-2.472468999999999925e-04	-2.252172000000000202e-03
7.992040000000000000e+09	-2.341801999999999979e-04	-2.156966699999999983e-03
7.992045000000000000e+09	-2.236101999999999957e-04	-2.054139799999999804e-03
7.992050000000000000e+09	-1.984269999999999892e-04	-1.968396399999999997e-03
7.992055000000000000e+09	-1.602270000000000094e-04	-1.841386700000000000e-03
7.992060000000000000e+09	-1.561886999999999976e-04	-1.742356499999999980e-03
7.992065000000000000e+09	-1.361420999999999920e-04	-1.649669299999999977e-03
7.992070000000000000e+09	-1.215938999999999947e-04	-1.547248200000000051e-03
7.992075000000000000e+09	-1.141848999999999984e-04	-1.434670500000000039e-03
7.992080000000000000e+09	-7.802120000000000442e-05	-1.315498600000000002e-03
7.992085000000000000e+09	-3.757680000000000248e-05	-1.213909300000000097e-03
7.992090000000000000e+09	-1.255200000000000069e-06	-1.117242799999999901e-03
7.992095000000000000e+09	2.284369999999999950e-05	-1.028445700000000032e-03
7.992100000000000000e+09	5.348989999999999756e-05	-9.110796999999999906e-04
7.992105000000000000e+09	1.149990000000000013e-04	-8.058359999999999872e-04
7.992110000000000000e+09	1.236874999999999910e-04	-7.177798999999999681e-04
7.992115000000000000e+09	1.765937000000000030e-04	-5.955380999999999826e-04
7.992120000000000000e+09	1.878535000000000133e-04	-4.882107999999999912e-04
7.992125000000000000e+09	2.295401999999999881e-04	-4.087410999999999887e-04
7.992130000000000000e+09	2.976815999999999859e-04	-3.021507000000000207e-04
7.992135000000000000e+09	3.426890000000000253e-04	-1.813694999999999988e-04
7.992140000000000000e+09	3.662342999999999979e-04	-1.148373000000000059e-04
7.992145000000000000e+09	4.225332000000000155e-04	4.003700000000000309e-06
7.992150000000000000e+09	4.820145999999999979e-04	8.322070000000000097e-05
7.992155000000000000e+09	5.339718000000000025e-04	1.895424999999999899e-04
7.992160000000000000e+09	5.923185000000000516e-04	2.840636000000000224e-04
7.992165000000000000e+09	6.457573999999999780e-04	4.013547999999999812e-04
7.992170000000000000e+09	6.831310000000000160e-04	4.756054999999999918e-04
7.992175000000000000e+09	7.375511999999999867e-04	5.697153000000000373e-04
7.992180000000000000e+09	8.260859000000000387e-04	7.016604999999999544e-04
7.992185000000000000e+09	8.866367000000000215e-04	8.005469000000000517e-04
7.992190000000000000e+09	9.321480999999999734e-04	8.946636999999999906e-04
7.992195000000000000e+09	1.010216800000000035e-03	9.879205999999999752e-04
7.992200000000000000e+09	1.057195500000000093e-03	1.081297200000000012e-03
7.992205000000000000e+09	1.157470799999999909e-03	1.188880700000000037e-03
7.992210000000000000e+09	1.197148699999999897e-03	1.273434799999999993e-03
7.992215000000000000e+09	1.277706599999999968e-03	1.327061800000000095e-03
7.992220000000000000e+09	1.356412700000000004e-03	1.412297799999999914e-03
7.992225000000000000e+09	1.429574199999999930e-03	1.507800500000000066e-03
7.992230000000000000e+09	1.521822400000000068e-03	1.625286799999999931e-03
7.992235000000000000e+09	1.582668900000000056e-03	1.720762999999999937e-03
7.992240000000000000e+09	1.656038500000000038e-03	1.789499300000000053e-03
7.992245000000000000e+09	1.714065700000000098e-03	1.851178700000000003e-03
7.992250000000000000e+09	1.813326699999999892e-03	1.923606399999999933e-03
7.992255000000000000e+09	1.895417699999999957e-03	2.027143999999999821e-03
7.992260000000000000e+09	1.983203800000000062e-03	2.079591999999999899e-03
7.992265000000000000e+09	2.066115900000000186e-03	2.190355800000000006e-03
7.992270000000000000e+09	2.147650400000000216e-03	2.228374899999999853e-03
7.992275000000000000e+09	2.234719300000000131e-03	2.340153499999999935e-03
7.992280000000000000e+09	2.353438399999999934e-03	2.411974199999999957e-03
7.992285000000000000e+09	2.419423300000000075e-03	2.470422099999999930e-03
7.992290000000000000e+09	2.514064099999999916e-03	2.544096300000000133e-03
7.992295000000000000e+09	2.631408500000000181e-03	2.626827100000000016e-03
7.992300000000000000e+09	2.715869699999999901e-03	2.667450400000000166e-03
7.992305000000000000e+09	2.792039200000000134e-03	2.751628400000000023e-03
7.992310000000000000e+09	2.862140999999999904e-03	2.799124699999999862e-03
7.992315000000000000e+09	2.975724999999999811e-03	2.881078200000000093e-03
7.992320000000000000e+09	3.091976399999999889e-03	2.956447699999999873e-03
7.992325000000000000e+09	3.176663499999999880e-03	3.005039000000000148e-03
7.992330000000000000e+09	3.260062800000000042e-03	3.053273300000000114e-03
7.992335000000000000e+09	3.362331599999999858e-03	3.103603999999999825e-03
7.992340000000000000e+09	3.473804200000000109e-03	3.171806599999999875e-03
7.992345000000000000e+09	3.568948499999999909e-03	3.210296400000000206e-03
7.992350000000000000e+09	3.653819999999999898e-03	3.261222399999999955e-03
7.992355000000000000e+09	3.778993599999999793e-03	3.339557500000000113e-03
7.992360000000000000e+09	3.850337100000000151e-03	3.353060900000000028e-03
7.992365000000000000e+09	3.975898400000000416e-03	3.406137999999999961e-03
7.992370000000000000e+09	4.061519700000000219e-03	3.453073300000000182e-03
7.992375000000000000e+09	4.169366600000000075e-03	3.494783500000000175e-03
7.992380000000000000e+09	4.273615899999999579e-03	3.556856199999999801e-03
7.992385000000000000e+09	4.384798999999999988e-03	3.575127899999999866e-03
7.992390000000000000e+09	4.491832000000000290e-03	3.597373799999999903e-03
7.992395000000000000e+09	4.594829299999999596e-03	3.668438400000000130e-03
7.992400000000000000e+09	4.714161799999999972e-03	3.716075399999999810e-03
7.992405000000000000e+09	4.781112700000000361e-03	3.726032499999999952e-03
7.992410000000000000e+09	4.890555300000000091e-03	3.746977399999999996e-03
7.992415000000000000e+09	5.005221199999999870e-03	3.789017400000000129e-03
7.992420000000000000e+09	5.092474900000000353e-03	3.824056399999999859e-03
7.992425000000000000e+09	5.211222399999999866e-03	3.831983800000000016e-03
7.992430000000000000e+09	5.330589299999999829e-03	3.861200700000000201e-03
7.992435000000000000e+09	5.435785400000000406e-03	3.901066999999999816e-03
7.992440000000000000e+09	5.549482399999999815e-03	3.914795500000000164e-03
7.992445000000000000e+09	5.630626900000000427e-03	3.938222800000000176e-03
7.992450000000000000e+09	5.730719100000000038e-03	3.947731599999999667e-03
7.992455000000000000e+09	5.848221399999999938e-03	3.980215399999999758e-03
7.992460000000000000e+09	5.940477500000000168e-03	3.980988599999999746e-03
7.992465000000000000e+09	6.097408999999999815e-03	4.017558499999999803e-03
7.992470000000000000e+09	6.168118700000000017e-03	4.035279499999999860e-03
7.992475000000000000e+09	6.282061999999999716e-03	4.028244700000000074e-03
7.992480000000000000e+09	6.356179899999999869e-03	4.039283200000000351e-03
7.992485000000000000e+09	6.506306300000000431e-03	4.050538099999999829e-03
7.992490000000000000e+09	6.591599200000000137e-03	4.035803400000000270e-03
7.992495000000000000e+09	6.693885699999999918e-03	4.061972300000000168e-03
7.992500000000000000e+09	6.806823699999999845e-03	4.055610000000000291e-03
7.992505000000000000e+09	6.894719700000000347e-03	4.073188600000000360e-03
7.992510000000000000e+09	7.005914599999999576e-03	4.052572800000000218e-03
7.992515000000000000e+09	7.141601600000000230e-03	4.069305199999999692e-03
7.992520000000000000e+09	7.235692099999999766e-03	4.040215699999999584e-03
7.992525000000000000e+09	7.327479999999999931e-03	4.063788199999999670e-03
7.992530000000000000e+09	7.404474700000000104e-03	4.054596399999999858e-03
7.992535000000000000e+09	7.519932499999999742e-03	4.049431400000000174e-03
7.992540000000000000e+09	7.631200299999999978e-03	4.044113900000000095e-03
7.992545000000000000e+09	7.728759800000000249e-03	4.037874299999999993e-03
7.992550000000000000e+09	7.838368899999999945e-03	4.015432799999999608e-03
7.992555000000000000e+09	7.933383500000000185e-03	4.010940400000000301e-03
7.992560000000000000e+09	8.028367899999999668e-03	3.979623300000000377e-03
7.992565000000000000e+09	8.126578500000000357e-03	3.974056400000000253e-03
7.992570000000000000e+09	8.236260999999999929e-03	3.967802299999999976e-03
7.992575000000000000e+09	8.336493900000000248e-03	3.957578100000000258e-03
7.992580000000000000e+09	8.411921799999999561e-03	3.924320000000000239e-03
7.992585000000000000e+09	8.528615899999999680e-03	3.922829000000000073e-03
7.992590000000000000e+09	8.615603799999999729e-03	3.903095799999999928e-03
7.992595000000000000e+09	8.701307000000000139e-03	3.863523099999999818e-03
7.992600000000000000e+09	8.809174200000000413e-03	3.857742099999999976e-03
7.992605000000000000e+09	8.909433200000000524e-03	3.826516900000000165e-03
7.992610000000000000e+09	8.980445700000000767e-03	3.845188900000000125e-03
7.992615000000000000e+09	9.104150199999999291e-03	3.766464900000000057e-03
7.992620000000000000e+09	9.196232000000000364e-03	3.752029999999999949e-03
7.992625000000000000e+09	9.293846399999999841e-03	3.720940600000000043e-03
7.992630000000000000e+09	9.385345099999999399e-03	3.678842500000000047e-03
7.992635000000000000e+09	9.498771899999999477e-03	3.663541199999999828e-03
7.992640000000000000e+09	9.573776399999999256e-03	3.628947999999999896e-03
7.992645000000000000e+09	9.679798899999999748e-03	3.614836399999999880e-03
7.992650000000000000e+09	9.763753000000000015e-03	3.559241099999999915e-03
7.992655000000000000e+09	9.851563699999999618e-03	3.546421200000000190e-03
7.992660000000000000e+09	9.957334999999999450e-03	3.496934399999999856e-03
7.992665000000000000e+09	1.004466189999999974e-02	3.452839799999999921e-03
7.992670000000000000e+09	1.011419730000000065e-02	3.416020499999999818e-03
7.992675000000000000e+09	1.021657370000000030e-02	3.372448200000000181e-03
7.992680000000000000e+09	1.028315779999999964e-02	3.318289800000000147e-03
7.992685000000000000e+09	1.038834609999999929e-02	3.297845499999999940e-03
7.992690000000000000e+09	1.048135579999999976e-02	3.244115300000000209e-03
7.992695000000000000e+09	1.056522849999999916e-02	3.242147400000000047e-03
7.992700000000000000e+09	1.068143159999999925e-02	3.161409799999999846e-03
7.992705000000000000e+09	1.072909390000000018e-02	3.120201400000000101e-03
7.992710000000000000e+09	1.080956899999999977e-02	3.073828199999999872e-03
7.992715000000000000e+09	1.092284550000000021e-02	3.037742099999999994e-03
7.992720000000000000e+09	1.097491010000000052e-02	2.977288199999999878e-03
7.992725000000000000e+09	1.108761729999999980e-02	2.940730099999999941e-03
7.992730000000000000e+09	1.119458090000000072e-02	2.897147999999999998e-03
7.992735000000000000e+09	1.122383469999999918e-02	2.840465999999999824e-03
7.992740000000000000e+09	1.133030860000000008e-02	2.811403899999999952e-03
7.992745000000000000e+09	1.137831459999999982e-02	2.737871399999999931e-03
7.992750000000000000e+09	1.147746479999999999e-02	2.687970500000000200e-03
7.992755000000000000e+09	1.155267020000000019e-02	2.623052900000000156e-03
7.992760000000000000e+09	1.163024130000000003e-02	2.576885100000000147e-03
7.992765000000000000e+09	1.172644280000000039e-02	2.543442800000000198e-03
7.992770000000000000e+09	1.176871349999999983e-02	2.475126099999999836e-03
7.992775000000000000e+09	1.184726430000000025e-02	2.447150400000000069e-03
7.992780000000000000e+09	1.192720979999999965e-02	2.359322100000000103e-03
7.992785000000000000e+09	1.201021770000000079e-02	2.299804300000000013e-03
7.992790000000000000e+09	1.206002660000000080e-02	2.243002200000000085e-03
7.992795000000000000e+09	1.214729730000000014e-02	2.180793700000000120e-03
7.992800000000000000e+09	1.221695710000000011e-02	2.121313499999999842e-03
7.992805000000000000e+09	1.229286700000000072e-02	2.081275000000000052e-03
7.992810000000000000e+09	1.234744750000000071e-02	1.999238500000000140e-03
7.992815000000000000e+09	1.244016319999999981e-02	1.933734199999999955e-03
7.992820000000000000e+09	1.247705969999999935e-02	1.883707999999999997e-03
7.992825000000000000e+09	1.255343840000000023e-02	1.831296700000000074e-03
7.992830000000000000e+09	1.263577110000000010e-02	1.751787699999999897e-03
7.992835000000000000e+09	1.268912210000000020e-02	1.712474799999999910e-03
7.992840000000000000e+09	1.276027260000000066e-02	1.654248299999999975e-03
7.992845000000000000e+09	1.282959340000000038e-02	1.570679800000000011e-03
7.992850000000000000e+09	1.286938179999999946e-02	1.501792799999999897e-03
7.992855000000000000e+09	1.294216829999999922e-02	1.428189100000000098e-03
7.992860000000000000e+09	1.298380740000000012e-02	1.399662600000000073e-03
7.992865000000000000e+09	1.308196229999999960e-02	1.313374599999999953e-03
7.992870000000000000e+09	1.314250919999999934e-02	1.247000100000000096e-03
7.992875000000000000e+09	1.319923710000000042e-02	1.162908999999999948e-03
7.992880000000000000e+09	1.325984730000000049e-02	1.101177500000000012e-03
7.992885000000000000e+09	1.331723129999999936e-02	1.020820300000000076e-03
7.992890000000000000e+09	1.337461679999999917e-02	9.373359999999999852e-04
7.992895000000000000e+09	1.340645669999999956e-02	8.977780000000000092e-04
7.992900000000000000e+09	1.348142559999999934e-02	8.306153000000000364e-04
7.992905000000000000e+09	1.352838389999999960e-02	7.868044000000000253e-04
7.992910000000000000e+09	1.357643549999999928e-02	6.988507000000000139e-04
7.992915000000000000e+09	1.364199150000000062e-02	6.281302000000000326e-04
7.992920000000000000e+09	1.369081429999999960e-02	5.680273000000000223e-04
7.992925000000000000e+09	1.373447380000000079e-02	4.776631000000000041e-04
7.992930000000000000e+09	1.379316660000000014e-02	4.204675999999999856e-04
7.992935000000000000e+09	1.383891590000000012e-02	3.355922000000000223e-04
7.992940000000000000e+09	1.390576110000000046e-02	2.721498999999999945e-04
7.992945000000000000e+09	1.394045640000000051e-02	1.841210999999999879e-04
7.992950000000000000e+09	1.399093220000000026e-02	1.241864000000000075e-04
7.992955000000000000e+09	1.403930490000000059e-02	3.985219999999999767e-05
7.992960000000000000e+09	1.410764660000000080e-02	-2.877539999999999897e-05
7.992965000000000000e+09	1.416043839999999929e-02	-9.597000000000000441e-05
7.992970000000000000e+09	1.418903749999999957e-02	-1.743768999999999940e-04
7.992975000000000000e+09	1.422953069999999959e-02	-2.444169999999999741e-04
7.992980000000000000e+09	1.425962740000000055e-02	-3.362967999999999817e-04
7.992985000000000000e+09	1.430210929999999915e-02	-3.997728000000000089e-04
7.992990000000000000e+09	1.435284149999999960e-02	-4.725285999999999874e-04
7.992995000000000000e+09	1.441692039999999987e-02	-5.525919999999999704e-04
7.993000000000000000e+09	1.444249849999999953e-02	-6.447544000000000148e-04
7.993005000000000000e+09	1.449372730000000019e-02	-7.072616999999999576e-04
7.993010000000000000e+09	1.452255080000000066e-02	-8.161772999999999554e-04
7.993015000000000000e+09	1.456382940000000049e-02	-8.679949999999999862e-04
7.993020000000000000e+09	1.462349049999999914e-02	-9.454103999999999633e-04
7.993025000000000000e+09	1.464715590000000012e-02	-1.021881400000000011e-03
7.993030000000000000e+09	1.466687629999999937e-02	-1.120403999999999975e-03
7.993035000000000000e+09	1.469394150000000003e-02	-1.182791600000000082e-03
7.993040000000000000e+09	1.473314470000000077e-02	-1.248604099999999981e-03
7.993045000000000000e+09	1.478835470000000075e-02	-1.340573299999999954e-03
7.993050000000000000e+09	1.480561719999999928e-02	-1.404549800000000001e-03
7.993055000000000000e+09	1.487121329999999998e-02	-1.503572199999999963e-03
7.993060000000000000e+09	1.488076789999999948e-02	-1.574582699999999957e-03
7.993065000000000000e+09	1.490761569999999973e-02	-1.657920499999999964e-03
7.993070000000000000e+09	1.492808519999999986e-02	-1.749724600000000015e-03
7.993075000000000000e+09	1.496792670000000013e-02	-1.797306899999999907e-03
7.993080000000000000e+09	1.498348000000000041e-02	-1.906256399999999972e-03
7.993085000000000000e+09	1.501994440000000049e-02	-1.954157299999999872e-03
7.993090000000000000e+09	1.504699529999999931e-02	-2.043574399999999961e-03
7.993095000000000000e+09	1.508330939999999974e-02	-2.117594799999999826e-03
7.993100000000000000e+09	1.510153959999999997e-02	-2.212172200000000165e-03
7.993105000000000000e+09	1.514288159999999973e-02	-2.316213299999999795e-03
7.993110000000000000e+09	1.517384880000000047e-02	-2.388904800000000127e-03
7.993115000000000000e+09	1.517749409999999931e-02	-2.461772300000000194e-03
7.993120000000000000e+09	1.521950950000000059e-02	-2.526920099999999808e-03
7.993125000000000000e+09	1.523966310000000011e-02	-2.609733700000000170e-03
7.993130000000000000e+09	1.525999270000000067e-02	-2.681642200000000208e-03
7.993135000000000000e+09	1.529187339999999937e-02	-2.792656399999999834e-03
7.993140000000000000e+09	1.531772519999999999e-02	-2.878823999999999880e-03
7.993145000000000000e+09	1.531928370000000018e-02	-2.934103600000000176e-03
7.993150000000000000e+09	1.533293039999999996e-02	-2.995550899999999909e-03
7.993155000000000000e+09	1.534239180000000063e-02	-3.093816899999999974e-03
7.993160000000000000e+09	1.536102259999999955e-02	-3.184041900000000175e-03
7.993165000000000000e+09	1.540275110000000058e-02	-3.259540300000000109e-03
7.993170000000000000e+09	1.539954080000000003e-02	-3.358320900000000015e-03
7.993175000000000000e+09	1.543327499999999977e-02	-3.401223799999999933e-03
7.993180000000000000e+09	1.544566149999999916e-02	-3.492789799999999889e-03
7.993185000000000000e+09	1.543720049999999962e-02	-3.580990200000000109e-03
7.993190000000000000e+09	1.548928509999999981e-02	-3.678337700000000078e-03
7.993195000000000000e+09	1.550272639999999980e-02	-3.755318699999999916e-03
7.993200000000000000e+09	1.549234820000000047e-02	-3.820709800000000097e-03
7.993205000000000000e+09	1.552472860000000086e-02	-3.895964300000000127e-03
7.993210000000000000e+09	1.552291060000000021e-02	-4.001667199999999619e-03
7.993215000000000000e+09	1.556191940000000058e-02	-4.070818099999999953e-03
7.993220000000000000e+09	1.554256790000000006e-02	-4.177361200000000163e-03
7.993225000000000000e+09	1.557834169999999969e-02	-4.250592299999999754e-03
7.993230000000000000e+09	1.554724910000000043e-02	-4.317617099999999757e-03
7.993235000000000000e+09	1.558870029999999927e-02	-4.400932300000000297e-03
7.993240000000000000e+09	1.557991700000000042e-02	-4.477059900000000120e-03
7.993245000000000000e+09	1.559892750000000002e-02	-4.565291099999999568e-03
7.993250000000000000e+09	1.561359369999999920e-02	-4.644014900000000001e-03
7.993255000000000000e+09	1.561837330000000017e-02	-4.730156000000000117e-03
7.993260000000000000e+09	1.561503470000000053e-02	-4.830985299999999982e-03
7.993265000000000000e+09	1.562634749999999850e-02	-4.898904499999999669e-03
7.993270000000000000e+09	1.562088309999999994e-02	-4.964193100000000025e-03
7.993275000000000000e+09	1.562989210000000073e-02	-5.060857200000000271e-03
7.993280000000000000e+09	1.561347700000000061e-02	-5.135913300000000299e-03
7.993285000000000000e+09	1.561452439999999955e-02	-5.221485599999999873e-03
7.993290000000000000e+09	1.562016909999999932e-02	-5.286581900000000139e-03
7.993295000000000000e+09	1.565844309999999892e-02	-5.351723600000000275e-03
7.993300000000000000e+09	1.564777029999999888e-02	-5.432974800000000409e-03
7.993305000000000000e+09	1.565257200000000001e-02	-5.533264399999999680e-03
7.993310000000000000e+09	1.564614890000000022e-02	-5.636980100000000236e-03
7.993315000000000000e+09	1.565697879999999875e-02	-5.689898599999999862e-03
7.993320000000000000e+09	1.564758689999999966e-02	-5.751015200000000015e-03
7.993325000000000000e+09	1.564281039999999845e-02	-5.831301799999999945e-03
7.993330000000000000e+09	1.564055729999999991e-02	-5.927279500000000312e-03
7.993335000000000000e+09	1.564739780000000066e-02	-6.017172900000000192e-03
7.993340000000000000e+09	1.564067840000000001e-02	-6.091005499999999767e-03
7.993345000000000000e+09	1.562568090000000104e-02	-6.167609099999999712e-03
7.993350000000000000e+09	1.563384480000000118e-02	-6.249518299999999582e-03
7.993355000000000000e+09	1.562699329999999928e-02	-6.330726499999999798e-03
7.993360000000000000e+09	1.561132240000000053e-02	-6.416466299999999678e-03
7.993365000000000000e+09	1.560941589999999962e-02	-6.500010599999999847e-03
7.993370000000000000e+09	1.559558999999999945e-02	-6.566462599999999677e-03
7.993375000000000000e+09	1.561717550000000024e-02	-6.646004399999999764e-03
7.993380000000000000e+09	1.558836209999999931e-02	-6.730385900000000060e-03
7.993385000000000000e+09	1.558390370000000032e-02	-6.782649400000000106e-03
7.993390000000000000e+09	1.555317519999999988e-02	-6.864285500000000088e-03
7.993395000000000000e+09	1.557272999999999991e-02	-6.954505399999999851e-03
7.993400000000000000e+09	1.555974469999999929e-02	-7.029860500000000359e-03
7.993405000000000000e+09	1.555153639999999962e-02	-7.087022800000000386e-03
7.993410000000000000e+09	1.553683909999999981e-02	-7.172967599999999916e-03
7.993415000000000000e+09	1.552898569999999930e-02	-7.254040599999999998e-03
7.993420000000000000e+09	1.549929539999999988e-02	-7.334789900000000286e-03
7.993425000000000000e+09	1.549339110000000005e-02	-7.405754999999999977e-03
7.993430000000000000e+09	1.546204479999999971e-02	-7.481658999999999879e-03
