C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
8.44,-0.0409025
8.46,-0.041041
8.48,-0.0411818
8.5,-0.0413246
8.52,-0.0414693
8.54,-0.0416158
8.56,-0.0417638
8.58,-0.0419132
8.6,-0.0420638
8.62,-0.0422156
8.64,-0.0423683
8.66,-0.0425219
8.68,-0.0426763
8.7,-0.0428312
8.72,-0.0429866
8.74,-0.0431423
8.76,-0.0432983
8.78,-0.0434544
8.8,-0.0436106
8.82,-0.0437667
8.84,-0.0439227
8.86,-0.0440784
8.88,-0.0442337
8.9,-0.0443887
8.92,-0.0445431
8.94,-0.044697
8.96,-0.0448501
8.98,-0.0450026
9,-0.0451542
9.02,-0.045305
9.04,-0.0454548
9.06,-0.0456036
9.08,-0.0457514
9.1,-0.045898
9.12,-0.0460435
9.14,-0.0461877
9.16,-0.0463307
9.18,-0.0464723
9.2,-0.0466126
9.22,-0.0467515
9.24,-0.0468889
9.26,-0.0470249
9.28,-0.0471594
9.3,-0.0472923
9.32,-0.0474236
9.34,-0.0475533
9.36,-0.0476814
9.38,-0.0478079
9.4,-0.0479326
9.42,-0.0480557
9.44,-0.048177
9.46,-0.0482967
9.48,-0.0484146
9.5,-0.0485307
9.52,-0.048645
9.54,-0.0487576
9.56,-0.0488684
9.58,-0.0489775
9.6,-0.0490847
9.62,-0.0491901
9.64,-0.0492937
9.66,-0.0493956
9.68,-0.0494956
9.7,-0.0495939
9.72,-0.0496904
9.74,-0.0497851
9.76,-0.0498781
9.78,-0.0499693
9.8,-0.0500587
9.82,-0.0501465
9.84,-0.0502325
9.86,-0.0503168
9.88,-0.0503994
9.9,-0.0504804
9.92,-0.0505598
9.94,-0.0506375
9.96,-0.0507136
9.98,-0.0507881
10,-0.0508611
10.02,-0.0509326
10.04,-0.0510026
10.06,-0.0510711
10.08,-0.0511381
10.1,-0.0512038
10.12,-0.0512681
10.14,-0.0513311
10.16,-0.0513927
10.18,-0.0514531
10.2,-0.0515122
10.22,-0.0515702
10.24,-0.051627
10.26,-0.0516827
10.28,-0.0517373
10.3,-0.0517909
10.32,-0.0518435
10.34,-0.0518951
10.36,-0.0519459
10.38,-0.0519973
10.4,-0.0520452
10.42,-0.0520943
10.44,-0.0521432
10.46,-0.0521919
10.48,-0.0522404
10.5,-0.0522888
10.52,-0.0523372
10.54,-0.0523855
10.56,-0.0524337
10.58,-0.052482
10.6,-0.0525304
10.62,-0.0525788
10.64,-0.0526273
10.66,-0.052676
10.68,-0.0527249
10.7,-0.052774
10.72,-0.0528233
10.74,-0.0528729
10.76,-0.0529229
10.78,-0.0529731
10.8,-0.0530238
10.82,-0.0530748
10.84,-0.0531263
10.86,-0.0531783
10.88,-0.0532308
10.9,-0.0532838
10.92,-0.0533373
10.94,-0.0533915
10.96,-0.0534463
10.98,-0.0535017
11,-0.0535579
11.02,-0.0536147
11.04,-0.0536723
11.06,-0.0537307
11.08,-0.0537898
11.1,-0.0538498
11.12,-0.0539107
11.14,-0.0539725
11.16,-0.0540351
11.18,-0.0540987
11.2,-0.0541633
11.22,-0.0542289
11.24,-0.0542956
11.26,-0.0543632
11.28,-0.054432
11.3,-0.0545019
11.32,-0.0545728
11.34,-0.054645
11.36,-0.0547184
11.38,-0.0547929
11.4,-0.0548687
11.42,-0.0549458
11.44,-0.0550241
11.46,-0.0551037
11.48,-0.0551847
11.5,-0.055267
11.52,-0.0553508
11.54,-0.0554359
11.56,-0.0555224
11.58,-0.0556104
11.6,-0.0556999
11.62,-0.0557908
11.64,-0.0558833
11.66,-0.0559773
11.68,-0.0560729
11.7,-0.05617
11.72,-0.0562688
11.74,-0.0563691
11.76,-0.0564711
11.78,-0.0565748
11.8,-0.0566801
11.82,-0.0567872
11.84,-0.0568959
11.86,-0.0570064
11.88,-0.0571186
11.9,-0.0572326
11.92,-0.0573484
11.94,-0.057466
11.96,-0.0575855
11.98,-0.0577067
12,-0.0578298
12.02,-0.0579548
12.04,-0.0580817
12.06,-0.0582105
12.08,-0.0583412
12.1,-0.0584738
12.12,-0.0586084
12.14,-0.0587449
12.16,-0.0588834
12.18,-0.059024
12.2,-0.0591665
12.22,-0.059311
12.24,-0.0594576
12.26,-0.0596062
12.28,-0.0597569
12.3,-0.0599096
12.32,-0.0600644
12.34,-0.0602213
12.36,-0.0603803
12.38,-0.0605415
12.4,-0.0607047
12.42,-0.0608701
12.44,-0.0610376
12.46,-0.0612073
12.48,-0.0613792
12.5,-0.0615532
12.52,-0.0617295
12.54,-0.0619079
12.56,-0.0620885
12.58,-0.0622713
12.6,-0.0624563
12.62,-0.0626436
12.64,-0.0628331
12.66,-0.0630249
12.68,-0.0632188
12.7,-0.0634151
12.72,-0.0636136
12.74,-0.0638144
12.76,-0.0640174
12.78,-0.0642227
12.8,-0.0644303
12.82,-0.0646402
12.84,-0.0648524
12.86,-0.0650669
12.88,-0.0652837
12.9,-0.0655028
12.92,-0.0657242
12.94,-0.0659479
12.96,-0.0661739
12.98,-0.0664023
13,-0.0666329
13.02,-0.0668659
13.04,-0.0671012
13.06,-0.0673389
13.08,-0.0675788
13.1,-0.0678211
13.12,-0.0680657
13.14,-0.0683127
13.16,-0.0685637
13.18,-0.0688135
13.2,-0.0690674
13.22,-0.0693236
13.24,-0.0695821
13.26,-0.0698428
13.28,-0.0701059
13.3,-0.0703712
13.32,-0.0706388
13.34,-0.0709086
13.36,-0.0711808
13.38,-0.0714552
13.4,-0.0717318
13.42,-0.0720107
13.44,-0.0722918
13.46,-0.0725752
13.48,-0.0728608
13.5,-0.0731487
13.52,-0.0734387
13.54,-0.073731
13.56,-0.0740254
13.58,-0.0743221
13.6,-0.0746209
13.62,-0.0749219
13.64,-0.0752251
13.66,-0.0755304
13.68,-0.0758379
13.7,-0.0761475
13.72,-0.0764592
13.74,-0.076773
13.76,-0.077089
13.78,-0.077407
13.8,-0.0777271
13.82,-0.0780492
13.84,-0.0783734
13.86,-0.0786996
13.88,-0.0790278
13.9,-0.079358
13.92,-0.0796902
13.94,-0.0800244
13.96,-0.0803605
13.98,-0.0806985
14,-0.0810385
14.02,-0.0813804
14.04,-0.0817241
14.06,-0.0820697
14.08,-0.0824171
14.1,-0.0827663
14.12,-0.0831173
14.14,-0.0834701
14.16,-0.0838247
14.18,-0.0841809
14.2,-0.0845389
14.22,-0.0848985
14.24,-0.0852598
14.26,-0.0856227
14.28,-0.0859872
14.3,-0.0863533
14.32,-0.0867209
14.34,-0.08709
14.36,-0.0874606
14.38,-0.0878327
14.4,-0.0882061
14.42,-0.0885809
14.44,-0.0889571
14.46,-0.0893346
14.48,-0.0897134
14.5,-0.0900934
14.52,-0.0904746
14.54,-0.090857
14.56,-0.0912405
14.58,-0.0916251
14.6,-0.0920107
14.62,-0.0923973
14.64,-0.0927849
14.66,-0.0931734
14.68,-0.0935627
14.7,-0.0939529
14.72,-0.0943438
14.74,-0.0947354
14.76,-0.0951277
14.78,-0.0955205
14.8,-0.095914
14.82,-0.0963079
14.84,-0.0967022
14.86,-0.0970969
14.88,-0.097492
14.9,-0.0978873
14.92,-0.0982827
14.94,-0.0986783
14.96,-0.0990739
14.98,-0.0994695
15,-0.0998651
15.02,-0.10026
15.04,-0.100656
15.06,-0.10105
15.08,-0.101445
15.1,-0.101839
15.12,-0.102232
15.14,-0.102625
15.16,-0.103017
15.18,-0.103408
15.2,-0.103798
15.22,-0.104187
15.24,-0.104575
15.26,-0.104962
15.28,-0.105348
15.3,-0.105732
15.32,-0.106114
15.34,-0.106495
15.36,-0.106874
15.38,-0.107252
15.4,-0.107627
15.42,-0.108
15.44,-0.108371
15.46,-0.10874
15.48,-0.109106
15.5,-0.10947
15.52,-0.10983
15.54,-0.110188
15.56,-0.110543
15.58,-0.110895
15.6,-0.111243
15.62,-0.111588
15.64,-0.111929
15.66,-0.112266
15.68,-0.1126
15.7,-0.112929
15.72,-0.113254
15.74,-0.113574
15.76,-0.11389
15.78,-0.1142
15.8,-0.114506
15.82,-0.114807
15.84,-0.115102
15.86,-0.115391
15.88,-0.115675
15.9,-0.115952
15.92,-0.116224
15.94,-0.116488
15.96,-0.116746
15.98,-0.116997
16,-0.117241
16.02,-0.117478
16.04,-0.117706
16.06,-0.117927
16.08,-0.11814
16.1,-0.118344
16.12,-0.118539
16.14,-0.118726
16.16,-0.118903
16.18,-0.119071
16.2,-0.119229
16.22,-0.119376
16.24,-0.119513
16.26,-0.11964
16.28,-0.119755
16.3,-0.119859
16.32,-0.119952
16.34,-0.120032
16.36,-0.1201
16.38,-0.120155
16.4,-0.120197
16.42,-0.120225
16.44,-0.12024
16.46,-0.12024
16.48,-0.120226
16.5,-0.120197
16.52,-0.120152
16.54,-0.120092
16.56,-0.120015
16.58,-0.119922
16.6,-0.119812
16.62,-0.119684
16.64,-0.119538
16.66,-0.119374
16.68,-0.11919
16.7,-0.118988
16.72,-0.118765
16.74,-0.118522
16.76,-0.118258
16.78,-0.117973
16.8,-0.117666
16.82,-0.117336
16.84,-0.116983
16.86,-0.116607
16.88,-0.116206
16.9,-0.115781
16.92,-0.11533
16.94,-0.114853
16.96,-0.11435
16.98,-0.11382
17,-0.113263
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=18.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
5,-0.0263344
5.02,-0.026459
5.04,-0.0265837
5.06,-0.0267085
5.08,-0.0268334
5.1,-0.0269584
5.12,-0.0270835
5.14,-0.0272086
5.16,-0.0273338
5.18,-0.027459
5.2,-0.0275843
5.22,-0.0277095
5.24,-0.0278348
5.26,-0.0279601
5.28,-0.0280854
5.3,-0.0282106
5.32,-0.0283358
5.34,-0.0284609
5.36,-0.028586
5.38,-0.028711
5.4,-0.028836
5.42,-0.0289608
5.44,-0.0290855
5.46,-0.0292102
5.48,-0.0293347
5.5,-0.029459
5.52,-0.0295833
5.54,-0.0297074
5.56,-0.0298313
5.58,-0.0299551
5.6,-0.0300787
5.62,-0.0302022
5.64,-0.0303254
5.66,-0.0304485
5.68,-0.0305715
5.7,-0.0306942
5.72,-0.0308167
5.74,-0.0309391
5.76,-0.0310613
5.78,-0.0311832
5.8,-0.031305
5.82,-0.0314266
5.84,-0.0315481
5.86,-0.0316693
5.88,-0.0317904
5.9,-0.0319112
5.92,-0.032032
5.94,-0.0321525
5.96,-0.0322729
5.98,-0.0323932
6,-0.0325133
6.02,-0.0326333
6.04,-0.0327531
6.06,-0.0328729
6.08,-0.0329925
6.1,-0.0331121
6.12,-0.0332315
6.14,-0.0333509
6.16,-0.0334703
6.18,-0.0335896
6.2,-0.0337089
6.22,-0.0338283
6.24,-0.0339476
6.26,-0.034067
6.28,-0.0341864
6.3,-0.034306
6.32,-0.0344256
6.34,-0.0345455
6.36,-0.0346655
6.38,-0.0347857
6.4,-0.0349062
6.42,-0.0350271
6.44,-0.0351483
6.46,-0.03527
6.48,-0.0353922
6.5,-0.0355151
6.52,-0.0356388
6.54,-0.0357634
6.56,-0.035889
6.58,-0.036016
6.6,-0.0361445
6.62,-0.0362749
6.64,-0.0364076
6.66,-0.036543
6.68,-0.0366819
6.7,-0.0368249
6.72,-0.0369732
6.74,-0.0371279
6.76,-0.0372909
6.78,-0.0374644
6.8,-0.0376512
6.82,-0.0378555
6.84,-0.0380827
6.86,-0.0383403
6.88,-0.0386393
6.9,-0.038995
6.92,-0.0394308
6.94,-0.0399818
6.96,-0.0407038
6.96438,-0.0408929
6.96866,-0.0410909
6.97285,-0.0412983
6.97694,-0.0415156
6.98,-0.0416887
6.98093,-0.0417432
6.98483,-0.041982
6.98865,-0.0422323
6.99237,-0.0424948
6.99602,-0.0427703
6.99957,-0.0430593
7,-0.0430954
7.00305,-0.0433627
7.00645,-0.0436811
7.00976,-0.0440153
7.01301,-0.0443662
7.01617,-0.0447346
7.01927,-0.0451214
7.02,-0.0452168
7.02229,-0.0455276
7.02525,-0.045954
7.02814,-0.0464018
7.03096,-0.0468719
7.03372,-0.0473656
7.03641,-0.0478839
7.03904,-0.048428
7.04,-0.0486363
7.04161,-0.0489992
7.04412,-0.0495989
7.04658,-0.0502283
7.04898,-0.050889
7.05132,-0.0515823
7.05361,-0.0523098
7.05585,-0.0530731
7.05804,-0.053874
7.06,-0.0546438
7.06017,-0.0547141
7.06226,-0.0555952
7.0643,-0.0565192
7.06629,-0.057488
7.06824,-0.0585038
7.07014,-0.0595685
7.072,-0.0606844
7.07382,-0.0618536
7.07559,-0.0630787
7.07733,-0.0643618
7.07902,-0.0657057
7.08,-0.0665265
7.08068,-0.0671128
7.08229,-0.0685859
7.08387,-0.0701276
7.08542,-0.0717409
7.08693,-0.0734287
7.0884,-0.0751939
7.08984,-0.0770398
7.09125,-0.0789695
7.09262,-0.0809863
7.09397,-0.0830936
7.09528,-0.0852948
7.09656,-0.0875934
7.09782,-0.0899931
7.09904,-0.0924975
7.1,-0.0945746
7.10024,-0.0951105
7.10141,-0.0978357
7.10255,-0.100677
7.10367,-0.103639
7.10476,-0.106724
7.10582,-0.109938
7.10686,-0.113284
7.10788,-0.116765
7.10888,-0.120388
7.10985,-0.124154
7.1108,-0.128069
7.11172,-0.132136
7.11263,-0.13636
7.11352,-0.140743
7.11438,-0.145291
7.11523,-0.150007
7.11605,-0.154894
7.11686,-0.159955
7.11765,-0.165196
7.11842,-0.170617
7.11917,-0.176223
7.11991,-0.182016
7.12,-0.182781
7.12062,-0.187998
7.12133,-0.194172
7.12201,-0.200539
7.12268,-0.207102
7.12334,-0.213862
7.12398,-0.220818
7.1246,-0.227972
7.12521,-0.235324
7.12581,-0.242874
7.12639,-0.25062
7.12696,-0.258561
7.12752,-0.266695
7.12807,-0.27502
7.1286,-0.283533
7.12912,-0.292231
7.12962,-0.301109
7.13012,-0.310163
7.1306,-0.319388
7.13108,-0.328777
7.13154,-0.338326
7.13199,-0.348026
7.13243,-0.35787
7.13287,-0.367851
7.13329,-0.37796
7.1337,-0.388188
7.1341,-0.398525
7.1345,-0.408963
7.13488,-0.41949
7.13526,-0.430096
7.13562,-0.440771
7.13598,-0.451503
7.13633,-0.46228
7.13667,-0.473091
7.13701,-0.483925
7.13733,-0.494769
7.13765,-0.505612
7.13797,-0.516442
7.13827,-0.527247
7.13857,-0.538016
7.13886,-0.548737
7.13914,-0.559399
7.13942,-0.569992
7.13969,-0.580503
7.13996,-0.590924
7.14,-0.592576
7.14022,-0.601244
7.14047,-0.611454
7.14072,-0.621545
7.14096,-0.631508
7.1412,-0.641335
7.14143,-0.651019
7.14165,-0.660552
7.14187,-0.669928
7.14209,-0.679142
7.1423,-0.688187
7.1425,-0.69706
7.1427,-0.705755
7.1429,-0.71427
7.14309,-0.7226
7.14328,-0.730744
7.14346,-0.738699
7.14364,-0.746464
7.14382,-0.754037
7.14399,-0.761418
7.14415,-0.768606
7.14432,-0.775602
7.14448,-0.782407
7.14463,-0.78902
7.14478,-0.795445
7.14493,-0.801681
7.14508,-0.807731
7.14522,-0.813597
7.14536,-0.819282
7.14549,-0.824789
7.14563,-0.830119
7.14576,-0.835277
7.14588,-0.840264
7.14601,-0.845086
7.14613,-0.849745
7.14624,-0.854244
7.14636,-0.858587
7.14647,-0.862779
7.14658,-0.866823
7.14669,-0.870722
7.14679,-0.87448
7.1469,-0.878102
7.147,-0.881591
7.14709,-0.88495
7.14719,-0.888185
7.14728,-0.891298
7.14737,-0.894293
7.14746,-0.897174
7.14755,-0.899945
7.14764,-0.902609
7.14772,-0.90517
7.1478,-0.907631
7.14788,-0.909996
7.14796,-0.912268
7.14803,-0.914449
7.14811,-0.916545
7.14818,-0.918556
7.14825,-0.920487
7.14832,-0.922341
7.14839,-0.92412
7.14845,-0.925827
7.14852,-0.927465
7.14858,-0.929036
7.14864,-0.930544
7.1487,-0.931989
7.14876,-0.933376
7.14882,-0.934705
7.14888,-0.93598
7.14893,-0.937202
7.14898,-0.938374
7.14904,-0.939498
7.14909,-0.940575
7.14914,-0.941607
7.14919,-0.942596
7.14923,-0.943545
7.14928,-0.944454
7.14933,-0.945325
7.14937,-0.94616
7.14941,-0.94696
7.14946,-0.947726
7.1495,-0.948461
7.14954,-0.949165
7.14958,-0.949839
7.14962,-0.950486
7.14965,-0.951105
7.14969,-0.951699
7.14973,-0.952268
7.14976,-0.952813
7.1498,-0.953335
7.14983,-0.953835
7.14986,-0.954315
7.1499,-0.954774
7.14993,-0.955215
7.14996,-0.955637
7.14999,-0.956041
7.15002,-0.956429
7.15005,-0.9568
7.15007,-0.957156
7.1501,-0.957498
7.15013,-0.957825
7.15015,-0.958138
7.15018,-0.958439
7.1502,-0.958727
7.15023,-0.959003
7.15025,-0.959268
7.15028,-0.959522
7.1503,-0.959765
7.15032,-0.959999
7.15034,-0.960223
7.15036,-0.960437
7.15038,-0.960643
7.15041,-0.960841
7.15042,-0.96103
7.15044,-0.961212
7.15046,-0.961386
7.15048,-0.961553
7.1505,-0.961714
7.15052,-0.961868
7.15053,-0.962015
7.15055,-0.962157
7.15057,-0.962293
7.15058,-0.962424
7.1506,-0.962549
7.15061,-0.962669
7.15063,-0.962785
7.15064,-0.962896
7.15066,-0.963002
7.15067,-0.963105
7.15069,-0.963203
7.1507,-0.963297
7.15071,-0.963388
7.15073,-0.963475
7.15074,-0.963559
7.15075,-0.963639
7.15076,-0.963716
7.15077,-0.96379
7.15078,-0.963862
7.1508,-0.96393
7.15081,-0.963996
7.15082,-0.96406
7.15083,-0.964121
7.15084,-0.964179
7.15085,-0.964236
7.15086,-0.96429
7.15087,-0.964342
7.15088,-0.964392
7.15088,-0.964441
7.15089,-0.964487
7.1509,-0.964532
7.15091,-0.964575
7.15092,-0.964617
7.15093,-0.964657
7.15093,-0.964695
7.15094,-0.964732
7.15095,-0.964768
7.15096,-0.964802
7.15096,-0.964835
7.15097,-0.964867
7.15098,-0.964898
7.15098,-0.964928
7.15099,-0.964956
7.151,-0.964984
7.151,-0.96501
7.15101,-0.965036
7.15102,-0.96506
7.15102,-0.965084
7.15103,-0.965107
7.15103,-0.965129
7.15104,-0.965151
7.15104,-0.965171
7.15105,-0.965191
7.15105,-0.965211
7.15106,-0.965229
7.15106,-0.965247
7.15107,-0.965264
7.15107,-0.965281
7.15108,-0.965297
7.15108,-0.965314
7.15109,-0.965328
7.15109,-0.965344
7.15109,-0.965359
7.1511,-0.965375
7.1511,-0.965391
7.15111,-0.965407
7.15111,-0.965423
7.15112,-0.96544
7.15112,-0.965456
7.15113,-0.965473
7.15113,-0.96549
7.15114,-0.965507
7.15115,-0.965524
7.15115,-0.965541
7.15116,-0.965558
7.15116,-0.965575
7.15117,-0.965593
7.15118,-0.96561
7.15118,-0.965627
7.15119,-0.965645
7.1512,-0.965662
7.1512,-0.965679
7.15121,-0.965696
7.15122,-0.965713
7.15123,-0.96573
7.15123,-0.965747
7.15124,-0.965764
7.15125,-0.96578
7.15126,-0.965797
7.15127,-0.965813
7.15128,-0.965828
7.15128,-0.965844
7.15129,-0.965859
7.1513,-0.965873
7.15131,-0.965887
7.15132,-0.9659
7.15133,-0.965913
7.15134,-0.965926
7.15135,-0.965937
7.15136,-0.965948
7.15137,-0.965958
7.15139,-0.965967
7.1514,-0.965975
7.15141,-0.965982
7.15142,-0.965988
7.15143,-0.965993
7.15145,-0.965996
7.15146,-0.965998
7.15147,-0.965998
7.15149,-0.965997
7.1515,-0.965994
7.15151,-0.965989
7.15153,-0.965982
7.15154,-0.965973
7.15156,-0.965962
7.15157,-0.965948
7.15159,-0.965932
7.15161,-0.965913
7.15162,-0.96589
7.15164,-0.965865
7.15166,-0.965837
7.15167,-0.965805
7.15169,-0.965769
7.15171,-0.965729
7.15173,-0.965685
7.15175,-0.965637
7.15177,-0.965584
7.15179,-0.965525
7.15181,-0.965462
7.15183,-0.965393
7.15185,-0.965318
7.15188,-0.965236
7.1519,-0.965148
7.15192,-0.965053
7.15195,-0.964951
7.15197,-0.964841
7.152,-0.964722
7.15202,-0.964595
7.15205,-0.964459
7.15208,-0.964312
7.1521,-0.964156
7.15213,-0.963989
7.15216,-0.96381
7.15219,-0.96362
7.15222,-0.963417
7.15225,-0.963201
7.15228,-0.96297
7.15232,-0.962725
7.15235,-0.962465
7.15238,-0.962188
7.15242,-0.961894
7.15246,-0.961582
7.15249,-0.961251
7.15253,-0.9609
7.15257,-0.960529
7.15261,-0.960135
7.15265,-0.959718
7.15269,-0.959277
7.15273,-0.958811
7.15277,-0.958318
7.15282,-0.957797
7.15286,-0.957247
7.15291,-0.956666
7.15296,-0.956053
7.153,-0.955406
7.15305,-0.954724
7.1531,-0.954004
7.15316,-0.953246
7.15321,-0.952447
7.15326,-0.951605
7.15332,-0.950719
7.15337,-0.949787
7.15343,-0.948805
7.15349,-0.947773
7.15355,-0.946688
7.15362,-0.945547
7.15368,-0.944348
7.15374,-0.943088
7.15381,-0.941765
7.15388,-0.940377
7.15395,-0.938919
7.15402,-0.93739
7.15409,-0.935786
7.15417,-0.934105
7.15425,-0.932342
7.15432,-0.930496
7.15441,-0.928562
7.15449,-0.926537
7.15457,-0.924417
7.15466,-0.922199
7.15475,-0.919879
7.15484,-0.917454
7.15493,-0.91492
7.15502,-0.912271
7.15512,-0.909506
7.15522,-0.906619
7.15532,-0.903607
7.15542,-0.900465
7.15553,-0.89719
7.15564,-0.893777
7.15575,-0.890222
7.15586,-0.88652
7.15598,-0.882668
7.1561,-0.878662
7.15622,-0.874497
7.15635,-0.87017
7.15647,-0.865676
7.15661,-0.861011
7.15674,-0.856173
7.15688,-0.851157
7.15702,-0.84596
7.15716,-0.840579
7.15731,-0.835011
7.15746,-0.829252
7.15761,-0.823301
7.15777,-0.817156
7.15793,-0.810813
7.15809,-0.804272
7.15826,-0.797532
7.15844,-0.790591
7.15861,-0.783449
7.15879,-0.776106
7.15898,-0.768563
7.15917,-0.76082
7.15936,-0.752879
7.15956,-0.744742
7.15976,-0.736411
7.15997,-0.72789
7.16,-0.726773
7.16019,-0.719181
7.1604,-0.71029
7.16063,-0.70122
7.16085,-0.691978
7.16109,-0.682569
7.16133,-0.672999
7.16157,-0.663276
7.16182,-0.653407
7.16208,-0.6434
7.16234,-0.633264
7.16261,-0.623009
7.16288,-0.612642
7.16316,-0.602176
7.16345,-0.591619
7.16375,-0.580984
7.16405,-0.57028
7.16436,-0.559519
7.16467,-0.548713
7.165,-0.537873
7.16533,-0.527012
7.16566,-0.516141
7.16601,-0.505272
7.16637,-0.494416
7.16673,-0.483587
7.1671,-0.472795
7.16748,-0.462052
7.16787,-0.451369
7.16827,-0.440757
7.16867,-0.430226
7.16909,-0.419788
7.16952,-0.409452
7.16995,-0.399226
7.1704,-0.389121
7.17086,-0.379145
7.17133,-0.369305
7.1718,-0.35961
7.1723,-0.350065
7.1728,-0.340678
7.17331,-0.331455
7.17384,-0.3224
7.17437,-0.313518
7.17492,-0.304813
7.17549,-0.296289
7.17607,-0.28795
7.17666,-0.279797
7.17726,-0.271832
7.17788,-0.264058
7.17851,-0.256474
7.17916,-0.249083
7.17982,-0.241883
7.18,-0.239997
7.1805,-0.234875
7.18119,-0.228058
7.1819,-0.221431
7.18263,-0.214993
7.18338,-0.208741
7.18414,-0.202675
7.18492,-0.196792
7.18571,-0.19109
7.18653,-0.185565
7.18737,-0.180215
7.18822,-0.175037
7.1891,-0.170028
7.18999,-0.165184
7.19091,-0.160503
7.19185,-0.155979
7.19281,-0.151611
7.19379,-0.147394
7.1948,-0.143324
7.19583,-0.139398
7.19688,-0.135611
7.19796,-0.131961
7.19906,-0.128443
7.2,-0.125615
7.20019,-0.125053
7.20135,-0.121788
7.20253,-0.118645
7.20374,-0.115618
7.20498,-0.112705
7.20625,-0.109902
7.20755,-0.107206
7.20888,-0.104612
7.21024,-0.102118
7.21163,-0.0997208
7.21305,-0.0974161
7.21451,-0.0952011
7.216,-0.0930728
7.21753,-0.091028
7.21909,-0.0890637
7.22,-0.0879762
7.22069,-0.0871772
7.22233,-0.0853655
7.224,-0.0836259
7.22572,-0.0819558
7.22747,-0.0803525
7.22927,-0.0788136
7.2311,-0.0773367
7.23299,-0.0759194
7.23491,-0.0745595
7.23688,-0.0732547
7.2389,-0.0720029
7.24,-0.0713514
7.24096,-0.0708021
7.24307,-0.0696503
7.24523,-0.0685456
7.24745,-0.0674862
7.24971,-0.0664703
7.25203,-0.0654962
7.2544,-0.0645622
7.25683,-0.0636668
7.25931,-0.0628084
7.26,-0.0625802
7.26185,-0.0619856
7.26446,-0.0611969
7.26712,-0.0604411
7.26984,-0.0597167
7.27263,-0.0590226
7.27549,-0.0583575
7.27841,-0.0577204
7.28,-0.0573909
7.2814,-0.05711
7.28446,-0.0565253
7.28759,-0.0559653
7.2908,-0.055429
7.29408,-0.0549155
7.29744,-0.0544239
7.3,-0.0540701
7.30087,-0.0539533
7.30439,-0.0535028
7.30799,-0.0530717
7.31168,-0.0526593
7.31545,-0.0522647
7.3193,-0.0518873
7.32,-0.051822
7.32325,-0.0515264
7.3273,-0.0511814
7.33143,-0.0508517
7.33567,-0.0505366
7.34,-0.0502357
7.36,-0.049081
7.38,-0.0482208
7.4,-0.0475686
7.42,-0.0470681
7.44,-0.0466809
7.46,-0.0463802
7.48,-0.0461467
7.5,-0.0459665
7.52,-0.0458289
7.54,-0.0457258
7.56,-0.0456511
7.58,-0.0455999
7.6,-0.0455684
7.62,-0.0455533
7.64,-0.0455523
7.66,-0.0455633
7.68,-0.0455845
7.7,-0.0456145
7.72,-0.0456522
7.74,-0.0456966
7.76,-0.0457468
7.78,-0.0458022
7.8,-0.0458621
7.82,-0.0459259
7.84,-0.0459933
7.86,-0.0460638
7.88,-0.0461371
7.9,-0.046213
7.92,-0.046291
7.94,-0.0463711
7.96,-0.046453
7.98,-0.0465366
8,-0.0466216
8.02,-0.046708
8.04,-0.0467956
8.06,-0.0468843
8.08,-0.0469741
8.1,-0.0470648
8.12,-0.0471563
8.14,-0.0472487
8.16,-0.0473418
8.18,-0.0474355
8.2,-0.0475299
8.22,-0.0476248
8.24,-0.0477203
8.26,-0.0478162
8.28,-0.0479126
8.3,-0.0480094
8.32,-0.0481066
8.34,-0.0482042
8.36,-0.0483021
8.38,-0.0484002
8.4,-0.0484987
8.42,-0.0485974
8.44,-0.0486964
8.46,-0.0487954
8.48,-0.0488947
8.5,-0.0489942
8.52,-0.0490939
8.54,-0.0491938
8.56,-0.0492938
8.58,-0.049394
8.6,-0.0494944
8.62,-0.0495948
8.64,-0.0496954
8.66,-0.0497961
8.68,-0.049897
8.7,-0.049998
8.72,-0.050099
8.74,-0.0502002
8.76,-0.0503015
8.78,-0.0504029
8.8,-0.0505044
8.82,-0.050606
8.84,-0.0507077
8.86,-0.0508095
8.88,-0.0509114
8.9,-0.0510133
8.92,-0.0511154
8.94,-0.0512175
8.96,-0.0513198
8.98,-0.0514221
9,-0.0515245
9.02,-0.051627
9.04,-0.0517296
9.06,-0.0518323
9.08,-0.051935
9.1,-0.0520379
9.12,-0.0521408
9.14,-0.0522438
9.16,-0.0523469
9.18,-0.0524501
9.2,-0.0525534
9.22,-0.0526567
9.24,-0.0527602
9.26,-0.0528637
9.28,-0.0529673
9.3,-0.053071
9.32,-0.0531748
9.34,-0.0532787
9.36,-0.0533827
9.38,-0.0534867
9.4,-0.0535908
9.42,-0.0536951
9.44,-0.0537994
9.46,-0.0539038
9.48,-0.0540083
9.5,-0.0541129
9.52,-0.0542175
9.54,-0.0543223
9.56,-0.0544272
9.58,-0.0545321
9.6,-0.0546371
9.62,-0.0547423
9.64,-0.0548475
9.66,-0.0549528
9.68,-0.0550582
9.7,-0.0551636
