C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\Photon_count_2_V5_2D_mod.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_mod
8.2075,-0.0395499
8.21,-0.0395601
8.2125,-0.0395704
8.215,-0.0395808
8.2175,-0.0395911
8.22,-0.0396016
8.2225,-0.039612
8.225,-0.0396225
8.2275,-0.0396331
8.23,-0.0396436
8.2325,-0.0396543
8.235,-0.0396649
8.2375,-0.0396756
8.24,-0.0396863
8.2425,-0.0396971
8.245,-0.0397079
8.2475,-0.0397188
8.25,-0.0397296
8.2525,-0.0397404
8.255,-0.0397515
8.2575,-0.0397625
8.26,-0.0397735
8.2625,-0.0397845
8.265,-0.0397956
8.2675,-0.0398067
8.27,-0.0398179
8.2725,-0.0398291
8.275,-0.0398403
8.2775,-0.0398515
8.28,-0.0398628
8.2825,-0.0398741
8.285,-0.0398854
8.2875,-0.0398968
8.29,-0.0399082
8.2925,-0.0399196
8.295,-0.0399311
8.2975,-0.0399426
8.3,-0.0399541
8.3025,-0.0399656
8.305,-0.0399772
8.3075,-0.0399888
8.31,-0.0400004
8.3125,-0.0400121
8.315,-0.0400237
8.3175,-0.0400355
8.32,-0.0400472
8.3225,-0.0400589
8.325,-0.0400707
8.3275,-0.0400825
8.33,-0.0400944
8.3325,-0.0401062
8.335,-0.0401181
8.3375,-0.04013
8.34,-0.0401419
8.3425,-0.0401539
8.345,-0.0401658
8.3475,-0.0401778
8.35,-0.0401899
8.3525,-0.0402019
8.355,-0.040214
8.3575,-0.0402261
8.36,-0.0402382
8.3625,-0.0402503
8.365,-0.0402625
8.3675,-0.0402746
8.37,-0.0402868
8.3725,-0.0402991
8.375,-0.0403113
8.3775,-0.0403235
8.38,-0.0403358
8.3825,-0.0403481
8.385,-0.0403604
8.3875,-0.0403728
8.39,-0.0403851
8.3925,-0.0403975
8.395,-0.0404099
8.3975,-0.0404223
8.4,-0.0404348
8.4025,-0.0404472
8.405,-0.0404597
8.4075,-0.0404722
8.41,-0.0404847
8.4125,-0.0404972
8.415,-0.0405097
8.4175,-0.0405223
8.42,-0.0405349
8.4225,-0.0405475
8.425,-0.0405601
8.4275,-0.0405727
8.43,-0.0405854
8.4325,-0.040598
8.435,-0.0406107
8.4375,-0.0406234
8.44,-0.0406361
8.4425,-0.0406488
8.445,-0.0406616
8.4475,-0.0406743
8.45,-0.0406871
8.4525,-0.0406999
8.455,-0.0407127
8.4575,-0.0407255
8.46,-0.0407383
8.4625,-0.0407512
8.465,-0.040764
8.4675,-0.0407769
8.47,-0.0407898
8.4725,-0.0408027
8.475,-0.0408156
8.4775,-0.0408286
8.48,-0.0408415
8.4825,-0.0408545
8.485,-0.0408675
8.4875,-0.0408804
8.49,-0.0408934
8.4925,-0.0409065
8.495,-0.0409195
8.4975,-0.0409325
8.5,-0.0409456
8.5025,-0.0409587
8.505,-0.0409717
8.5075,-0.0409848
8.51,-0.0409979
8.5125,-0.0410111
8.515,-0.0410242
8.5175,-0.0410373
8.52,-0.0410505
8.5225,-0.0410636
8.525,-0.0410768
8.5275,-0.04109
8.53,-0.0411032
8.5325,-0.0411164
8.535,-0.0411297
8.5375,-0.0411429
8.54,-0.0411561
8.5425,-0.0411694
8.545,-0.0411827
8.5475,-0.041196
8.55,-0.0412092
8.5525,-0.0412225
8.555,-0.0412359
8.5575,-0.0412492
8.56,-0.0412625
8.5625,-0.0412759
8.565,-0.0412892
8.5675,-0.0413026
8.57,-0.041316
8.5725,-0.0413294
8.575,-0.0413428
8.5775,-0.0413562
8.58,-0.0413696
8.5825,-0.041383
8.585,-0.0413965
8.5875,-0.0414099
8.59,-0.0414234
8.5925,-0.0414368
8.595,-0.0414503
8.5975,-0.0414638
8.6,-0.0414773
8.6025,-0.0414908
8.605,-0.0415043
8.6075,-0.0415179
8.61,-0.0415314
8.6125,-0.0415449
8.615,-0.0415585
8.6175,-0.0415721
8.62,-0.0415856
8.6225,-0.0415992
8.625,-0.0416128
8.6275,-0.0416264
8.63,-0.04164
8.6325,-0.0416536
8.635,-0.0416673
8.6375,-0.0416809
8.64,-0.0416945
8.6425,-0.0417082
8.645,-0.0417218
8.6475,-0.0417355
8.65,-0.0417492
8.6525,-0.0417629
8.655,-0.0417766
8.6575,-0.0417903
8.66,-0.041804
8.6625,-0.0418177
8.665,-0.0418314
8.6675,-0.0418452
8.67,-0.0418589
8.6725,-0.0418727
8.675,-0.0418864
8.6775,-0.0419002
8.68,-0.041914
8.6825,-0.0419278
8.685,-0.0419416
8.6875,-0.0419554
8.69,-0.0419692
8.6925,-0.041983
8.695,-0.0419968
8.6975,-0.0420106
8.7,-0.0420245
8.7025,-0.0420383
8.705,-0.0420522
8.7075,-0.042066
8.71,-0.0420799
8.7125,-0.0420938
8.715,-0.0421077
8.7175,-0.0421216
8.72,-0.0421355
8.7225,-0.0421494
8.725,-0.0421633
8.7275,-0.0421772
8.73,-0.0421911
8.7325,-0.0422051
8.735,-0.042219
8.7375,-0.042233
8.74,-0.0422469
8.7425,-0.0422609
8.745,-0.0422749
8.7475,-0.0422888
8.75,-0.0423028
8.7525,-0.0423168
8.755,-0.0423308
8.7575,-0.0423448
8.76,-0.0423588
8.7625,-0.0423729
8.765,-0.0423869
8.7675,-0.0424009
8.77,-0.042415
8.7725,-0.042429
8.775,-0.0424431
8.7775,-0.0424572
8.78,-0.0424712
8.7825,-0.0424853
8.785,-0.0424994
8.7875,-0.0425135
8.79,-0.0425276
8.7925,-0.0425417
8.795,-0.0425558
8.7975,-0.0425699
8.8,-0.042584
8.8025,-0.0425982
8.805,-0.0426123
8.8075,-0.0426265
8.81,-0.0426406
8.8125,-0.0426548
8.815,-0.042669
8.8175,-0.0426831
8.82,-0.0426973
8.8225,-0.0427115
8.825,-0.0427257
8.8275,-0.0427399
8.83,-0.0427541
8.8325,-0.0427683
8.835,-0.0427825
8.8375,-0.0427968
8.84,-0.042811
8.8425,-0.0428252
8.845,-0.0428395
8.8475,-0.0428537
8.85,-0.042868
8.8525,-0.0428823
8.855,-0.0428966
8.8575,-0.0429108
8.86,-0.0429251
8.8625,-0.0429394
8.865,-0.0429537
8.8675,-0.042968
8.87,-0.0429823
8.8725,-0.0429967
8.875,-0.043011
8.8775,-0.0430253
8.88,-0.0430397
8.8825,-0.043054
8.885,-0.0430684
8.8875,-0.0430827
8.89,-0.0430971
8.8925,-0.0431115
8.895,-0.0431259
8.8975,-0.0431403
8.9,-0.0431547
8.9025,-0.0431691
8.905,-0.0431835
8.9075,-0.0431979
8.91,-0.0432123
8.9125,-0.0432267
8.915,-0.0432412
8.9175,-0.0432556
8.92,-0.0432701
8.9225,-0.0432845
8.925,-0.043299
8.9275,-0.0433134
8.93,-0.0433279
8.9325,-0.0433424
8.935,-0.0433569
8.9375,-0.0433714
8.94,-0.0433859
8.9425,-0.0434004
8.945,-0.0434149
8.9475,-0.0434295
8.95,-0.043444
8.9525,-0.0434585
8.955,-0.0434731
8.9575,-0.0434876
8.96,-0.0435022
8.9625,-0.0435167
8.965,-0.0435313
8.9675,-0.0435459
8.97,-0.0435605
8.9725,-0.0435751
8.975,-0.0435897
8.9775,-0.0436043
8.98,-0.0436189
8.9825,-0.0436335
8.985,-0.0436481
8.9875,-0.0436628
8.99,-0.0436774
8.9925,-0.0436921
8.995,-0.0437067
8.9975,-0.0437214
9,-0.0437361
