C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=13.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7.45108,-1.0801
7.45117,-1.08174
7.45126,-1.08328
7.45135,-1.08474
7.45143,-1.08611
7.45152,-1.08741
7.4516,-1.08862
7.45168,-1.08976
7.45176,-1.09083
7.45183,-1.09184
7.45191,-1.09277
7.45198,-1.09365
7.452,-1.09391
7.45205,-1.09447
7.45212,-1.09523
7.45219,-1.09594
7.45225,-1.0966
7.45232,-1.09722
7.45238,-1.09778
7.45244,-1.09831
7.4525,-1.09879
7.45256,-1.09923
7.45262,-1.09964
7.45267,-1.10001
7.45273,-1.10035
7.45278,-1.10065
7.45283,-1.10093
7.45289,-1.10118
7.45294,-1.1014
7.45298,-1.1016
7.453,-1.10166
7.45303,-1.10177
7.45308,-1.10193
7.45312,-1.10206
7.45317,-1.10217
7.45321,-1.10226
7.45326,-1.10233
7.4533,-1.10239
7.45334,-1.10244
7.45338,-1.10247
7.45342,-1.10248
7.45345,-1.10248
7.45349,-1.10248
7.45353,-1.10246
7.45356,-1.10243
7.4536,-1.10239
7.45363,-1.10234
7.45366,-1.10228
7.4537,-1.10222
7.45373,-1.10214
7.45376,-1.10207
7.45379,-1.10198
7.45382,-1.10189
7.45385,-1.1018
7.45387,-1.1017
7.4539,-1.1016
7.45393,-1.10149
7.45395,-1.10138
7.45398,-1.10127
7.454,-1.10117
7.454,-1.10115
7.45403,-1.10103
7.45405,-1.10091
7.45408,-1.10079
7.4541,-1.10066
7.45412,-1.10054
7.45414,-1.10041
7.45416,-1.10028
7.45419,-1.10015
7.45421,-1.10002
7.45423,-1.09989
7.45424,-1.09976
7.45426,-1.09963
7.45428,-1.0995
7.4543,-1.09937
7.45432,-1.09924
7.45433,-1.09911
7.45435,-1.09898
7.45437,-1.09885
7.45438,-1.09873
7.4544,-1.0986
7.45442,-1.09847
7.45443,-1.09835
7.45444,-1.09822
7.45446,-1.0981
7.45447,-1.09798
7.45449,-1.09786
7.4545,-1.09774
7.45451,-1.09762
7.45453,-1.09751
7.45454,-1.09739
7.45455,-1.09728
7.45456,-1.09716
7.45457,-1.09705
7.45459,-1.09694
7.4546,-1.09683
7.45461,-1.09673
7.45462,-1.09662
7.45463,-1.09652
7.45464,-1.09642
7.45465,-1.09631
7.45466,-1.09621
7.45467,-1.09612
7.45468,-1.09602
7.45469,-1.09593
7.45469,-1.09583
7.4547,-1.09574
7.45471,-1.09565
7.45472,-1.09556
7.45473,-1.09547
7.45474,-1.09539
7.45474,-1.0953
7.45475,-1.09522
7.45476,-1.09514
7.45476,-1.09506
7.45477,-1.09498
7.45478,-1.0949
7.45479,-1.09483
7.45479,-1.09475
7.4548,-1.09468
7.4548,-1.09461
7.45481,-1.09454
7.45482,-1.09447
7.45482,-1.0944
7.45483,-1.09434
7.45483,-1.09427
7.45484,-1.09421
7.45484,-1.09414
7.45485,-1.09408
7.45485,-1.09402
7.45486,-1.09396
7.45486,-1.0939
7.45487,-1.09385
7.45487,-1.09379
7.45488,-1.09374
7.45488,-1.09368
7.45489,-1.09363
7.45489,-1.09358
7.45489,-1.09353
7.4549,-1.09348
7.4549,-1.09343
7.45491,-1.09338
7.45491,-1.09334
7.45491,-1.09329
7.45492,-1.09325
7.45492,-1.0932
7.45493,-1.09315
7.45493,-1.0931
7.45493,-1.09305
7.45494,-1.093
7.45494,-1.09295
7.45495,-1.09289
7.45495,-1.09284
7.45495,-1.09278
7.45496,-1.09272
7.45496,-1.09266
7.45497,-1.0926
7.45497,-1.09253
7.45498,-1.09247
7.45498,-1.0924
7.45499,-1.09233
7.45499,-1.09226
7.455,-1.09218
7.455,-1.09218
7.45501,-1.09211
7.45501,-1.09203
7.45502,-1.09195
7.45502,-1.09187
7.45503,-1.09179
7.45504,-1.0917
7.45504,-1.09161
7.45505,-1.09152
7.45506,-1.09143
7.45506,-1.09133
7.45507,-1.09124
7.45508,-1.09114
7.45508,-1.09103
7.45509,-1.09092
7.4551,-1.09081
7.45511,-1.0907
7.45512,-1.09058
7.45513,-1.09047
7.45513,-1.09034
7.45514,-1.09022
7.45515,-1.09009
7.45516,-1.08995
7.45517,-1.08981
7.45518,-1.08967
7.45519,-1.08953
7.4552,-1.08938
7.45521,-1.08922
7.45522,-1.08906
7.45523,-1.0889
7.45524,-1.08873
7.45525,-1.08856
7.45527,-1.08838
7.45528,-1.08819
7.45529,-1.088
7.4553,-1.08781
7.45531,-1.08761
7.45533,-1.0874
7.45534,-1.08719
7.45536,-1.08697
7.45537,-1.08674
7.45538,-1.08651
7.4554,-1.08626
7.45541,-1.08602
7.45543,-1.08576
7.45544,-1.0855
7.45546,-1.08522
7.45548,-1.08494
7.45549,-1.08465
7.45551,-1.08435
7.45553,-1.08404
7.45555,-1.08373
7.45556,-1.0834
7.45558,-1.08306
7.4556,-1.08271
7.45562,-1.08235
7.45564,-1.08197
7.45566,-1.08159
7.45569,-1.08119
7.45571,-1.08078
7.45573,-1.08035
7.45575,-1.07991
7.45578,-1.07946
7.4558,-1.07899
7.45582,-1.07851
7.45585,-1.07801
7.45587,-1.07749
7.4559,-1.07696
7.45593,-1.0764
7.45595,-1.07583
7.45598,-1.07524
7.456,-1.07488
7.45601,-1.07463
7.45604,-1.074
7.45607,-1.07335
7.4561,-1.07267
7.45613,-1.07197
7.45617,-1.07125
7.4562,-1.0705
7.45623,-1.06973
7.45627,-1.06892
7.4563,-1.06809
7.45634,-1.06723
7.45638,-1.06635
7.45641,-1.06543
7.45645,-1.06447
7.45649,-1.06349
7.45653,-1.06246
7.45657,-1.06141
7.45662,-1.06031
7.45666,-1.05918
7.4567,-1.058
7.45675,-1.05678
7.4568,-1.05552
7.45685,-1.05422
7.45689,-1.05286
7.45694,-1.05146
7.457,-1.05001
7.457,-1.04988
7.45705,-1.04851
7.4571,-1.04695
7.45716,-1.04533
7.45721,-1.04366
7.45727,-1.04192
7.45733,-1.04013
7.45739,-1.03827
7.45745,-1.03634
7.45751,-1.03434
7.45758,-1.03227
7.45765,-1.03013
7.45771,-1.02791
7.45778,-1.02561
7.45785,-1.02323
7.45793,-1.02076
7.458,-1.0182
7.458,-1.0182
7.45808,-1.01555
7.45815,-1.01281
7.45823,-1.00998
7.45831,-1.00704
7.4584,-1.004
7.45848,-1.00085
7.45857,-0.997594
7.45866,-0.994224
7.45875,-0.990738
7.45885,-0.987132
7.45894,-0.983403
7.459,-0.98111
7.45904,-0.979548
7.45914,-0.975563
7.45924,-0.971445
7.45935,-0.96719
7.45946,-0.962796
7.45957,-0.958257
7.45968,-0.953572
7.45979,-0.948738
7.45991,-0.94375
7.46,-0.940007
7.46003,-0.938605
7.46016,-0.933301
7.46028,-0.927836
7.46041,-0.922205
7.46055,-0.916406
7.46068,-0.910438
7.46082,-0.904297
7.46096,-0.897982
7.461,-0.896292
7.46111,-0.89149
7.46126,-0.884821
7.46141,-0.877973
7.46156,-0.870944
7.46172,-0.863735
7.46189,-0.856345
7.462,-0.851264
7.46205,-0.848773
7.46223,-0.841021
7.4624,-0.833089
7.46258,-0.824978
7.46276,-0.81669
7.46295,-0.808227
7.463,-0.806051
7.46314,-0.799591
7.46334,-0.790786
7.46354,-0.781815
7.46375,-0.772683
7.46396,-0.763393
7.464,-0.761572
7.46417,-0.753951
7.4644,-0.744363
7.46462,-0.734635
7.46485,-0.724773
7.465,-0.718532
7.46509,-0.714785
7.46533,-0.704678
7.46558,-0.69446
7.46583,-0.684141
7.466,-0.677432
7.46609,-0.673729
7.46636,-0.663233
7.46663,-0.652664
7.46691,-0.642032
7.467,-0.638602
7.46719,-0.631348
7.46749,-0.620621
7.46778,-0.609864
7.468,-0.602225
7.46809,-0.599088
7.4684,-0.588304
7.46872,-0.577523
7.469,-0.568374
7.46905,-0.566757
7.46938,-0.556019
7.46973,-0.545319
7.47,-0.537036
7.47008,-0.534668
7.47044,-0.524079
7.47081,-0.513562
7.471,-0.50814
7.47118,-0.503128
7.47157,-0.492788
7.47196,-0.482552
7.472,-0.481574
7.47237,-0.47243
7.47278,-0.462432
7.473,-0.457202
7.4732,-0.452566
7.47363,-0.442841
7.474,-0.434876
7.47408,-0.433266
7.47453,-0.423848
7.47499,-0.414594
7.475,-0.414444
7.47547,-0.40551
7.47595,-0.396603
7.476,-0.395752
7.47645,-0.387878
7.47696,-0.379339
7.477,-0.378654
7.47748,-0.370991
7.478,-0.363012
7.47801,-0.362838
7.47856,-0.354883
7.479,-0.348695
7.47912,-0.347128
7.47969,-0.339575
7.48,-0.335584
7.48027,-0.332225
7.48087,-0.325081
7.481,-0.323567
7.48148,-0.318141
7.482,-0.312543
7.48211,-0.311406
7.48275,-0.304876
7.483,-0.302421
7.48341,-0.29855
7.484,-0.293118
7.48408,-0.292426
7.48477,-0.286503
7.485,-0.284557
7.48547,-0.280778
7.486,-0.276672
7.48619,-0.27525
7.48693,-0.269916
7.487,-0.2694
7.48768,-0.264772
7.488,-0.262686
7.48845,-0.259816
7.489,-0.256481
7.48924,-0.255045
7.49,-0.250739
7.49005,-0.250454
7.49088,-0.24604
7.491,-0.245419
7.49173,-0.241798
7.492,-0.240485
7.49259,-0.237726
7.493,-0.235904
7.49348,-0.233819
7.494,-0.231647
7.49439,-0.230072
7.495,-0.227685
7.49532,-0.226482
7.496,-0.223994
7.49627,-0.223044
7.497,-0.220553
7.49724,-0.219753
7.498,-0.217341
7.49824,-0.216605
7.499,-0.214341
7.49926,-0.213596
7.5,-0.211534
7.5003,-0.210722
7.501,-0.208908
7.50137,-0.207977
7.502,-0.206446
7.50246,-0.205358
7.503,-0.204138
7.50358,-0.20286
7.504,-0.201972
7.50473,-0.20048
7.505,-0.199937
7.5059,-0.198212
7.506,-0.198024
7.507,-0.196224
7.5071,-0.196053
7.508,-0.194529
7.50833,-0.193998
7.509,-0.192932
7.50958,-0.192045
7.51,-0.191426
7.51087,-0.190187
7.511,-0.190004
7.512,-0.188662
7.51218,-0.188423
7.513,-0.187393
7.51353,-0.186748
7.514,-0.186193
7.51491,-0.185159
7.515,-0.185057
7.516,-0.183982
7.51632,-0.183651
7.517,-0.182963
7.51776,-0.182222
7.518,-0.181998
7.519,-0.181081
7.51924,-0.180868
7.52,-0.180212
7.52075,-0.179586
7.521,-0.179386
7.522,-0.178601
7.5223,-0.178373
7.523,-0.177855
7.52388,-0.177225
7.524,-0.177145
7.525,-0.17647
7.52551,-0.176141
7.526,-0.175826
7.527,-0.175214
7.52716,-0.175116
7.528,-0.17463
7.52886,-0.174148
7.529,-0.174073
7.53,-0.173542
7.5306,-0.173235
7.531,-0.173035
7.532,-0.172551
7.53238,-0.172373
7.533,-0.172088
7.534,-0.171646
7.5342,-0.171561
7.535,-0.171224
7.536,-0.17082
7.53606,-0.170795
7.537,-0.170433
7.53797,-0.170075
7.538,-0.170063
7.539,-0.169709
7.53992,-0.169396
7.54,-0.16937
7.541,-0.169045
7.54192,-0.168758
7.542,-0.168733
7.543,-0.168434
7.54396,-0.168158
7.544,-0.168147
7.545,-0.167872
7.546,-0.167608
7.54605,-0.167595
7.547,-0.167355
7.548,-0.167111
7.54819,-0.167065
7.549,-0.166877
7.55,-0.166653
7.55039,-0.166568
7.551,-0.166436
7.552,-0.166229
7.55263,-0.166102
7.553,-0.166029
7.554,-0.165836
7.55492,-0.165665
7.555,-0.165651
7.556,-0.165473
7.557,-0.165301
7.55727,-0.165255
7.558,-0.165135
7.559,-0.164976
7.55968,-0.164871
7.56,-0.164822
7.561,-0.164674
7.562,-0.164531
7.56214,-0.164512
7.563,-0.164393
7.564,-0.16426
7.56465,-0.164175
7.565,-0.164132
7.566,-0.164007
7.567,-0.163888
7.56723,-0.16386
7.568,-0.163772
7.569,-0.16366
7.56987,-0.163566
7.57,-0.163552
7.571,-0.163447
7.572,-0.163346
7.57257,-0.16329
7.573,-0.163249
7.574,-0.163154
7.575,-0.163062
7.57533,-0.163033
7.576,-0.162974
7.577,-0.162888
7.578,-0.162805
7.57816,-0.162792
7.579,-0.162724
7.58,-0.162646
7.581,-0.16257
7.58105,-0.162566
7.582,-0.162497
7.583,-0.162426
7.584,-0.162357
7.58401,-0.162356
7.585,-0.16229
7.586,-0.162224
7.587,-0.162161
7.58705,-0.162158
7.588,-0.1621
7.589,-0.16204
7.59,-0.161982
7.59015,-0.161974
7.591,-0.161926
7.592,-0.161871
7.593,-0.161818
7.59332,-0.161801
7.594,-0.161766
7.595,-0.161715
7.596,-0.161666
7.59657,-0.161639
7.597,-0.161618
7.598,-0.161572
7.599,-0.161526
7.5999,-0.161486
7.6,-0.161482
7.601,-0.161439
7.602,-0.161397
7.603,-0.161356
7.6033,-0.161343
7.604,-0.161316
7.605,-0.161276
7.606,-0.161238
7.60679,-0.161209
7.607,-0.161201
7.608,-0.161164
7.609,-0.161129
7.61,-0.161094
7.61035,-0.161082
7.614,-0.160962
7.615,-0.16093
7.616,-0.1609
7.617,-0.16087
7.618,-0.16084
7.619,-0.160811
7.62,-0.160783
7.621,-0.160755
7.622,-0.160728
7.623,-0.160701
7.624,-0.160674
7.625,-0.160649
7.626,-0.160623
7.627,-0.160598
7.628,-0.160573
7.629,-0.160549
7.63,-0.160525
7.631,-0.160502
7.632,-0.160479
7.633,-0.160456
7.634,-0.160433
7.635,-0.160411
7.636,-0.160389
7.637,-0.160367
7.638,-0.160346
7.639,-0.160325
7.64,-0.160304
7.641,-0.160284
7.642,-0.160263
7.643,-0.160243
7.644,-0.160223
7.645,-0.160204
7.646,-0.160184
7.647,-0.160165
7.648,-0.160146
7.649,-0.160127
7.65,-0.160108
7.651,-0.160089
7.652,-0.160071
7.653,-0.160053
7.654,-0.160034
7.655,-0.160016
7.656,-0.159999
7.657,-0.159981
7.658,-0.159963
7.659,-0.159946
7.66,-0.159928
7.661,-0.159911
7.662,-0.159894
7.663,-0.159877
7.664,-0.15986
7.665,-0.159843
7.666,-0.159826
7.667,-0.159809
7.668,-0.159792
7.669,-0.159776
7.67,-0.159759
7.671,-0.159743
7.672,-0.159726
7.673,-0.15971
7.674,-0.159693
7.675,-0.159677
7.676,-0.159661
7.677,-0.159644
7.678,-0.159628
7.679,-0.159612
7.68,-0.159596
7.681,-0.15958
7.682,-0.159564
7.683,-0.159548
7.684,-0.159532
7.685,-0.159516
7.686,-0.1595
7.687,-0.159484
7.688,-0.159468
7.689,-0.159452
7.69,-0.159436
7.691,-0.15942
7.692,-0.159404
7.693,-0.159388
7.694,-0.159372
7.695,-0.159356
7.696,-0.15934
7.697,-0.159324
7.698,-0.159308
7.699,-0.159292
7.7,-0.159276
7.701,-0.15926
7.702,-0.159244
7.703,-0.159228
7.704,-0.159212
7.705,-0.159196
7.706,-0.15918
7.707,-0.159164
7.708,-0.159147
7.709,-0.159131
7.71,-0.159115
7.711,-0.159099
7.712,-0.159083
7.713,-0.159067
7.714,-0.15905
7.715,-0.159034
7.716,-0.159018
7.717,-0.159001
7.718,-0.158985
7.719,-0.158968
7.72,-0.158952
7.721,-0.158936
7.722,-0.158919
7.723,-0.158903
7.724,-0.158886
7.725,-0.158869
7.726,-0.158853
7.727,-0.158836
7.728,-0.158819
7.729,-0.158802
7.73,-0.158786
7.731,-0.158769
7.732,-0.158752
7.733,-0.158735
7.734,-0.158718
7.735,-0.158701
7.736,-0.158684
7.737,-0.158667
7.738,-0.15865
7.739,-0.158633
7.74,-0.158616
7.741,-0.158598
7.742,-0.158581
7.743,-0.158564
7.744,-0.158546
7.745,-0.158529
7.746,-0.158511
7.747,-0.158494
7.748,-0.158476
7.749,-0.158459
7.75,-0.158441
7.751,-0.158423
7.752,-0.158406
7.753,-0.158388
7.754,-0.15837
7.755,-0.158352
7.756,-0.158334
7.757,-0.158316
7.758,-0.158298
7.759,-0.15828
7.76,-0.158262
7.761,-0.158244
7.762,-0.158226
7.763,-0.158208
7.764,-0.158189
7.765,-0.158171
7.766,-0.158152
7.767,-0.158134
7.768,-0.158116
7.769,-0.158097
7.77,-0.158078
7.771,-0.15806
7.772,-0.158041
7.773,-0.158022
7.774,-0.158004
7.775,-0.157985
7.776,-0.157966
7.777,-0.157947
7.778,-0.157928
7.779,-0.157909
7.78,-0.15789
7.781,-0.157871
7.782,-0.157852
7.783,-0.157832
7.784,-0.157813
7.785,-0.157794
7.786,-0.157774
7.787,-0.157755
7.788,-0.157736
7.789,-0.157716
7.79,-0.157696
7.791,-0.157677
7.792,-0.157657
7.793,-0.157637
7.794,-0.157618
7.795,-0.157598
7.796,-0.157578
7.797,-0.157558
7.798,-0.157538
7.799,-0.157518
7.8,-0.157498
7.801,-0.157478
7.802,-0.157458
7.803,-0.157438
7.804,-0.157418
7.805,-0.157397
7.806,-0.157377
7.807,-0.157356
7.808,-0.157336
7.809,-0.157316
7.81,-0.157295
7.811,-0.157274
7.812,-0.157254
7.813,-0.157233
7.814,-0.157212
7.815,-0.157192
7.816,-0.157171
7.817,-0.15715
7.818,-0.157129
7.819,-0.157108
7.82,-0.157087
7.821,-0.157066
7.822,-0.157045
7.823,-0.157024
7.824,-0.157003
7.825,-0.156981
7.826,-0.15696
7.827,-0.156939
7.828,-0.156917
7.829,-0.156896
7.83,-0.156875
7.831,-0.156853
7.832,-0.156832
7.833,-0.15681
7.834,-0.156788
7.835,-0.156767
7.836,-0.156745
7.837,-0.156723
7.838,-0.156701
7.839,-0.156679
7.84,-0.156657
7.841,-0.156635
7.842,-0.156613
7.843,-0.156591
7.844,-0.156569
7.845,-0.156547
7.846,-0.156525
7.847,-0.156503
7.848,-0.15648
7.849,-0.156458
7.85,-0.156436
7.851,-0.156413
7.852,-0.156391
7.853,-0.156368
7.854,-0.156346
7.855,-0.156323
7.856,-0.156301
7.857,-0.156278
7.858,-0.156255
7.859,-0.156232
7.86,-0.15621
7.861,-0.156187
7.862,-0.156164
7.863,-0.156141
7.864,-0.156118
7.865,-0.156095
7.866,-0.156072
7.867,-0.156049
7.868,-0.156026
7.869,-0.156003
7.87,-0.155979
7.871,-0.155956
7.872,-0.155933
7.873,-0.155909
7.874,-0.155886
7.875,-0.155863
7.876,-0.155839
7.877,-0.155816
7.878,-0.155792
7.879,-0.155768
7.88,-0.155745
7.881,-0.155721
7.882,-0.155697
7.883,-0.155674
7.884,-0.15565
7.885,-0.155626
7.886,-0.155602
7.887,-0.155578
7.888,-0.155554
7.889,-0.15553
7.89,-0.155506
7.891,-0.155482
7.892,-0.155458
7.893,-0.155434
7.894,-0.15541
7.895,-0.155386
7.896,-0.155361
7.897,-0.155337
7.898,-0.155313
7.899,-0.155288
7.9,-0.155264
7.901,-0.155239
7.902,-0.155215
7.903,-0.15519
7.904,-0.155166
7.905,-0.155141
7.906,-0.155116
7.907,-0.155092
7.908,-0.155067
7.909,-0.155042
7.91,-0.155018
7.911,-0.154993
7.912,-0.154968
7.913,-0.154943
7.914,-0.154918
7.915,-0.154893
7.916,-0.154868
7.917,-0.154843
7.918,-0.154818
7.919,-0.154793
7.92,-0.154767
7.921,-0.154742
7.922,-0.154717
7.923,-0.154692
7.924,-0.154666
7.925,-0.154641
7.926,-0.154616
7.927,-0.15459
7.928,-0.154565
7.929,-0.154539
7.93,-0.154514
7.931,-0.154488
7.932,-0.154463
7.933,-0.154437
7.934,-0.154411
7.935,-0.154386
7.936,-0.15436
7.937,-0.154334
7.938,-0.154308
7.939,-0.154282
7.94,-0.154257
7.941,-0.154231
7.942,-0.154205
7.943,-0.154179
7.944,-0.154153
7.945,-0.154127
7.946,-0.154101
7.947,-0.154075
7.948,-0.154048
7.949,-0.154022
7.95,-0.153996
7.951,-0.15397
7.952,-0.153943
7.953,-0.153917
7.954,-0.153891
7.955,-0.153864
7.956,-0.153838
7.957,-0.153812
7.958,-0.153785
7.959,-0.153759
7.96,-0.153732
7.961,-0.153706
7.962,-0.153679
7.963,-0.153652
7.964,-0.153626
7.965,-0.153599
7.966,-0.153572
7.967,-0.153545
7.968,-0.153519
7.969,-0.153492
7.97,-0.153465
7.971,-0.153438
7.972,-0.153411
7.973,-0.153384
7.974,-0.153357
7.975,-0.15333
7.976,-0.153303
7.977,-0.153276
7.978,-0.153249
7.979,-0.153222
7.98,-0.153195
7.981,-0.153167
7.982,-0.15314
7.983,-0.153113
7.984,-0.153086
7.985,-0.153058
7.986,-0.153031
7.987,-0.153004
7.988,-0.152976
7.989,-0.152949
7.99,-0.152921
7.991,-0.152894
7.992,-0.152866
7.993,-0.152839
7.994,-0.152811
7.995,-0.152783
7.996,-0.152756
7.997,-0.152728
7.998,-0.1527
7.999,-0.152673
8,-0.152645
8.001,-0.152617
8.002,-0.152589
8.003,-0.152561
8.004,-0.152534
8.005,-0.152506
8.006,-0.152478
8.007,-0.15245
8.008,-0.152422
8.009,-0.152394
8.01,-0.152366
8.011,-0.152338
8.012,-0.15231
8.013,-0.152281
8.014,-0.152253
8.015,-0.152225
8.016,-0.152197
8.017,-0.152169
8.018,-0.15214
8.019,-0.152112
8.02,-0.152084
8.021,-0.152055
8.022,-0.152027
8.023,-0.151999
8.024,-0.15197
8.025,-0.151942
8.026,-0.151913
8.027,-0.151885
8.028,-0.151856
8.029,-0.151827
8.03,-0.151799
8.031,-0.15177
8.032,-0.151742
8.033,-0.151713
8.034,-0.151684
8.035,-0.151655
8.036,-0.151627
8.037,-0.151598
8.038,-0.151569
8.039,-0.15154
8.04,-0.151511
8.041,-0.151483
8.042,-0.151454
8.043,-0.151425
8.044,-0.151396
8.045,-0.151367
8.046,-0.151338
8.047,-0.151309
8.048,-0.15128
8.049,-0.15125
8.05,-0.151221
8.051,-0.151192
8.052,-0.151163
8.053,-0.151134
8.054,-0.151105
8.055,-0.151075
8.056,-0.151046
8.057,-0.151017
8.058,-0.150987
8.059,-0.150958
8.06,-0.150929
8.061,-0.150899
8.062,-0.15087
8.063,-0.15084
8.064,-0.150811
8.065,-0.150782
8.066,-0.150752
8.067,-0.150722
8.068,-0.150693
8.069,-0.150663
8.07,-0.150634
8.071,-0.150604
8.072,-0.150574
8.073,-0.150545
8.074,-0.150515
8.075,-0.150485
8.076,-0.150455
8.077,-0.150426
8.078,-0.150396
8.079,-0.150366
8.08,-0.150336
8.081,-0.150306
8.082,-0.150276
8.083,-0.150247
8.084,-0.150217
8.085,-0.150187
8.086,-0.150157
8.087,-0.150127
8.088,-0.150097
8.089,-0.150066
8.09,-0.150036
8.091,-0.150006
8.092,-0.149976
8.093,-0.149946
8.094,-0.149916
8.095,-0.149886
8.096,-0.149855
8.097,-0.149825
8.098,-0.149795
8.099,-0.149765
8.1,-0.149734
8.101,-0.149704
8.102,-0.149674
8.103,-0.149643
8.104,-0.149613
8.105,-0.149582
8.106,-0.149552
8.107,-0.149521
8.108,-0.149491
8.109,-0.14946
8.11,-0.14943
8.111,-0.149399
8.112,-0.149369
8.113,-0.149338
8.114,-0.149308
8.115,-0.149277
8.116,-0.149246
8.117,-0.149216
8.118,-0.149185
8.119,-0.149154
8.12,-0.149123
8.121,-0.149093
8.122,-0.149062
8.123,-0.149031
8.124,-0.149
8.125,-0.148969
8.126,-0.148938
8.127,-0.148908
8.128,-0.148877
8.129,-0.148846
8.13,-0.148815
8.131,-0.148784
8.132,-0.148753
8.133,-0.148722
8.134,-0.148691
8.135,-0.14866
8.136,-0.148629
8.137,-0.148597
8.138,-0.148566
8.139,-0.148535
8.14,-0.148504
8.141,-0.148473
8.142,-0.148442
8.143,-0.14841
8.144,-0.148379
8.145,-0.148348
8.146,-0.148317
8.147,-0.148285
8.148,-0.148254
8.149,-0.148223
8.15,-0.148191
8.151,-0.14816
8.152,-0.148129
8.153,-0.148097
8.154,-0.148066
8.155,-0.148034
8.156,-0.148003
8.157,-0.147971
8.158,-0.14794
8.159,-0.147908
8.16,-0.147877
8.161,-0.147845
8.162,-0.147813
8.163,-0.147782
8.164,-0.14775
8.165,-0.147719
8.166,-0.147687
8.167,-0.147655
8.168,-0.147623
8.169,-0.147592
8.17,-0.14756
8.171,-0.147528
8.172,-0.147496
8.173,-0.147465
8.174,-0.147433
8.175,-0.147401
8.176,-0.147369
8.177,-0.147337
8.178,-0.147305
8.179,-0.147273
8.18,-0.147241
8.181,-0.147209
8.182,-0.147177
8.183,-0.147145
8.184,-0.147113
8.185,-0.147081
8.186,-0.147049
8.187,-0.147017
8.188,-0.146985
8.189,-0.146953
8.19,-0.146921
8.191,-0.146889
8.192,-0.146857
8.193,-0.146825
8.194,-0.146792
8.195,-0.14676
8.196,-0.146728
8.197,-0.146696
8.198,-0.146663
8.199,-0.146631
8.2,-0.146599
8.201,-0.146567
8.202,-0.146534
8.203,-0.146502
8.204,-0.14647
8.205,-0.146437
8.206,-0.146405
8.207,-0.146372
8.208,-0.14634
8.209,-0.146307
8.21,-0.146275
8.211,-0.146242
8.212,-0.14621
8.213,-0.146177
8.214,-0.146145
8.215,-0.146112
8.216,-0.14608
8.217,-0.146047
8.218,-0.146015
8.219,-0.145982
8.22,-0.145949
8.221,-0.145917
8.222,-0.145884
8.223,-0.145851
8.224,-0.145819
8.225,-0.145786
8.226,-0.145753
8.227,-0.14572
8.228,-0.145688
8.229,-0.145655
8.23,-0.145622
8.231,-0.145589
8.232,-0.145556
8.233,-0.145523
8.234,-0.145491
8.235,-0.145458
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=15.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7.035,-0.184635
7.036,-0.184642
7.037,-0.184648
7.038,-0.184655
7.039,-0.184661
7.04,-0.184668
7.041,-0.184675
7.042,-0.184682
7.043,-0.184689
7.044,-0.184696
7.045,-0.184704
7.046,-0.184711
7.047,-0.184719
7.048,-0.184727
7.049,-0.184735
7.05,-0.184743
7.051,-0.184751
7.052,-0.18476
7.053,-0.184768
7.054,-0.184777
7.055,-0.184786
7.056,-0.184795
7.057,-0.184804
7.058,-0.184813
7.059,-0.184823
7.06,-0.184832
7.061,-0.184842
7.062,-0.184852
7.063,-0.184862
7.064,-0.184872
7.065,-0.184883
7.066,-0.184893
7.067,-0.184904
7.068,-0.184915
7.069,-0.184926
7.07,-0.184937
7.071,-0.184949
7.072,-0.18496
7.073,-0.184972
7.074,-0.184984
7.075,-0.184996
7.076,-0.185009
7.077,-0.185021
7.078,-0.185034
7.079,-0.185047
7.08,-0.18506
7.081,-0.185073
7.082,-0.185087
7.083,-0.185101
7.084,-0.185115
7.085,-0.185129
7.086,-0.185143
7.087,-0.185158
7.088,-0.185172
7.089,-0.185187
7.09,-0.185203
7.091,-0.185218
7.092,-0.185234
7.093,-0.18525
7.094,-0.185266
7.095,-0.185282
7.096,-0.185299
7.097,-0.185315
7.098,-0.185332
7.099,-0.18535
7.1,-0.185367
7.101,-0.185385
7.102,-0.185403
7.103,-0.185421
7.104,-0.18544
7.105,-0.185459
7.106,-0.185478
7.107,-0.185497
7.108,-0.185517
7.109,-0.185537
7.11,-0.185557
7.111,-0.185577
7.112,-0.185598
7.113,-0.185619
7.114,-0.18564
7.115,-0.185662
7.116,-0.185683
7.117,-0.185706
7.118,-0.185728
7.119,-0.185751
7.12,-0.185774
7.121,-0.185797
7.122,-0.185821
7.123,-0.185845
7.124,-0.185869
7.125,-0.185894
7.126,-0.185919
7.127,-0.185944
7.128,-0.18597
7.129,-0.185996
7.13,-0.186023
7.131,-0.186049
7.132,-0.186076
7.133,-0.186104
7.134,-0.186132
7.135,-0.18616
7.136,-0.186189
7.137,-0.186218
7.138,-0.186247
7.139,-0.186277
7.14,-0.186307
7.141,-0.186337
7.142,-0.186368
7.143,-0.1864
7.144,-0.186432
7.145,-0.186464
7.146,-0.186497
7.147,-0.18653
7.148,-0.186563
7.149,-0.186597
7.15,-0.186632
