# Freq(Hz)	Amp(mV)
58035.714286	0.875948
58137.175325	1.014010
58238.636364	1.138465
58340.097403	1.246722
58441.558442	1.336121
58543.019481	1.404077
58644.480519	1.448264
58745.941558	1.466787
58847.402597	1.458351
58948.863636	1.422382
59050.324675	1.359117
59151.785714	1.269651
59253.246753	1.155933
59354.707792	1.020735
59456.168831	0.867580
59557.629870	0.700682
59659.090909	0.525000
59760.551948	0.346949
59862.012987	0.180288
59963.474026	0.112801
60064.935065	0.236156
60166.396104	0.389512
60267.857143	0.536416
60369.318182	0.670769
60470.779221	0.790526
60572.240260	0.895029
60673.701299	0.984361
60775.162338	1.058979
60876.623377	1.119435
60978.084416	1.166136
61079.545455	1.199179
61181.006494	1.218285
61282.467532	1.222822
61383.928571	1.211927
61485.389610	1.184678
61586.850649	1.140295
61688.311688	1.078323
61789.772727	0.998793
61891.233766	0.902325
61992.694805	0.790189
62094.155844	0.664342
62195.616883	0.527482
62297.077922	0.383354
62398.538961	0.238515
62500.000000	0.117957
62601.461039	0.141108
62702.922078	0.269622
62804.383117	0.407952
62905.844156	0.540726
63007.305195	0.663342
63108.766234	0.773339
63210.227273	0.869189
63311.688312	0.949978
63413.149351	1.015247
63514.610390	1.064869
63616.071429	1.098916
63717.532468	1.117550
63818.993506	1.120936
63920.454545	1.109189
64021.915584	1.082372
64123.376623	1.040542
64224.837662	0.983832
64326.298701	0.912559
64427.759740	0.827342
64529.220779	0.729230
64630.681818	0.619840
64732.142857	0.501616
64833.603896	0.378537
64935.064935	0.258897
65036.525974	0.168582
65137.987013	0.174009
65239.448052	0.269023
65340.909091	0.389188
65442.370130	0.511520
65543.831169	0.628406
65645.292208	0.736019
65746.753247	0.831858
65848.214286	0.914103
65949.675325	0.981391
66051.136364	1.032724
66152.597403	1.067418
66254.058442	1.085071
66355.519481	1.085536
66456.980519	1.068902
66558.441558	1.035474
66659.902597	0.985765
66761.363636	0.920498
66862.824675	0.840620
66964.285714	0.747359
67065.746753	0.642323
67167.207792	0.527734
67268.668831	0.407043
67370.129870	0.287058
67471.590909	0.187381
67573.051948	0.166502
67674.512987	0.247020
67775.974026	0.363753
67877.435065	0.485264
67978.896104	0.601121
68080.357143	0.706073
68181.818182	0.796623
68283.279221	0.870242
68384.740260	0.925172
68486.201299	0.960358
68587.662338	0.975410
68689.123377	0.970548
68790.584416	0.946515
68892.045455	0.904483
68993.506494	0.845943
69094.967532	0.772598
69196.428571	0.686282
69297.889610	0.588887
69399.350649	0.482335
69500.811688	0.368552
69602.272727	0.249477
69703.733766	0.127074
69805.194805	0.005598
69906.655844	0.120265
70008.116883	0.241101
70109.577922	0.357714
70211.038961	0.468392
70312.500000	0.571613
70413.961039	0.666058
70515.422078	0.750622
70616.883117	0.824402
70718.344156	0.886676
70819.805195	0.936865
70921.266234	0.974500
71022.727273	0.999201
71124.188312	1.010667
71225.649351	1.008687
71327.110390	0.993168
71428.571429	0.964168
71530.032468	0.921925
71631.493506	0.866888
71732.954545	0.799721
71834.415584	0.721303
71935.876623	0.632719
72037.337662	0.535244
72138.798701	0.430356
72240.259740	0.319827
72341.720779	0.206188
72443.181818	0.096600
72544.642857	0.067866
72646.103896	0.168497
72747.564935	0.280718
72849.025974	0.389878
72950.487013	0.492313
73051.948052	0.585529
73153.409091	0.667442
73254.870130	0.736316
73356.331169	0.790804
73457.792208	0.830017
73559.253247	0.853560
73660.714286	0.861552
73762.175325	0.854600
73863.636364	0.833742
73965.097403	0.800357
74066.558442	0.756047
74168.019481	0.702508
74269.480519	0.641389
74370.941558	0.574164
74472.402597	0.502032
74573.863636	0.425845
74675.324675	0.346094
74776.785714	0.262976
74878.246753	0.176567
74979.707792	0.087626
75081.168831	0.026830
75182.629870	0.111665
75284.090909	0.211849
75385.551948	0.314920
75487.012987	0.418585
75588.474026	0.520467
75689.935065	0.617805
75791.396104	0.707529
75892.857143	0.786433
75994.318182	0.851383
76095.779221	0.899538
76197.240260	0.928564
76298.701299	0.936825
76400.162338	0.923523
76501.623377	0.888788
76603.084416	0.833698
76704.545455	0.760240
76806.006494	0.671202
76907.467532	0.570028
77008.928571	0.460662
77110.389610	0.347490
77211.850649	0.235777
77313.311688	0.135106
77414.772727	0.084689
77516.233766	0.136184
77617.694805	0.217672
77719.155844	0.297477
77820.616883	0.370509
77922.077922	0.436079
78023.538961	0.494703
78125.000000	0.547291
78226.461039	0.594756
78327.922078	0.637770
78429.383117	0.676604
78530.844156	0.711051
78632.305195	0.740430
78733.766234	0.763640
78835.227273	0.779265
78936.688312	0.785705
79038.149351	0.781341
79139.610390	0.764707
79241.071429	0.734665
79342.532468	0.690578
79443.993506	0.632466
79545.454545	0.561142
79646.915584	0.478360
79748.376623	0.387089
79849.837662	0.292330
79951.298701	0.204262
80052.759740	0.149373
80154.220779	0.167631
80255.681818	0.239211
80357.142857	0.324965
80458.603896	0.409638
80560.064935	0.487829
80661.525974	0.557395
80762.987013	0.617598
80864.448052	0.668388
80965.909091	0.709964
81067.370130	0.742456
81168.831169	0.765718
81270.292208	0.779245
81371.753247	0.782225
81473.214286	0.773697
81574.675325	0.752773
81676.136364	0.718858
81777.597403	0.671834
81879.058442	0.612170
81980.519481	0.540950
82081.980519	0.459822
82183.441558	0.370885
82284.902597	0.276541
82386.363636	0.179376
82487.824675	0.082480
82589.285714	0.025537
82690.746753	0.111449
82792.207792	0.199049
82893.668831	0.281121
82995.129870	0.356505
83096.590909	0.424548
83198.051948	0.484818
83299.512987	0.537005
83400.974026	0.580878
83502.435065	0.616259
83603.896104	0.643019
83705.357143	0.661079
83806.818182	0.670393
83908.279221	0.670924
84009.740260	0.662617
84111.201299	0.645364
84212.662338	0.619001
84314.123377	0.583330
84415.584416	0.538179
84517.045455	0.483493
84618.506494	0.419442
84719.967532	0.346516
84821.428571	0.265600
84922.889610	0.178003
85024.350649	0.085438
85125.811688	0.010238
85227.272727	0.106308
85328.733766	0.200870
85430.194805	0.291557
85531.655844	0.376335
85633.116883	0.453500
85734.577922	0.521752
85836.038961	0.580212
85937.500000	0.628405
86038.961039	0.666187
