# Freq(Hz)	Amp(mV)
77612.704918	0.394548
77740.778689	0.680032
77868.852459	0.952410
77996.926230	1.195043
78125.000000	1.392571
78253.073770	1.531693
78381.147541	1.602300
78509.221311	1.598495
78637.295082	1.519339
78765.368852	1.369235
78893.442623	1.157892
79021.516393	0.899925
79149.590164	0.614382
79277.663934	0.326388
79405.737705	0.116117
79533.811475	0.259440
79661.885246	0.449936
79789.959016	0.584253
79918.032787	0.647812
80046.106557	0.637085
80174.180328	0.556389
80302.254098	0.419025
80430.327869	0.257987
80558.401639	0.199404
80686.475410	0.355134
80814.549180	0.564333
80942.622951	0.756892
81070.696721	0.906869
81198.770492	0.999237
81326.844262	1.025964
81454.918033	0.985526
81582.991803	0.882635
81711.065574	0.727712
81839.139344	0.536244
81967.213115	0.329488
82095.286885	0.151856
82223.360656	0.173433
82351.434426	0.318899
82479.508197	0.442707
82607.581967	0.522624
82735.655738	0.555541
82863.729508	0.546857
82991.803279	0.509019
83119.877049	0.460262
83247.950820	0.420754
83376.024590	0.403310
83504.098361	0.404188
83632.172131	0.407967
83760.245902	0.403011
83888.319672	0.394236
84016.393443	0.409588
84144.467213	0.485497
84272.540984	0.629819
84400.614754	0.819737
84528.688525	1.025507
84656.762295	1.219925
84784.836066	1.379491
84912.909836	1.485064
85040.983607	1.523062
85169.057377	1.486929
85297.131148	1.378840
85425.204918	1.212191
85553.278689	1.016558
85681.352459	0.847448
85809.426230	0.787269
85937.500000	0.880791
86065.573770	1.073200
86193.647541	1.284106
86321.721311	1.459830
86449.795082	1.569441
86577.868852	1.596723
86705.942623	1.536655
86834.016393	1.394081
86962.090164	1.183430
87090.163934	0.930148
87218.237705	0.678168
87346.311475	0.512768
87474.385246	0.537401
87602.459016	0.699080
87730.532787	0.877107
87858.606557	1.011610
87986.680328	1.078042
88114.754098	1.067780
88242.827869	0.981997
88370.901639	0.829131
88498.975410	0.623148
88627.049180	0.382191
88755.122951	0.132318
88883.196721	0.153136
89011.270492	0.384102
89139.344262	0.588266
89267.418033	0.751194
89395.491803	0.867878
89523.565574	0.938764
89651.639344	0.968743
89779.713115	0.965792
89907.786885	0.939140
90035.860656	0.897231
90163.934426	0.846077
90292.008197	0.788780
90420.081967	0.726713
90548.155738	0.662130
90676.229508	0.601259
90804.303279	0.556000
90932.377049	0.540658
91060.450820	0.561535
91188.524590	0.608793
91316.598361	0.661579
91444.672131	0.698068
91572.745902	0.700668
91700.819672	0.657458
91828.893443	0.562733
91956.967213	0.418375
92085.040984	0.243016
92213.114754	0.169625
92341.188525	0.367866
92469.262295	0.635593
92597.336066	0.907090
92725.409836	1.158024
92853.483607	1.370381
92981.557377	1.529957
93109.631148	1.626690
93237.704918	1.655185
93365.778689	1.614984
93493.852459	1.510475
