# Freq(Hz)	Amp(mV)
163188.036044	0.467158
163357.670177	0.629972
163527.304310	0.769116
163696.938443	0.871482
163866.572576	0.928909
164036.206709	0.937942
164205.840842	0.900283
164375.474976	0.823684
164545.109109	0.723728
164714.743242	0.626925
164884.377375	0.571517
165054.011508	0.589828
165223.645641	0.675685
165393.279774	0.792749
165562.913907	0.906480
165732.548040	0.993767
165902.182173	1.040816
166071.816307	1.040871
166241.450440	0.993209
166411.084573	0.902908
166580.718706	0.781278
166750.352839	0.647378
166919.986972	0.530963
167089.621105	0.470723
167259.255238	0.486695
167428.889371	0.551071
167598.523505	0.618797
167768.157638	0.658193
167937.791771	0.651769
168107.425904	0.591707
168277.060037	0.477555
168446.694170	0.316238
168616.328303	0.135857
168785.962436	0.176926
168955.596569	0.407733
169125.230702	0.648108
169294.864836	0.869519
169464.498969	1.054194
169634.133102	1.188064
169803.767235	1.260910
169973.401368	1.267025
170143.035501	1.205791
170312.669634	1.082222
170482.303767	0.907941
170651.937900	0.704484
170821.572033	0.515744
170991.206167	0.436181
171160.840300	0.540018
171330.474433	0.744993
171500.108566	0.966173
171669.742699	1.166518
171839.376832	1.329214
172009.010965	1.446452
172178.645098	1.515925
172348.279231	1.539243
172517.913364	1.520746
172687.547498	1.466371
172857.181631	1.382584
173026.815764	1.275495
173196.449897	1.150307
173366.084030	1.011223
173535.718163	0.861837
173705.352296	0.705966
173874.986429	0.549043
174044.620562	0.400940
174214.254695	0.283708
174383.888829	0.242562
174553.522962	0.296005
174723.157095	0.391989
174892.791228	0.491570
175062.425361	0.581148
175232.059494	0.657676
175401.693627	0.722727
175571.327760	0.779747
175740.961893	0.831884
175910.596026	0.880195
176080.230160	0.922717
176249.864293	0.954721
176419.498426	0.969886
176589.132559	0.961857
176758.766692	0.925639
176928.400825	0.858618
177098.034958	0.761146
177267.669091	0.636788
177437.303224	0.492518
177606.937358	0.340034
177776.571491	0.204846
177946.205624	0.166046
178115.839757	0.258477
178285.473890	0.381168
178455.108023	0.494654
178624.742156	0.589659
178794.376289	0.664488
178964.010422	0.720420
179133.644555	0.759783
179303.278689	0.784616
179472.912822	0.795910
179642.546955	0.793690
179812.181088	0.778028
179981.815221	0.750806
180151.449354	0.717770
180321.083487	0.689976
180490.717620	0.682541
180660.351753	0.708216
180829.985886	0.768510
180999.620020	0.851546
181169.254153	0.938247
181338.888286	1.009043
181508.522419	1.047289
181678.156552	1.040587
181847.790685	0.981369
182017.424818	0.867223
182187.058951	0.701070
182356.693084	0.491473
182526.327217	0.256141
182695.961351	0.112536
182865.595484	0.320286
183035.229617	0.564826
183204.863750	0.782621
183374.497883	0.955485
183544.132016	1.071689
183713.766149	1.124598
183883.400282	1.112898
184053.034415	1.040755
184222.668548	0.917727
184392.302682	0.758629
184561.936815	0.584038
184731.570948	0.423334
184901.205081	0.321042
185070.839214	0.314478
185240.473347	0.366801
185410.107480	0.416120
185579.741613	0.432375
185749.375746	0.407777
185919.009879	0.348130
186088.644013	0.274380
186258.278146	0.233735
186427.912279	0.275872
186597.546412	0.373531
186767.180545	0.476074
186936.814678	0.554396
187106.448811	0.592309
187276.082944	0.581015
187445.717077	0.517596
187615.351211	0.404486
187784.985344	0.249128
187954.619477	0.067366
188124.253610	0.150261
188293.887743	0.356419
188463.521876	0.550798
188633.156009	0.717572
188802.790142	0.844289
188972.424275	0.921926
189142.058408	0.945430
189311.692542	0.913960
189481.326675	0.830758
189650.960808	0.702661
189820.594941	0.539335
189990.229074	0.352374
190159.863207	0.155272
190329.497340	0.061841
190499.131473	0.242647
190668.765606	0.414043
190838.399739	0.562699
191008.033873	0.684759
191177.668006	0.778716
191347.302139	0.844440
191516.936272	0.882426
