# Freq(Hz)	Amp(mV)
1318400.167084	0.078645
1319705.513784	0.348724
1321010.860485	0.594821
1322316.207185	0.786580
1323621.553885	0.906670
1324926.900585	0.945142
1326232.247285	0.900067
1327537.593985	0.777708
1328842.940685	0.592221
1330148.287385	0.366188
1331453.634085	0.150227
1332758.980785	0.204361
1334064.327485	0.410594
1335369.674185	0.585753
1336675.020886	0.702646
1337980.367586	0.751933
1339285.714286	0.734933
1340591.060986	0.664425
1341896.407686	0.567746
1343201.754386	0.491126
1344507.101086	0.486380
1345812.447786	0.557083
1347117.794486	0.653404
1348423.141186	0.726928
1349728.487886	0.748181
1351033.834586	0.702730
1352339.181287	0.587919
1353644.527987	0.412170
1354949.874687	0.203783
1356255.221387	0.164415
1357560.568087	0.396093
1358865.914787	0.640742
1360171.261487	0.848592
1361476.608187	0.996055
1362781.954887	1.067682
1364087.301587	1.055776
1365392.648287	0.960808
1366697.994987	0.791318
1368003.341688	0.563102
1369308.688388	0.297810
1370614.035088	0.028019
1371919.381788	0.245103
1373224.728488	0.469159
1374530.075188	0.633218
1375835.421888	0.721863
1377140.768588	0.727347
1378446.115288	0.650359
1379751.461988	0.500412
1381056.808688	0.297441
1382362.155388	0.110531
1383667.502089	0.252383
1384972.848789	0.483547
1386278.195489	0.681563
1387583.542189	0.819059
1388888.888889	0.880104
1390194.235589	0.858203
1391499.582289	0.757996
1392804.928989	0.599966
1394110.275689	0.438396
1395415.622389	0.401776
1396720.969089	0.558968
1398026.315789	0.789888
1399331.662490	1.005765
1400637.009190	1.164039
1401942.355890	1.240692
1403247.702590	1.223372
1404553.049290	1.110052
1405858.395990	0.908538
1407163.742690	0.636061
1408469.089390	0.322026
1409774.436090	0.130484
1411079.782790	0.408183
1412385.129490	0.703640
1413690.476190	0.941295
1414995.822891	1.097478
1416301.169591	1.159117
1417606.516291	1.122781
1418911.862991	0.995051
1420217.209691	0.793250
1421522.556391	0.549661
1422827.903091	0.339932
1424133.249791	0.349645
1425438.596491	0.551923
1426743.943191	0.764214
1428049.289891	0.922746
1429354.636591	1.003869
1430659.983292	0.999170
1431965.329992	0.911166
1433270.676692	0.752062
1434576.023392	0.543617
1435881.370092	0.322977
1437186.716792	0.196206
1438492.063492	0.303162
1439797.410192	0.460601
1441102.756892	0.570239
1442408.103592	0.606434
1443713.450292	0.561213
1445018.796992	0.437434
1446324.143693	0.248404
1447629.490393	0.067430
1448934.837093	0.280889
1450240.183793	0.545312
1451545.530493	0.785103
1452850.877193	0.973699
1454156.223893	1.090848
1455461.570593	1.123209
1456766.917293	1.065462
1458072.263993	0.920856
1459377.610693	0.701202
1460682.957393	0.427400
1461988.304094	0.150496
1463293.650794	0.253453
1464598.997494	0.541616
1465904.344194	0.796550
1467209.690894	0.988391
1468515.037594	1.100933
1469820.384294	1.126529
1471125.730994	1.065942
1472431.077694	0.928079
1473736.424394	0.729319
1475041.771094	0.493275
1476347.117794	0.257925
1477652.464495	0.164125
1478957.811195	0.318001
1480263.157895	0.480798
1481568.504595	0.591619
1482873.851295	0.638386
1484179.197995	0.622398
1485484.544695	0.555741
1486789.891395	0.462930
1488095.238095	0.384928
1489400.584795	0.369782
1490705.931495	0.420968
1492011.278195	0.490193
1493316.624896	0.533687
1494621.971596	0.527319
1495927.318296	0.461083
1497232.664996	0.335292
1498538.011696	0.158539
1499843.358396	0.054053
1501148.705096	0.282558
1502454.051796	0.504750
1503759.398496	0.698201
1505064.745196	0.842738
1506370.091896	0.922562
1507675.438596	0.927966
1508980.785297	0.856536
1510286.131997	0.713892
1511591.478697	0.514745
1512896.825397	0.290754
1514202.172097	0.179696
1515507.518797	0.357811
1516812.865497	0.583081
1518118.212197	0.772027
1519423.558897	0.899805
1520728.905597	0.954592
1522034.252297	0.934420
1523339.598997	0.847971
1524644.945698	0.717265
1525950.292398	0.584340
1527255.639098	0.517104
1528560.985798	0.565147
1529866.332498	0.688446
1531171.679198	0.816129
1532477.025898	0.902300
1533782.372598	0.922875
1535087.719298	0.868103
1536393.065998	0.739622
1537698.412698	0.550203
1539003.759398	0.330829
1540309.106099	0.203202
1541614.452799	0.360059
1542919.799499	0.592070
1544225.146199	0.795142
1545530.492899	0.938275
1546835.839599	1.005737
1548141.186299	0.991552
1549446.532999	0.899327
1550751.879699	0.743307
1552057.226399	0.552855
1553362.573099	0.391789
1554667.919799	0.380288
1555973.266500	0.523419
1557278.613200	0.697058
1558583.959900	0.834112
1559889.306600	0.906656
1561194.653300	0.903925
1562500.000000	0.827649
1563805.346700	0.692976
1565110.693400	0.535986
1566416.040100	0.435295
1567721.386800	0.487610
1569026.733500	0.656834
1570332.080201	0.847100
1571637.426901	1.004680
