# Freq(Hz)	Amp(mV)
1221804.511278	0.399154
1223109.857978	0.568291
1224415.204678	0.699812
1225720.551378	0.779300
1227025.898079	0.799277
1228331.244779	0.759587
1229636.591479	0.668354
1230941.938179	0.544140
1232247.284879	0.422190
1233552.631579	0.362498
1234857.978279	0.406041
1236163.324979	0.506108
1237468.671679	0.600352
1238774.018379	0.654744
1240079.365079	0.653781
1241384.711779	0.593463
1242690.058480	0.479289
1243995.405180	0.327987
1245300.751880	0.188377
1246606.098580	0.212998
1247911.445280	0.371597
1249216.791980	0.531177
1250522.138680	0.652010
1251827.485380	0.716532
1253132.832080	0.716271
1254438.178780	0.650410
1255743.525480	0.525731
1257048.872180	0.357601
1258354.218881	0.182089
1259659.565581	0.165242
1260964.912281	0.333176
1262270.258981	0.499951
1263575.605681	0.622861
1264880.952381	0.684824
1266186.299081	0.678016
1267491.645781	0.603164
1268796.992481	0.471434
1270102.339181	0.314509
1271407.685881	0.238052
1272713.032581	0.364261
1274018.379282	0.567812
1275323.725982	0.760575
1276629.072682	0.908570
1277934.419382	0.992843
1279239.766082	1.003204
1280545.112782	0.937455
1281850.459482	0.801277
1283155.806182	0.608177
1284461.152882	0.381396
1285766.499582	0.180961
1287071.846282	0.234671
1288377.192982	0.434130
1289682.539683	0.609891
1290987.886383	0.728613
1292293.233083	0.777453
1293598.579783	0.753376
1294903.926483	0.662583
1296209.273183	0.522362
1297514.619883	0.370408
1298819.966583	0.296366
1300125.313283	0.383434
1301430.659983	0.543285
1302736.006683	0.691563
1304041.353383	0.792658
1305346.700084	0.829861
1306652.046784	0.796897
1307957.393484	0.695818
1309262.740184	0.535901
1310568.086884	0.332458
1311873.433584	0.106676
1313178.780284	0.131402
1314484.126984	0.342112
1315789.473684	0.516180
1317094.820384	0.636967
1318400.167084	0.694539
1319705.513784	0.685714
1321010.860485	0.614467
1322316.207185	0.492116
1323621.553885	0.338633
1324926.900585	0.194892
1326232.247285	0.175112
1327537.593985	0.284336
1328842.940685	0.391234
1330148.287385	0.452812
1331453.634085	0.455476
1332758.980785	0.398106
1334064.327485	0.294581
1335369.674185	0.203058
1336675.020886	0.266782
1337980.367586	0.452215
1339285.714286	0.657737
1340591.060986	0.841790
1341896.407686	0.979903
1343201.754386	1.055234
1344507.101086	1.057872
1345812.447786	0.985280
1347117.794486	0.842627
1348423.141186	0.643102
1349728.487886	0.410504
1351033.834586	0.207769
1352339.181287	0.253792
1353644.527987	0.457473
1354949.874687	0.643487
1356255.221387	0.773048
1357560.568087	0.830819
1358865.914787	0.811468
1360171.261487	0.718214
1361476.608187	0.562969
1362781.954887	0.369648
1364087.301587	0.205412
1365392.648287	0.261932
1366697.994987	0.454033
1368003.341688	0.635859
1369308.688388	0.768564
1370614.035088	0.835148
1371919.381788	0.828293
1373224.728488	0.748829
1374530.075188	0.605481
1375835.421888	0.415856
1377140.768588	0.219470
1378446.115288	0.188989
1379751.461988	0.373233
1381056.808688	0.568095
1382362.155388	0.723702
1383667.502089	0.822448
1384972.848789	0.856620
1386278.195489	0.826179
1387583.542189	0.738289
