C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
7.49297,-0.111361
7.494,-0.111607
7.49491,-0.111833
7.496,-0.112112
7.49682,-0.11233
7.498,-0.112658
7.49868,-0.112852
7.5,-0.113248
7.50049,-0.1134
7.502,-0.113887
7.50227,-0.113975
7.504,-0.114579
7.504,-0.114579
7.50569,-0.115211
7.506,-0.11533
7.50735,-0.115873
7.508,-0.116146
7.50897,-0.116565
7.51,-0.117034
7.51055,-0.117289
7.512,-0.118001
7.51209,-0.118046
7.5136,-0.118837
7.514,-0.119057
7.51507,-0.119663
7.516,-0.120211
7.51651,-0.120524
7.51792,-0.121423
7.518,-0.121476
7.5193,-0.122359
7.52,-0.122864
7.52064,-0.123336
7.52195,-0.124352
7.522,-0.124391
7.52323,-0.12541
7.524,-0.126075
7.52449,-0.126512
7.52571,-0.127657
7.526,-0.127937
7.52691,-0.128848
7.528,-0.130001
7.52808,-0.130086
7.52922,-0.131371
7.53,-0.132296
7.53034,-0.132706
7.53143,-0.134092
7.532,-0.134855
7.53249,-0.135529
7.53353,-0.13702
7.534,-0.137718
7.53455,-0.138565
7.53554,-0.140166
7.536,-0.140932
7.53652,-0.141823
7.53746,-0.143539
7.538,-0.144552
7.53839,-0.145314
7.5393,-0.14715
7.54,-0.148646
7.54018,-0.149047
7.54105,-0.151006
7.54189,-0.15303
7.542,-0.153295
7.54272,-0.155117
7.54353,-0.157271
7.544,-0.158593
7.54431,-0.15949
7.54508,-0.161776
7.54584,-0.16413
7.546,-0.164659
7.54657,-0.166552
7.54729,-0.169042
7.54799,-0.171601
7.548,-0.17163
7.54868,-0.174228
7.54935,-0.176925
7.55,-0.179675
7.55,-0.179689
7.55064,-0.182522
7.55127,-0.185423
7.55188,-0.188391
7.552,-0.188994
7.55248,-0.191425
7.55306,-0.194525
7.55363,-0.197689
7.554,-0.199822
7.55419,-0.200915
7.55473,-0.204203
7.55526,-0.20755
7.55578,-0.210955
7.556,-0.212432
7.55629,-0.214415
7.55678,-0.217928
7.55727,-0.221492
7.55774,-0.225103
7.558,-0.227124
7.5582,-0.228759
7.55866,-0.232456
7.5591,-0.236192
7.55953,-0.239963
7.55995,-0.243765
7.56,-0.244211
7.56036,-0.247595
7.56077,-0.251449
7.56116,-0.255322
7.56154,-0.259211
7.56192,-0.263112
7.562,-0.263969
7.56229,-0.26702
7.56264,-0.270932
7.56299,-0.274842
7.56334,-0.278746
7.56367,-0.282641
7.564,-0.286522
7.564,-0.286552
7.56432,-0.290385
7.56463,-0.294225
7.56493,-0.298039
7.56523,-0.301823
7.56552,-0.305572
7.56581,-0.309284
7.566,-0.311837
7.56608,-0.312953
7.56636,-0.316578
7.56662,-0.320155
7.56688,-0.32368
7.56713,-0.327151
7.56738,-0.330565
7.56762,-0.33392
7.56786,-0.337212
7.568,-0.339195
7.56809,-0.340442
7.56831,-0.343605
7.56853,-0.346701
7.56875,-0.349728
7.56896,-0.352686
7.56917,-0.355572
7.56937,-0.358386
7.56956,-0.361127
7.56975,-0.363796
7.56994,-0.366391
7.57,-0.367195
7.57012,-0.368913
7.5703,-0.371361
7.57048,-0.373737
7.57065,-0.376039
7.57082,-0.378269
7.57098,-0.380428
7.57114,-0.382516
7.57129,-0.384533
7.57145,-0.386482
7.57159,-0.388362
7.57174,-0.390176
7.57188,-0.391924
7.572,-0.393368
7.57202,-0.393608
7.57216,-0.395228
7.57229,-0.396787
7.57242,-0.398286
7.57254,-0.399726
7.57267,-0.401109
7.57279,-0.402436
7.5729,-0.403709
7.57302,-0.40493
7.57313,-0.406099
7.57324,-0.407219
7.57335,-0.408291
7.57345,-0.409316
7.57356,-0.410296
7.57366,-0.411233
7.57376,-0.412128
7.57385,-0.412982
7.57394,-0.413798
7.574,-0.414275
7.57404,-0.414575
7.57412,-0.415317
7.57421,-0.416023
7.5743,-0.416696
7.57438,-0.417337
7.57446,-0.417947
7.57454,-0.418527
7.57462,-0.419078
7.57469,-0.419602
7.57477,-0.420099
7.57484,-0.420572
7.57491,-0.42102
7.57498,-0.421445
7.57505,-0.421848
7.57511,-0.42223
7.57518,-0.422592
7.57524,-0.422934
7.5753,-0.423258
7.57536,-0.423564
7.57542,-0.423853
7.57548,-0.424126
7.57554,-0.424384
7.57559,-0.424627
7.57564,-0.424856
7.5757,-0.425072
7.57575,-0.425275
7.5758,-0.425466
7.57585,-0.425646
7.57589,-0.425814
7.57594,-0.425973
7.57599,-0.426121
7.576,-0.426164
7.57603,-0.42626
7.57607,-0.42639
7.57612,-0.426512
7.57616,-0.426625
7.5762,-0.426731
7.57624,-0.42683
7.57628,-0.426921
7.57632,-0.427006
7.57635,-0.427085
7.57639,-0.427159
7.57642,-0.427226
7.57646,-0.427288
7.57649,-0.427346
7.57652,-0.427398
7.57656,-0.427446
7.57659,-0.42749
7.57662,-0.42753
7.57665,-0.427566
7.57668,-0.427599
7.57671,-0.427628
7.57674,-0.427655
7.57676,-0.427678
7.57679,-0.427698
7.57682,-0.427716
7.57684,-0.427731
7.57687,-0.427744
7.57689,-0.427755
7.57691,-0.427764
7.57694,-0.42777
7.57696,-0.427775
7.57698,-0.427779
7.577,-0.42778
7.57702,-0.427781
7.57705,-0.42778
7.57707,-0.427777
7.57709,-0.427773
7.5771,-0.427769
7.57712,-0.427763
7.57714,-0.427756
7.57716,-0.427749
7.57718,-0.42774
7.5772,-0.427731
7.57721,-0.427721
7.57723,-0.427711
7.57724,-0.4277
7.57726,-0.427688
7.57728,-0.427676
7.57729,-0.427663
7.5773,-0.42765
7.57732,-0.427637
7.57733,-0.427623
7.57735,-0.42761
7.57736,-0.427595
7.57737,-0.427581
7.57739,-0.427566
7.5774,-0.427552
7.57741,-0.427537
7.57742,-0.427522
7.57743,-0.427507
7.57745,-0.427492
7.57746,-0.427476
7.57747,-0.427461
7.57748,-0.427446
7.57749,-0.427431
7.5775,-0.427415
7.57751,-0.4274
7.57752,-0.427385
7.57753,-0.42737
7.57754,-0.427355
7.57755,-0.42734
7.57755,-0.427325
7.57756,-0.427311
7.57757,-0.427296
7.57758,-0.427282
7.57759,-0.427267
7.5776,-0.427253
7.5776,-0.427239
7.57761,-0.427225
7.57762,-0.427211
7.57762,-0.427198
7.57763,-0.427184
7.57764,-0.427171
7.57765,-0.427158
7.57765,-0.427145
7.57766,-0.427132
7.57766,-0.427119
7.57767,-0.427107
7.57768,-0.427094
7.57768,-0.427082
7.57769,-0.42707
7.57769,-0.427059
7.5777,-0.427047
7.5777,-0.427036
7.57771,-0.427024
7.57771,-0.427013
7.57772,-0.427002
7.57772,-0.426992
7.57773,-0.426981
7.57773,-0.426971
7.57774,-0.426961
7.57774,-0.426951
7.57775,-0.426941
7.57775,-0.426931
7.57775,-0.426922
7.57776,-0.426912
7.57776,-0.426903
7.57777,-0.426894
7.57777,-0.426885
7.57777,-0.426876
7.57778,-0.426868
7.57778,-0.426859
7.57778,-0.426851
7.57779,-0.426843
7.57779,-0.426835
7.57779,-0.426828
7.5778,-0.42682
7.5778,-0.426814
7.5778,-0.426812
7.5778,-0.426805
7.57781,-0.426798
7.57781,-0.426791
7.57781,-0.426784
7.57781,-0.426777
7.57782,-0.42677
7.57782,-0.426764
7.57782,-0.426758
7.57782,-0.426751
7.57783,-0.426745
7.57783,-0.426739
7.57783,-0.426733
7.57783,-0.426727
7.57784,-0.426721
7.57784,-0.426715
7.57784,-0.426709
7.57784,-0.426702
7.57785,-0.426695
7.57785,-0.426688
7.57785,-0.426681
7.57785,-0.426674
7.57786,-0.426666
7.57786,-0.426659
7.57786,-0.426651
7.57787,-0.426643
7.57787,-0.426634
7.57787,-0.426626
7.57787,-0.426617
7.57788,-0.426608
7.57788,-0.426599
7.57789,-0.426589
7.57789,-0.426579
7.57789,-0.426569
7.5779,-0.426559
7.5779,-0.426548
7.5779,-0.426537
7.57791,-0.426526
7.57791,-0.426514
7.57792,-0.426502
7.57792,-0.42649
7.57792,-0.426477
7.57793,-0.426464
7.57793,-0.426451
7.57794,-0.426437
7.57794,-0.426423
7.57795,-0.426409
7.57795,-0.426394
7.57796,-0.426379
7.57796,-0.426363
7.57797,-0.426346
7.57797,-0.42633
7.57798,-0.426312
7.57799,-0.426295
7.57799,-0.426276
7.578,-0.426258
7.578,-0.426253
7.578,-0.426238
7.57801,-0.426218
7.57802,-0.426198
7.57802,-0.426176
7.57803,-0.426155
7.57804,-0.426132
7.57805,-0.426109
7.57805,-0.426085
7.57806,-0.42606
7.57807,-0.426035
7.57808,-0.426009
7.57808,-0.425982
7.57809,-0.425954
7.5781,-0.425925
7.57811,-0.425896
7.57812,-0.425865
7.57813,-0.425834
7.57814,-0.425801
7.57815,-0.425768
7.57816,-0.425733
7.57816,-0.425697
7.57818,-0.425661
7.57819,-0.425622
7.5782,-0.425583
7.57821,-0.425543
7.57822,-0.425501
7.57823,-0.425457
7.57824,-0.425413
7.57825,-0.425366
7.57827,-0.425318
7.57828,-0.425269
7.57829,-0.425218
7.5783,-0.425165
7.57832,-0.425111
7.57833,-0.425054
7.57834,-0.424996
7.57836,-0.424936
7.57837,-0.424873
7.57839,-0.424809
7.5784,-0.424742
7.57842,-0.424673
7.57844,-0.424601
7.57845,-0.424527
7.57847,-0.424451
7.57849,-0.424371
7.5785,-0.424289
7.57852,-0.424204
7.57854,-0.424116
7.57856,-0.424025
7.57858,-0.42393
7.5786,-0.423832
7.57862,-0.423731
7.57864,-0.423626
7.57866,-0.423517
7.57868,-0.423404
7.57871,-0.423287
7.57873,-0.423166
7.57875,-0.42304
7.57878,-0.422909
7.5788,-0.422774
7.57882,-0.422634
7.57885,-0.422488
7.57888,-0.422337
7.5789,-0.42218
7.57893,-0.422018
7.57896,-0.421849
7.57899,-0.421674
7.57902,-0.421492
7.57905,-0.421303
7.57908,-0.421108
7.57911,-0.420904
7.57914,-0.420693
7.57917,-0.420474
7.57921,-0.420247
7.57924,-0.42001
7.57928,-0.419765
7.57931,-0.41951
7.57935,-0.419245
7.57939,-0.41897
7.57943,-0.418684
7.57947,-0.418387
7.57951,-0.418079
7.57955,-0.417758
7.57959,-0.417425
7.57964,-0.417079
7.57968,-0.41672
7.57973,-0.416346
7.57977,-0.415958
7.57982,-0.415555
7.57987,-0.415135
7.57992,-0.4147
7.57997,-0.414247
7.58,-0.414002
7.58003,-0.413776
7.58008,-0.413287
7.58013,-0.412779
7.58019,-0.412251
7.58025,-0.411702
7.58031,-0.411132
7.58037,-0.410539
7.58043,-0.409923
7.58049,-0.409284
7.58056,-0.408619
7.58062,-0.407928
7.58069,-0.407211
7.58076,-0.406466
7.58083,-0.405692
7.5809,-0.404888
7.58098,-0.404053
7.58105,-0.403186
7.58113,-0.402287
7.58121,-0.401353
7.58129,-0.400383
7.58138,-0.399377
7.58146,-0.398333
7.58155,-0.397251
7.58164,-0.396127
7.58173,-0.394963
7.58182,-0.393755
7.58192,-0.392504
7.582,-0.391456
7.58202,-0.391207
7.58212,-0.389863
7.58222,-0.388471
7.58233,-0.38703
7.58244,-0.385538
7.58255,-0.383994
7.58266,-0.382397
7.58277,-0.380745
7.58289,-0.379038
7.58301,-0.377273
7.58314,-0.37545
7.58326,-0.373568
7.58339,-0.371625
7.58353,-0.36962
7.58366,-0.367553
7.5838,-0.365422
7.58394,-0.363227
7.584,-0.362347
7.58409,-0.360966
7.58424,-0.358639
7.58439,-0.356246
7.58455,-0.353786
7.58471,-0.351258
7.58487,-0.348663
7.58504,-0.346
7.58521,-0.343268
7.58538,-0.34047
7.58556,-0.337603
7.58575,-0.33467
7.58593,-0.331671
7.586,-0.330632
7.58613,-0.328606
7.58632,-0.325476
7.58653,-0.322283
7.58673,-0.319028
7.58694,-0.315713
7.58716,-0.312339
7.58738,-0.308908
7.58761,-0.305423
7.58784,-0.301886
7.588,-0.299422
7.58807,-0.298298
7.58832,-0.294664
7.58857,-0.290986
7.58882,-0.287267
7.58908,-0.283509
7.58935,-0.279718
7.58962,-0.275896
7.5899,-0.272046
7.59,-0.27063
7.59018,-0.268173
7.59047,-0.264281
7.59077,-0.260373
7.59108,-0.256454
7.59139,-0.252528
7.59171,-0.248599
7.592,-0.245134
7.59204,-0.244671
7.59237,-0.240748
7.59272,-0.236835
7.59307,-0.232936
7.59343,-0.229055
7.5938,-0.225197
7.594,-0.223118
7.59417,-0.221364
7.59456,-0.217561
7.59495,-0.213792
7.59536,-0.21006
7.59577,-0.206369
7.596,-0.20438
7.59619,-0.202723
7.59663,-0.199123
7.59707,-0.195575
7.59752,-0.192079
7.59799,-0.18864
7.598,-0.188551
7.59846,-0.185259
7.59895,-0.181939
7.59945,-0.178681
7.59996,-0.175488
7.6,-0.175216
7.60048,-0.17236
7.60101,-0.169301
7.60156,-0.16631
7.602,-0.163977
7.60211,-0.163389
7.60269,-0.160538
7.60327,-0.157759
7.60387,-0.155051
7.604,-0.154483
7.60448,-0.152415
7.60511,-0.149851
7.60575,-0.147359
7.606,-0.146434
7.60641,-0.144938
7.60708,-0.142589
7.60777,-0.140311
7.608,-0.139579
7.60848,-0.138103
7.6092,-0.135964
7.60993,-0.133894
7.61,-0.133714
7.61069,-0.131891
7.61146,-0.129955
7.612,-0.128671
7.61225,-0.128084
7.61306,-0.126278
7.61389,-0.124534
7.614,-0.124312
7.61474,-0.122852
7.61561,-0.12123
7.616,-0.120526
7.6165,-0.119667
7.6174,-0.118161
7.618,-0.117222
7.61833,-0.116711
7.61929,-0.115315
7.62,-0.114324
7.62026,-0.113972
7.62126,-0.11268
7.622,-0.11177
7.62228,-0.111438
7.62332,-0.110245
7.624,-0.109511
7.62439,-0.109097
7.62549,-0.107995
7.626,-0.107502
7.62661,-0.106937
7.62775,-0.10592
7.628,-0.10571
7.62893,-0.104945
7.63,-0.104104
7.63013,-0.104008
7.63136,-0.103109
7.632,-0.102659
7.63261,-0.102246
7.6339,-0.101418
7.634,-0.101356
7.63522,-0.100623
7.636,-0.100175
7.63657,-0.0998611
7.63794,-0.0991296
7.638,-0.0991013
7.63936,-0.0984277
7.64,-0.0981226
7.6408,-0.0977541
7.642,-0.0972273
7.64228,-0.0971076
7.64379,-0.096487
7.644,-0.0964059
7.64534,-0.0958912
7.646,-0.0956501
7.64693,-0.0953191
7.648,-0.0949526
7.64855,-0.0947695
7.65,-0.0943073
7.65021,-0.0942414
7.65191,-0.0937338
7.652,-0.0937086
7.65365,-0.0932458
7.654,-0.0931518
7.65543,-0.0927763
7.656,-0.0926326
7.65725,-0.0923244
7.658,-0.0921474
7.65912,-0.0918892
7.66,-0.0916927
7.66103,-0.0914699
7.662,-0.0912659
7.66298,-0.0910657
7.664,-0.0908642
7.66498,-0.0906756
7.666,-0.0904854
7.66703,-0.090299
7.668,-0.0901274
7.66912,-0.0899351
7.67,-0.0897884
7.67126,-0.0895831
7.672,-0.0894668
7.67346,-0.0892424
7.674,-0.089161
7.6757,-0.0889123
7.678,-0.0885921
7.68,-0.0883266
7.682,-0.0880725
7.684,-0.0878288
7.686,-0.0875948
7.688,-0.0873697
7.69,-0.0871529
7.692,-0.0869437
7.694,-0.0867417
7.696,-0.0865462
7.698,-0.0863569
7.7,-0.0861733
7.702,-0.0859951
7.704,-0.0858218
7.706,-0.0856532
7.708,-0.0854889
7.71,-0.0853287
7.712,-0.0851723
7.714,-0.0850194
7.716,-0.08487
7.718,-0.0847237
7.72,-0.0845803
7.722,-0.0844397
7.724,-0.0843018
7.726,-0.0841663
7.728,-0.0840331
7.73,-0.0839022
7.732,-0.0837733
7.734,-0.0836464
7.736,-0.0835214
7.738,-0.0833981
7.74,-0.0832764
7.742,-0.0831564
7.744,-0.0830378
7.746,-0.0829207
7.748,-0.0828049
7.75,-0.0826904
7.752,-0.0825772
7.754,-0.082465
7.756,-0.082354
7.758,-0.0822441
7.76,-0.0821351
7.762,-0.0820271
7.764,-0.08192
7.766,-0.0818138
7.768,-0.0817085
7.77,-0.0816039
7.772,-0.0815001
7.774,-0.081397
7.776,-0.0812946
7.778,-0.0811929
7.78,-0.0810918
7.782,-0.0809914
7.784,-0.0808915
7.786,-0.0807922
7.788,-0.0806935
7.79,-0.0805953
7.792,-0.0804976
7.794,-0.0804004
7.796,-0.0803036
7.798,-0.0802073
7.8,-0.0801115
7.802,-0.0800161
7.804,-0.079921
7.806,-0.0798264
7.808,-0.0797322
7.81,-0.0796383
7.812,-0.0795448
7.814,-0.0794516
7.816,-0.0793587
7.818,-0.0792662
7.82,-0.079174
7.822,-0.0790821
7.824,-0.0789905
7.826,-0.0788992
7.828,-0.0788082
7.83,-0.0787174
7.832,-0.0786269
7.834,-0.0785367
7.836,-0.0784467
7.838,-0.078357
7.84,-0.0782675
7.842,-0.0781782
7.844,-0.0780892
7.846,-0.0780004
7.848,-0.0779118
7.85,-0.0778234
7.852,-0.0777353
7.854,-0.0776473
7.856,-0.0775596
7.858,-0.077472
7.86,-0.0773846
7.862,-0.0772975
7.864,-0.0772105
7.866,-0.0771237
7.868,-0.0770371
7.87,-0.0769507
7.872,-0.0768644
7.874,-0.0767783
7.876,-0.0766924
7.878,-0.0766067
7.88,-0.0765211
7.882,-0.0764357
7.884,-0.0763504
7.886,-0.0762653
7.888,-0.0761804
7.89,-0.0760956
7.892,-0.076011
7.894,-0.0759265
7.896,-0.0758422
7.898,-0.075758
7.9,-0.075674
7.902,-0.0755901
7.904,-0.0755063
7.906,-0.0754227
7.908,-0.0753393
7.91,-0.0752559
7.912,-0.0751727
7.914,-0.0750897
7.916,-0.0750068
7.918,-0.074924
7.92,-0.0748414
7.922,-0.0747589
7.924,-0.0746765
7.926,-0.0745942
7.928,-0.0745121
7.93,-0.0744301
7.932,-0.0743483
7.934,-0.0742665
7.936,-0.0741849
7.938,-0.0741035
7.94,-0.0740221
7.942,-0.0739409
7.944,-0.0738598
7.946,-0.0737788
7.948,-0.073698
7.95,-0.0736173
7.952,-0.0735367
7.954,-0.0734562
7.956,-0.0733758
7.958,-0.0732956
7.96,-0.0732155
7.962,-0.0731355
7.964,-0.0730557
7.966,-0.0729759
7.968,-0.0728963
7.97,-0.0728168
7.972,-0.0727374
7.974,-0.0726581
7.976,-0.072579
7.978,-0.0725
7.98,-0.0724211
7.982,-0.0723423
7.984,-0.0722636
7.986,-0.0721851
7.988,-0.0721066
7.99,-0.0720283
7.992,-0.0719501
7.994,-0.0718721
7.996,-0.0717941
7.998,-0.0717163
8,-0.0716386
8.002,-0.071561
8.004,-0.0714835
8.006,-0.0714061
8.008,-0.0713289
8.01,-0.0712517
8.012,-0.0711747
8.014,-0.0710978
8.016,-0.0710211
8.018,-0.0709444
8.02,-0.0708679
8.022,-0.0707915
8.024,-0.0707152
8.026,-0.070639
8.028,-0.0705629
8.03,-0.070487
8.032,-0.0704112
8.034,-0.0703355
8.036,-0.0702599
8.038,-0.0701844
8.04,-0.070109
8.042,-0.0700338
8.044,-0.0699587
8.046,-0.0698837
8.048,-0.0698088
8.05,-0.0697341
8.052,-0.0696594
8.054,-0.0695849
8.056,-0.0695105
8.058,-0.0694363
8.06,-0.0693621
8.062,-0.0692881
8.064,-0.0692141
8.066,-0.0691403
8.068,-0.0690667
8.07,-0.0689931
8.072,-0.0689197
8.074,-0.0688464
8.076,-0.0687732
8.078,-0.0687001
8.08,-0.0686271
8.082,-0.0685543
8.084,-0.0684816
8.086,-0.068409
8.088,-0.0683365
8.09,-0.0682642
8.092,-0.068192
8.094,-0.0681199
8.096,-0.0680479
8.098,-0.067976
8.1,-0.0679043
8.102,-0.0678327
8.104,-0.0677612
8.106,-0.0676898
8.108,-0.0676186
8.11,-0.0675475
8.112,-0.0674765
8.114,-0.0674056
8.116,-0.0673349
8.118,-0.0672643
8.12,-0.0671938
8.122,-0.0671234
8.124,-0.0670532
8.126,-0.066983
8.128,-0.066913
8.13,-0.0668432
8.132,-0.0667734
8.134,-0.0667038
8.136,-0.0666343
8.138,-0.0665649
8.14,-0.0664957
8.142,-0.0664266
8.144,-0.0663576
8.146,-0.0662887
8.148,-0.06622
8.15,-0.0661514
8.152,-0.0660829
8.154,-0.0660146
8.156,-0.0659464
8.158,-0.0658783
8.16,-0.0658103
8.162,-0.0657425
8.164,-0.0656747
8.166,-0.0656072
8.168,-0.0655397
8.17,-0.0654724
8.172,-0.0654052
8.174,-0.0653381
8.176,-0.0652712
8.178,-0.0652044
8.18,-0.0651377
8.182,-0.0650712
8.184,-0.0650048
8.186,-0.0649385
8.188,-0.0648723
8.19,-0.0648063
8.192,-0.0647404
8.194,-0.0646747
8.196,-0.064609
8.198,-0.0645436
8.2,-0.0644782
8.202,-0.064413
8.204,-0.0643479
8.206,-0.0642829
8.208,-0.0642181
8.21,-0.0641534
8.212,-0.0640888
8.214,-0.0640244
8.216,-0.0639601
8.218,-0.0638959
8.22,-0.0638319
8.222,-0.063768
8.224,-0.0637043
8.226,-0.0636406
8.228,-0.0635772
8.23,-0.0635138
8.232,-0.0634506
8.234,-0.0633875
8.236,-0.0633246
8.238,-0.0632617
8.24,-0.0631991
8.242,-0.0631365
8.244,-0.0630741
8.246,-0.0630119
8.248,-0.0629497
8.25,-0.0628878
8.252,-0.0628259
8.254,-0.0627642
8.256,-0.0627026
8.258,-0.0626412
8.26,-0.0625799
8.262,-0.0625187
8.264,-0.0624577
8.266,-0.0623968
8.268,-0.0623361
8.27,-0.0622754
8.272,-0.062215
8.274,-0.0621547
8.276,-0.0620945
8.278,-0.0620344
8.28,-0.0619745
8.282,-0.0619147
8.284,-0.0618551
8.286,-0.0617956
8.288,-0.0617363
8.29,-0.0616771
8.292,-0.061618
8.294,-0.0615591
8.296,-0.0615003
8.298,-0.0614417
8.3,-0.0613832
8.302,-0.0613248
8.304,-0.0612666
8.306,-0.0612085
8.308,-0.0611506
8.31,-0.0610928
8.312,-0.0610352
8.314,-0.0609777
8.316,-0.0609203
8.318,-0.0608631
8.32,-0.0608061
8.322,-0.0607492
8.324,-0.0606924
8.326,-0.0606357
8.328,-0.0605793
8.33,-0.0605229
8.332,-0.0604667
8.334,-0.0604107
8.336,-0.0603548
8.338,-0.060299
8.34,-0.0602434
8.342,-0.0601879
8.344,-0.0601326
8.346,-0.0600774
8.348,-0.0600224
8.35,-0.0599675
8.352,-0.0599128
8.354,-0.0598582
8.356,-0.0598037
8.358,-0.0597494
8.36,-0.0596953
8.362,-0.0596413
8.364,-0.0595875
8.366,-0.0595337
8.368,-0.0594802
8.37,-0.0594268
8.372,-0.0593735
8.374,-0.0593204
8.376,-0.0592675
8.378,-0.0592147
8.38,-0.059162
8.382,-0.0591095
8.384,-0.0590571
8.386,-0.0590049
8.388,-0.0589529
8.39,-0.058901
8.392,-0.0588492
8.394,-0.0587976
8.396,-0.0587461
8.398,-0.0586948
8.4,-0.0586437
8.402,-0.0585927
8.404,-0.0585418
8.406,-0.0584911
8.408,-0.0584406
8.41,-0.0583902
8.412,-0.0583399
8.414,-0.0582898
8.416,-0.0582399
8.418,-0.0581901
8.42,-0.0581405
8.422,-0.058091
8.424,-0.0580417
8.426,-0.0579925
8.428,-0.0579435
8.43,-0.0578946
8.432,-0.0578459
8.434,-0.0577974
8.436,-0.057749
8.438,-0.0577007
8.44,-0.0576526
8.442,-0.0576047
8.444,-0.0575569
8.446,-0.0575093
8.448,-0.0574618
8.45,-0.0574145
8.452,-0.0573673
8.454,-0.0573203
8.456,-0.0572735
8.458,-0.0572268
8.46,-0.0571802
8.462,-0.0571339
8.464,-0.0570876
8.466,-0.0570416
8.468,-0.0569957
8.47,-0.0569499
8.472,-0.0569043
8.474,-0.0568589
8.476,-0.0568136
8.478,-0.0567685
8.48,-0.0567235
8.482,-0.0566787
8.484,-0.0566341
8.486,-0.0565896
8.488,-0.0565452
8.49,-0.0565011
8.492,-0.0564571
8.494,-0.0564132
8.496,-0.0563695
8.498,-0.056326
8.5,-0.0562826
8.502,-0.0562394
8.504,-0.0561963
8.506,-0.0561534
8.508,-0.0561107
8.51,-0.0560681
8.512,-0.0560257
8.514,-0.0559834
8.516,-0.0559414
8.518,-0.0558994
8.52,-0.0558576
8.522,-0.055816
8.524,-0.0557746
8.526,-0.0557333
8.528,-0.0556922
8.53,-0.0556512
8.532,-0.0556104
8.534,-0.0555698
8.536,-0.0555293
8.538,-0.055489
8.54,-0.0554488
8.542,-0.0554088
8.544,-0.055369
8.546,-0.0553293
8.548,-0.0552898
8.55,-0.0552505
8.552,-0.0552113
8.554,-0.0551723
8.556,-0.0551335
8.558,-0.0550948
8.56,-0.0550563
8.562,-0.0550179
8.564,-0.0549797
8.566,-0.0549417
8.568,-0.0549038
8.57,-0.0548662
8.572,-0.0548286
8.574,-0.0547913
8.576,-0.0547541
8.578,-0.054717
8.58,-0.0546801
8.582,-0.0546434
8.584,-0.0546069
8.586,-0.0545705
8.588,-0.0545343
8.59,-0.0544983
8.592,-0.0544624
8.594,-0.0544267
8.596,-0.0543912
8.598,-0.0543558
8.6,-0.0543206
8.602,-0.0542855
8.604,-0.0542507
8.606,-0.0542159
8.608,-0.0541814
8.61,-0.054147
8.612,-0.0541128
8.614,-0.0540788
8.616,-0.0540449
8.618,-0.0540112
8.62,-0.0539777
8.622,-0.0539443
8.624,-0.0539111
8.626,-0.0538781
8.628,-0.0538452
8.63,-0.0538125
8.632,-0.05378
8.634,-0.0537477
8.636,-0.0537155
8.638,-0.0536835
8.64,-0.0536516
8.642,-0.0536199
8.644,-0.0535884
8.646,-0.0535571
8.648,-0.0535259
8.65,-0.0534949
8.652,-0.0534641
8.654,-0.0534335
8.656,-0.053403
8.658,-0.0533726
8.66,-0.0533425
8.662,-0.0533125
8.664,-0.0532827
8.666,-0.0532531
8.668,-0.0532236
8.67,-0.0531943
8.672,-0.0531652
8.674,-0.0531363
8.676,-0.0531075
8.678,-0.0530789
8.68,-0.0530505
8.682,-0.0530222
8.684,-0.0529941
8.686,-0.0529662
8.688,-0.0529384
8.69,-0.0529109
8.692,-0.0528835
8.694,-0.0528562
8.696,-0.0528292
8.698,-0.0528023
8.7,-0.0527756
8.702,-0.0527491
8.704,-0.0527227
8.706,-0.0526965
8.708,-0.0526705
8.71,-0.0526446
8.712,-0.052619
8.714,-0.0525935
8.716,-0.0525682
8.718,-0.052543
8.72,-0.052518
8.722,-0.0524932
8.724,-0.0524686
8.726,-0.0524442
8.728,-0.0524199
8.73,-0.0523958
8.732,-0.0523718
8.734,-0.0523481
8.736,-0.0523245
8.738,-0.0523011
8.74,-0.0522779
8.742,-0.0522548
8.744,-0.0522319
8.746,-0.0522092
8.748,-0.0521867
8.75,-0.0521643
8.752,-0.0521422
8.754,-0.0521202
8.756,-0.0520983
8.758,-0.0520767
8.76,-0.0520552
8.762,-0.0520339
8.764,-0.0520128
8.766,-0.0519918
8.768,-0.0519711
8.77,-0.0519505
8.772,-0.0519301
8.774,-0.0519098
8.776,-0.0518898
8.778,-0.0518699
8.78,-0.0518502
8.782,-0.0518306
8.784,-0.0518113
8.786,-0.0517921
8.788,-0.0517731
8.79,-0.0517543
8.792,-0.0517356
8.794,-0.0517171
8.796,-0.0516989
8.798,-0.0516807
8.8,-0.0516628
8.802,-0.051645
8.804,-0.0516275
8.806,-0.0516101
8.808,-0.0515928
8.81,-0.0515758
8.812,-0.0515589
8.814,-0.0515422
8.816,-0.0515257
8.818,-0.0515094
8.82,-0.0514932
8.822,-0.0514772
8.824,-0.0514614
8.826,-0.0514458
8.828,-0.0514304
8.83,-0.0514151
8.832,-0.0514
8.834,-0.0513851
8.836,-0.0513704
8.838,-0.0513559
8.84,-0.0513415
8.842,-0.0513273
8.844,-0.0513133
8.846,-0.0512995
8.848,-0.0512858
8.85,-0.0512723
8.852,-0.0512591
8.854,-0.0512459
8.856,-0.051233
