C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
9.50222,-0.053401
9.50459,-0.0530089
9.50701,-0.0526344
9.50949,-0.0522768
9.51203,-0.0519354
9.51462,-0.0516094
9.51728,-0.0512983
9.52,-0.0510015
9.54,-0.0493323
9.56,-0.0482641
9.58,-0.047544
9.6,-0.0470387
9.62,-0.0466726
9.64,-0.0464005
9.66,-0.0461942
9.68,-0.0460351
9.7,-0.0459109
9.72,-0.045813
9.74,-0.0457352
9.76,-0.0456733
9.78,-0.0456239
9.8,-0.0455847
9.82,-0.0455538
9.84,-0.0455299
9.86,-0.0455117
9.88,-0.0454985
9.9,-0.0454896
9.92,-0.0454844
9.94,-0.0454825
9.96,-0.0454835
9.98,-0.0454871
10,-0.0454931
10.02,-0.0455013
10.04,-0.0455116
10.06,-0.0455238
10.08,-0.0455377
10.1,-0.0455534
10.12,-0.0455706
10.14,-0.0455894
10.16,-0.0456097
10.18,-0.0456315
10.2,-0.0456547
10.22,-0.0456792
10.24,-0.0457052
10.26,-0.0457324
10.28,-0.045761
10.3,-0.0457909
10.32,-0.0458221
10.34,-0.0458546
10.36,-0.0458883
10.38,-0.0459234
10.4,-0.0459597
10.42,-0.0459973
10.44,-0.0460362
10.46,-0.0460764
10.48,-0.0461179
10.5,-0.0461607
10.52,-0.0462048
10.54,-0.0462501
10.56,-0.0462968
10.58,-0.0463449
10.6,-0.0463942
10.62,-0.0464449
10.64,-0.046497
10.66,-0.0465503
10.68,-0.0466051
10.7,-0.0466612
10.72,-0.0467188
10.74,-0.0467777
10.76,-0.046838
10.78,-0.0468997
10.8,-0.0469628
10.82,-0.0470274
10.84,-0.0470934
10.86,-0.0471608
10.88,-0.0472298
10.9,-0.0473001
10.92,-0.047372
10.94,-0.0474453
10.96,-0.0475202
10.98,-0.0475965
11,-0.0476743
11.02,-0.0477537
11.04,-0.0478346
11.06,-0.047917
11.08,-0.0480009
11.1,-0.0480864
11.12,-0.0481734
11.14,-0.048262
11.16,-0.0483522
11.18,-0.0484439
11.2,-0.0485372
11.22,-0.0486319
11.24,-0.0487282
11.26,-0.048826
11.28,-0.0489252
11.3,-0.049026
11.32,-0.0491283
11.34,-0.0492321
11.36,-0.0493374
11.38,-0.0494442
11.4,-0.0495526
11.42,-0.0496625
11.44,-0.0497739
11.46,-0.0498868
11.48,-0.0500012
11.5,-0.0501172
11.52,-0.0502347
11.54,-0.0503537
11.56,-0.0504743
11.58,-0.0505964
11.6,-0.05072
11.62,-0.0508452
11.64,-0.0509719
11.66,-0.0511002
11.68,-0.05123
11.7,-0.0513614
11.72,-0.0514943
11.74,-0.0516287
11.76,-0.0517647
11.78,-0.0519023
11.8,-0.0520414
11.82,-0.0521821
11.84,-0.0523243
11.86,-0.0524681
11.88,-0.0526135
11.9,-0.0527604
11.92,-0.0529089
11.94,-0.053059
11.96,-0.0532107
11.98,-0.0533639
12,-0.0535187
12.02,-0.0536751
12.04,-0.0538331
12.06,-0.0539927
12.08,-0.0541538
12.1,-0.0543166
12.12,-0.0544809
12.14,-0.0546469
12.16,-0.0548144
12.18,-0.0549836
12.2,-0.0551543
12.22,-0.0553267
12.24,-0.0555007
12.26,-0.0556762
12.28,-0.0558534
12.3,-0.0560322
12.32,-0.0562127
12.34,-0.0563947
12.36,-0.0565784
12.38,-0.0567637
12.4,-0.0569506
12.42,-0.0571392
12.44,-0.0573294
12.46,-0.0575212
12.48,-0.0577147
12.5,-0.0579098
12.52,-0.0581065
12.54,-0.0583049
12.56,-0.0585049
12.58,-0.0587065
12.6,-0.0589098
12.62,-0.0591147
12.64,-0.0593213
12.66,-0.0595295
12.68,-0.0597393
12.7,-0.0599508
12.72,-0.060164
12.74,-0.0603787
12.76,-0.0605951
12.78,-0.0608132
12.8,-0.0610329
12.82,-0.0612542
12.84,-0.0614772
12.86,-0.0617018
12.88,-0.0619281
12.9,-0.062156
12.92,-0.0623855
12.94,-0.0626166
12.96,-0.0628492
12.98,-0.0630833
13,-0.0633189
13.02,-0.063556
13.04,-0.0637946
13.06,-0.0640347
13.08,-0.0642763
13.1,-0.0645193
13.12,-0.0647637
13.14,-0.0650096
13.16,-0.0652569
13.18,-0.0655056
13.2,-0.0657558
13.22,-0.0660073
13.24,-0.0662602
13.26,-0.0665144
13.28,-0.0667701
13.3,-0.067027
13.32,-0.0672853
13.34,-0.0675449
13.36,-0.0678059
13.38,-0.0680681
13.4,-0.0683316
13.42,-0.0685963
13.44,-0.0688623
13.46,-0.0691295
13.48,-0.069398
13.5,-0.0696677
13.52,-0.0699385
13.54,-0.0702106
13.56,-0.0704838
13.58,-0.0707581
13.6,-0.0710336
13.62,-0.0713102
13.64,-0.0715879
13.66,-0.0718667
13.68,-0.0721465
13.7,-0.0724274
13.72,-0.0727093
13.74,-0.0729923
13.76,-0.0732762
13.78,-0.0735611
13.8,-0.073847
13.82,-0.0741338
13.84,-0.0744216
13.86,-0.0747103
13.88,-0.0749998
13.9,-0.0752903
13.92,-0.0755816
13.94,-0.0758737
13.96,-0.0761667
13.98,-0.0764605
14,-0.076755
14.02,-0.0770503
14.04,-0.0773464
14.06,-0.0776432
14.08,-0.0779406
14.1,-0.0782388
14.12,-0.0785377
14.14,-0.0788372
14.16,-0.0791373
14.18,-0.0794381
14.2,-0.0797394
14.22,-0.0800413
14.24,-0.0803438
14.26,-0.0806468
14.28,-0.0809503
14.3,-0.0812543
14.32,-0.0815588
14.34,-0.0818638
14.36,-0.0821692
14.38,-0.082475
14.4,-0.0827812
14.42,-0.0830878
14.44,-0.0833948
14.46,-0.0837021
14.48,-0.0840097
14.5,-0.0843176
14.52,-0.0846258
14.54,-0.0849343
14.56,-0.0852431
14.58,-0.085552
14.6,-0.0858612
14.62,-0.0861706
14.64,-0.0864802
14.66,-0.0867899
14.68,-0.0870997
14.7,-0.0874097
14.72,-0.0877198
14.74,-0.08803
14.76,-0.0883402
14.78,-0.0886505
14.8,-0.0889609
14.82,-0.0892713
14.84,-0.0895816
14.86,-0.089892
14.88,-0.0902024
14.9,-0.0905127
14.92,-0.0908229
14.94,-0.0911331
14.96,-0.0914433
14.98,-0.0917533
15,-0.0920632
15.02,-0.0923731
15.04,-0.0926828
15.06,-0.0929924
15.08,-0.0933019
15.1,-0.0936113
15.12,-0.0939205
15.14,-0.0942295
15.16,-0.0945383
15.18,-0.094847
15.2,-0.0951555
15.22,-0.0954638
15.24,-0.0957718
15.26,-0.0960797
15.28,-0.0963873
15.3,-0.0966947
15.32,-0.0970019
15.34,-0.0973088
15.36,-0.0976155
15.38,-0.0979219
15.4,-0.0982281
15.42,-0.098534
15.44,-0.0988396
15.46,-0.099145
15.48,-0.0994501
15.5,-0.099755
15.52,-0.10006
15.54,-0.100364
15.56,-0.100668
15.58,-0.100972
15.6,-0.101275
15.62,-0.101579
15.64,-0.101882
15.66,-0.102184
15.68,-0.102487
15.7,-0.102789
15.72,-0.103092
15.74,-0.103393
15.76,-0.103695
15.78,-0.103997
15.8,-0.104298
15.82,-0.104599
15.84,-0.1049
15.86,-0.105201
15.88,-0.105502
15.9,-0.105802
15.92,-0.106103
15.94,-0.106403
15.96,-0.106703
15.98,-0.107004
16,-0.107304
16.02,-0.107604
16.04,-0.107905
16.06,-0.108205
16.08,-0.108506
16.1,-0.108806
16.12,-0.109107
16.14,-0.109408
16.16,-0.109709
16.18,-0.11001
16.2,-0.110312
16.22,-0.110614
16.24,-0.110916
16.26,-0.111218
16.28,-0.111521
16.3,-0.111825
16.32,-0.112129
16.34,-0.112433
16.36,-0.112739
16.38,-0.113044
16.4,-0.113351
16.42,-0.113658
16.44,-0.113966
16.46,-0.114275
16.48,-0.114585
16.5,-0.114895
16.52,-0.115207
16.54,-0.11552
16.56,-0.115834
16.58,-0.116149
16.6,-0.116465
16.62,-0.116783
16.64,-0.117103
16.66,-0.117423
16.68,-0.117746
16.7,-0.11807
16.72,-0.118395
16.74,-0.118723
16.76,-0.119053
16.78,-0.119384
16.8,-0.119718
16.82,-0.120053
16.84,-0.120391
16.86,-0.120732
16.88,-0.121075
16.9,-0.12142
16.92,-0.121768
16.94,-0.122119
16.96,-0.122473
16.98,-0.12283
17,-0.123189
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=12.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
5,-0.0288574
5.02,-0.0289733
5.04,-0.0290868
5.06,-0.029198
5.08,-0.0293071
5.1,-0.0294139
5.12,-0.0295187
5.14,-0.0296216
5.16,-0.0297225
5.18,-0.0298215
5.2,-0.0299188
5.22,-0.0300143
5.24,-0.0301082
5.26,-0.0302005
5.28,-0.0302912
5.3,-0.0303805
5.32,-0.0304684
5.34,-0.0305549
5.36,-0.0306401
5.38,-0.0307241
5.4,-0.0308068
5.42,-0.0308885
5.44,-0.030969
5.46,-0.0310485
5.48,-0.0311269
5.5,-0.0312045
5.52,-0.0312811
5.54,-0.0313568
5.56,-0.0314317
5.58,-0.0315058
5.6,-0.0315792
5.62,-0.0316518
5.64,-0.0317238
5.66,-0.0317951
5.68,-0.0318658
5.7,-0.031936
5.72,-0.0320056
5.74,-0.0320747
5.76,-0.0321433
5.78,-0.0322114
5.8,-0.0322791
5.82,-0.0323464
5.84,-0.0324133
5.86,-0.0324799
5.88,-0.0325461
5.9,-0.0326121
5.92,-0.0326777
5.94,-0.0327431
5.96,-0.0328082
5.98,-0.0328731
6,-0.0329378
6.02,-0.0330023
6.04,-0.0330666
6.06,-0.0331308
6.08,-0.0331948
6.1,-0.0332587
6.12,-0.0333224
6.14,-0.033386
6.16,-0.0334496
6.18,-0.0335131
6.2,-0.0335764
6.22,-0.0336398
6.24,-0.033703
6.26,-0.0337662
6.28,-0.0338294
6.3,-0.0338925
6.32,-0.0339557
6.34,-0.0340187
6.36,-0.0340818
6.38,-0.0341449
6.4,-0.0342079
6.42,-0.034271
6.44,-0.034334
6.46,-0.0343971
6.48,-0.0344601
6.5,-0.0345232
6.52,-0.0345863
6.54,-0.0346493
6.56,-0.0347124
6.58,-0.0347755
6.6,-0.0348386
6.62,-0.0349017
6.64,-0.0349648
6.66,-0.0350279
6.68,-0.035091
6.7,-0.0351541
6.72,-0.0352172
6.74,-0.0352803
6.76,-0.0353433
6.78,-0.0354064
6.8,-0.0354694
6.82,-0.0355324
6.84,-0.0355953
6.86,-0.0356583
6.88,-0.0357211
6.9,-0.035784
6.92,-0.0358468
6.94,-0.0359095
6.96,-0.0359721
6.98,-0.0360347
7,-0.0360972
7.02,-0.0361596
7.04,-0.0362219
7.06,-0.0362842
7.08,-0.0363463
7.1,-0.0364083
7.12,-0.0364702
7.14,-0.036532
7.16,-0.0365936
7.18,-0.0366551
7.2,-0.0367165
7.22,-0.0367777
7.24,-0.0368388
7.26,-0.0368997
7.28,-0.0369604
7.3,-0.037021
7.32,-0.0370814
7.34,-0.0371417
7.36,-0.0372017
7.38,-0.0372616
7.4,-0.0373213
7.42,-0.0373808
7.44,-0.0374402
7.46,-0.0374993
7.48,-0.0375583
7.5,-0.0376171
7.52,-0.0376757
7.54,-0.0377341
7.56,-0.0377923
7.58,-0.0378504
7.6,-0.0379083
7.62,-0.0379661
7.64,-0.0380237
7.66,-0.0380812
7.68,-0.0381385
7.7,-0.0381958
7.72,-0.0382529
7.74,-0.0383099
7.76,-0.0383669
7.78,-0.0384238
7.8,-0.0384807
7.82,-0.0385376
7.84,-0.0385944
7.86,-0.0386514
7.88,-0.0387084
7.9,-0.0387655
7.92,-0.0388227
7.94,-0.0388801
7.96,-0.0389377
7.98,-0.0389956
8,-0.0390538
8.02,-0.0391123
8.04,-0.0391713
8.06,-0.0392308
8.08,-0.0392909
8.1,-0.0393516
8.12,-0.0394131
8.14,-0.0394755
8.16,-0.0395389
8.18,-0.0396033
8.2,-0.0396691
8.22,-0.0397363
8.24,-0.0398052
8.26,-0.039876
8.28,-0.039949
8.3,-0.0400245
8.32,-0.0401029
8.34,-0.0401847
8.36,-0.0402704
8.38,-0.0403607
8.4,-0.0404564
8.42,-0.0405585
8.44,-0.0406683
8.46,-0.0407874
8.48,-0.0409177
8.5,-0.041062
8.52,-0.0412235
8.54,-0.0414069
8.56,-0.0416184
8.58,-0.0418665
8.6,-0.0421633
8.62,-0.0425267
8.64,-0.0429832
8.66,-0.0435746
8.68,-0.0443691
8.7,-0.0454842
8.72,-0.0471371
8.72279,-0.0474311
8.72552,-0.0477377
8.72819,-0.0480573
8.73079,-0.0483905
8.73333,-0.0487379
8.73582,-0.0491002
8.73825,-0.0494779
8.74,-0.0497656
8.74062,-0.0498718
8.74294,-0.0502824
8.74521,-0.0507106
8.74742,-0.051157
8.74959,-0.0516223
8.7517,-0.0521075
8.75377,-0.0526132
8.75579,-0.0531403
8.75776,-0.0536897
8.75969,-0.0542622
8.76,-0.0543592
8.76157,-0.0548588
8.76341,-0.0554803
8.76521,-0.0561279
8.76696,-0.0568024
8.76868,-0.0575049
8.77035,-0.0582364
8.77199,-0.058998
8.77359,-0.0597908
8.77516,-0.0606159
8.77669,-0.0614744
8.77818,-0.0623676
8.77964,-0.0632966
8.78,-0.0635368
8.78106,-0.0642626
8.78246,-0.0652668
8.78382,-0.0663105
8.78515,-0.0673949
8.78645,-0.0685213
8.78772,-0.069691
8.78896,-0.0709052
8.79017,-0.0721653
8.79135,-0.0734724
8.79251,-0.0748279
8.79364,-0.076233
8.79474,-0.0776889
8.79582,-0.0791969
8.79688,-0.0807583
8.79791,-0.082374
8.79892,-0.0840453
8.7999,-0.0857733
8.8,-0.0859558
8.80086,-0.087559
8.8018,-0.0894034
8.80272,-0.0913074
8.80361,-0.0932718
8.80449,-0.0952974
8.80535,-0.0973849
8.80618,-0.0995348
8.807,-0.101748
8.8078,-0.104024
8.80858,-0.106364
8.80934,-0.108767
8.81009,-0.111234
8.81081,-0.113765
8.81153,-0.116359
8.81222,-0.119015
8.8129,-0.121734
8.81356,-0.124514
8.81421,-0.127355
8.81484,-0.130254
8.81546,-0.133212
8.81607,-0.136226
8.81666,-0.139295
8.81724,-0.142417
8.8178,-0.14559
8.81835,-0.148812
8.81889,-0.152079
8.81941,-0.15539
8.81993,-0.158743
8.82,-0.159216
8.82043,-0.162133
8.82092,-0.165558
8.8214,-0.169015
8.82187,-0.1725
8.82233,-0.176011
8.82278,-0.179542
8.82321,-0.183092
8.82364,-0.186655
8.82406,-0.190229
8.82446,-0.193809
8.82486,-0.197392
8.82525,-0.200973
8.82563,-0.204549
8.826,-0.208115
8.82637,-0.211669
8.82672,-0.215206
8.82707,-0.218723
8.82741,-0.222215
8.82774,-0.22568
8.82806,-0.229114
8.82838,-0.232514
8.82869,-0.235876
8.82899,-0.239198
8.82928,-0.242476
8.82957,-0.245708
8.82985,-0.248892
8.83013,-0.252025
8.8304,-0.255105
8.83066,-0.25813
8.83091,-0.261098
8.83116,-0.264007
8.83141,-0.266857
8.83165,-0.269646
8.83188,-0.272373
8.83211,-0.275036
8.83233,-0.277636
8.83255,-0.280172
8.83277,-0.282643
8.83297,-0.28505
8.83318,-0.287391
8.83338,-0.289668
8.83357,-0.29188
8.83376,-0.294028
8.83394,-0.296112
8.83413,-0.298132
8.8343,-0.300091
8.83448,-0.301987
8.83464,-0.303822
8.83481,-0.305598
8.83497,-0.307314
8.83513,-0.308972
8.83528,-0.310573
8.83543,-0.312119
8.83558,-0.31361
8.83572,-0.315047
8.83586,-0.316433
8.836,-0.317767
8.83614,-0.319052
8.83627,-0.320289
8.83639,-0.321479
8.83652,-0.322624
8.83664,-0.323724
8.83676,-0.324781
8.83688,-0.325797
8.83699,-0.326772
8.8371,-0.327708
8.83721,-0.328606
8.83732,-0.329468
8.83742,-0.330295
8.83752,-0.331087
8.83762,-0.331847
8.83772,-0.332575
8.83781,-0.333272
8.83791,-0.33394
8.838,-0.334579
8.83808,-0.335191
8.83817,-0.335777
8.83826,-0.336337
8.83834,-0.336873
8.83842,-0.337386
8.8385,-0.337876
8.83857,-0.338345
8.83865,-0.338792
8.83872,-0.33922
8.83879,-0.339629
8.83886,-0.34002
8.83893,-0.340393
8.839,-0.340749
8.83906,-0.341089
8.83913,-0.341414
8.83919,-0.341723
8.83925,-0.342019
8.83931,-0.342301
8.83937,-0.34257
8.83943,-0.342826
8.83948,-0.343071
8.83954,-0.343304
8.83959,-0.343527
8.83964,-0.343739
8.83969,-0.343941
8.83974,-0.344133
8.83979,-0.344316
8.83984,-0.344491
8.83988,-0.344657
8.83993,-0.344816
8.83997,-0.344967
8.84,-0.345062
8.84001,-0.34511
8.84006,-0.345247
8.8401,-0.345377
8.84014,-0.345501
8.84018,-0.345619
8.84022,-0.345731
8.84025,-0.345837
8.84029,-0.345938
8.84033,-0.346035
8.84036,-0.346126
8.84039,-0.346213
8.84043,-0.346296
8.84046,-0.346374
8.84049,-0.346449
8.84052,-0.34652
8.84055,-0.346587
8.84058,-0.346651
8.84061,-0.346712
8.84064,-0.346769
8.84067,-0.346824
8.8407,-0.346876
8.84072,-0.346925
8.84075,-0.346971
8.84077,-0.347015
8.8408,-0.347057
8.84082,-0.347097
8.84085,-0.347134
8.84087,-0.34717
8.84089,-0.347204
8.84091,-0.347235
8.84093,-0.347266
8.84096,-0.347294
8.84098,-0.347321
8.841,-0.347346
8.84102,-0.34737
8.84103,-0.347393
8.84105,-0.347415
8.84107,-0.347435
8.84109,-0.347454
8.84111,-0.347472
8.84112,-0.347489
8.84114,-0.347505
8.84116,-0.34752
8.84117,-0.347534
8.84119,-0.347547
8.8412,-0.34756
8.84122,-0.347571
8.84123,-0.347582
8.84125,-0.347593
8.84126,-0.347602
8.84127,-0.347611
8.84129,-0.34762
8.8413,-0.347628
8.84131,-0.347635
8.84132,-0.347642
8.84134,-0.347649
8.84135,-0.347654
8.84136,-0.34766
8.84137,-0.347665
8.84138,-0.34767
8.84139,-0.347674
8.8414,-0.347678
8.84141,-0.347682
8.84142,-0.347686
8.84143,-0.347689
8.84144,-0.347692
8.84145,-0.347694
8.84146,-0.347697
8.84147,-0.347699
8.84148,-0.347701
8.84149,-0.347703
8.8415,-0.347704
8.8415,-0.347706
8.84151,-0.347707
8.84152,-0.347708
8.84153,-0.347709
8.84153,-0.34771
8.84154,-0.34771
8.84155,-0.347711
8.84156,-0.347711
8.84156,-0.347712
8.84157,-0.347712
8.84158,-0.347712
8.84158,-0.347712
8.84159,-0.347712
8.84159,-0.347712
8.8416,-0.347712
8.84161,-0.347711
8.84161,-0.347711
8.84162,-0.347711
8.84162,-0.34771
8.84163,-0.34771
8.84163,-0.347709
8.84164,-0.347708
8.84164,-0.347708
8.84165,-0.347707
8.84165,-0.347706
8.84166,-0.347706
8.84166,-0.347705
8.84166,-0.347704
8.84167,-0.347703
8.84167,-0.347703
8.84168,-0.347702
8.84168,-0.347701
8.84169,-0.3477
8.84169,-0.347699
8.84169,-0.347698
8.8417,-0.347698
8.8417,-0.347697
8.8417,-0.347696
8.84171,-0.347695
8.84171,-0.347694
8.84171,-0.347693
8.84172,-0.347692
8.84172,-0.347691
8.84172,-0.34769
8.84173,-0.347689
8.84173,-0.347689
8.84173,-0.347688
8.84173,-0.347687
8.84174,-0.347686
8.84174,-0.347685
8.84174,-0.347684
8.84174,-0.347683
8.84175,-0.347682
8.84175,-0.347681
8.84175,-0.347679
8.84176,-0.347678
8.84176,-0.347677
8.84176,-0.347676
8.84177,-0.347674
8.84177,-0.347673
8.84178,-0.347671
8.84178,-0.34767
8.84178,-0.347668
8.84179,-0.347666
8.84179,-0.347664
8.84179,-0.347663
8.8418,-0.347661
8.8418,-0.347659
8.84181,-0.347656
8.84181,-0.347654
8.84182,-0.347652
8.84182,-0.347649
8.84183,-0.347647
8.84183,-0.347644
8.84184,-0.347642
8.84184,-0.347639
8.84185,-0.347636
8.84185,-0.347633
8.84186,-0.347629
8.84186,-0.347626
8.84187,-0.347622
8.84188,-0.347619
8.84188,-0.347615
8.84189,-0.347611
8.84189,-0.347606
8.8419,-0.347602
8.84191,-0.347597
8.84191,-0.347592
8.84192,-0.347587
8.84193,-0.347582
8.84194,-0.347576
8.84194,-0.347571
8.84195,-0.347565
8.84196,-0.347558
8.84197,-0.347552
8.84198,-0.347545
8.84198,-0.347537
8.84199,-0.34753
8.842,-0.347522
8.84201,-0.347514
8.84202,-0.347505
8.84203,-0.347496
8.84204,-0.347487
8.84205,-0.347477
8.84206,-0.347466
8.84207,-0.347456
8.84208,-0.347444
8.84209,-0.347433
8.8421,-0.34742
8.84211,-0.347407
8.84213,-0.347394
8.84214,-0.34738
8.84215,-0.347365
8.84216,-0.34735
8.84217,-0.347333
8.84219,-0.347317
8.8422,-0.347299
8.84221,-0.34728
8.84223,-0.347261
8.84224,-0.347241
8.84226,-0.34722
8.84227,-0.347198
8.84229,-0.347175
8.8423,-0.34715
8.84232,-0.347125
8.84234,-0.347099
8.84235,-0.347071
8.84237,-0.347042
8.84239,-0.347012
8.84241,-0.34698
8.84243,-0.346947
8.84244,-0.346912
8.84246,-0.346876
8.84248,-0.346838
8.8425,-0.346798
8.84253,-0.346756
8.84255,-0.346713
8.84257,-0.346667
8.84259,-0.346619
8.84261,-0.34657
8.84264,-0.346517
8.84266,-0.346463
8.84269,-0.346406
8.84271,-0.346346
8.84274,-0.346283
8.84276,-0.346218
8.84279,-0.346149
8.84282,-0.346078
8.84285,-0.346003
8.84287,-0.345924
8.8429,-0.345842
8.84293,-0.345756
8.84297,-0.345667
8.843,-0.345573
8.84303,-0.345474
8.84306,-0.345371
8.8431,-0.345264
8.84313,-0.345151
8.84317,-0.345033
8.8432,-0.34491
8.84324,-0.344781
8.84328,-0.344646
8.84332,-0.344505
8.84336,-0.344358
8.8434,-0.344203
8.84344,-0.344042
8.84348,-0.343873
8.84353,-0.343696
8.84357,-0.343512
8.84362,-0.343318
8.84366,-0.343116
8.84371,-0.342905
8.84376,-0.342684
8.84381,-0.342453
8.84386,-0.342212
8.84392,-0.341959
8.84397,-0.341695
8.84403,-0.34142
8.84408,-0.341131
8.84414,-0.34083
8.8442,-0.340515
8.84426,-0.340186
8.84432,-0.339842
8.84438,-0.339483
8.84445,-0.339107
8.84452,-0.338715
8.84458,-0.338306
8.84465,-0.337878
8.84473,-0.337432
8.8448,-0.336966
8.84487,-0.336479
8.84495,-0.335971
8.84503,-0.335441
8.84511,-0.334888
8.84519,-0.33431
8.84527,-0.333708
8.84536,-0.33308
8.84545,-0.332426
8.84554,-0.331743
8.84563,-0.331031
8.84572,-0.33029
8.84582,-0.329517
8.84592,-0.328712
8.84602,-0.327874
8.84612,-0.327001
8.84623,-0.326092
8.84634,-0.325147
8.84645,-0.324163
8.84656,-0.32314
8.84668,-0.322077
8.84679,-0.320971
8.84692,-0.319822
8.84704,-0.318629
8.84717,-0.31739
8.8473,-0.316104
8.84743,-0.314769
8.84757,-0.313385
8.84771,-0.311951
8.84785,-0.310464
8.848,-0.308923
8.84814,-0.307329
8.8483,-0.305678
8.84845,-0.303971
8.84862,-0.302207
8.84878,-0.300383
8.84895,-0.2985
8.84912,-0.296556
8.8493,-0.294551
8.84948,-0.292484
8.84966,-0.290354
8.84985,-0.288161
8.85004,-0.285905
8.85024,-0.283585
8.85044,-0.281201
8.85065,-0.278753
8.85086,-0.276242
8.85108,-0.273667
8.8513,-0.271028
8.85153,-0.268328
8.85176,-0.265565
8.852,-0.262742
8.85224,-0.25986
8.85249,-0.256919
8.85274,-0.253921
8.853,-0.250867
8.85327,-0.247761
8.85355,-0.244603
8.85383,-0.241396
8.85411,-0.238142
8.8544,-0.234844
8.8547,-0.231505
8.85501,-0.228127
8.85533,-0.224714
8.85565,-0.221268
8.85598,-0.217793
8.85631,-0.214292
8.85666,-0.21077
8.85701,-0.207229
8.85737,-0.203673
8.85774,-0.200107
8.85812,-0.196533
8.85851,-0.192956
8.8589,-0.18938
8.85931,-0.185808
8.85972,-0.182245
8.86,-0.179915
8.86015,-0.178694
8.86058,-0.175159
8.86103,-0.171643
8.86148,-0.168151
8.86195,-0.164686
8.86242,-0.161251
8.86291,-0.15785
8.86341,-0.154485
8.86392,-0.15116
8.86445,-0.147878
8.86498,-0.144641
8.86553,-0.141451
8.86609,-0.138312
8.86666,-0.135226
8.86725,-0.132193
8.86785,-0.129217
8.86847,-0.126299
8.8691,-0.12344
8.86974,-0.120641
8.8704,-0.117904
8.87108,-0.115229
8.87177,-0.112618
8.87248,-0.11007
8.8732,-0.107586
8.87394,-0.105167
8.8747,-0.102812
8.87547,-0.100522
8.87627,-0.0982955
8.87708,-0.0961332
8.87791,-0.0940345
8.87876,-0.0919988
8.87963,-0.0900254
8.88,-0.0892293
8.88053,-0.0881136
8.88144,-0.0862626
8.88237,-0.0844715
8.88333,-0.0827394
8.88431,-0.0810651
8.88531,-0.0794478
8.88633,-0.0778861
8.88738,-0.076379
8.88845,-0.0749252
8.88955,-0.0735235
8.89068,-0.0721727
8.89183,-0.0708715
8.89301,-0.0696185
8.89421,-0.0684126
8.89544,-0.0672523
8.89671,-0.0661364
8.898,-0.0650636
8.89932,-0.0640326
8.9,-0.0635274
8.90067,-0.0630421
8.90206,-0.0620909
8.90348,-0.0611777
8.90493,-0.0603011
8.90641,-0.0594602
8.90793,-0.0586535
8.90949,-0.0578801
8.91108,-0.0571386
8.91271,-0.056428
8.91437,-0.0557472
8.91608,-0.055095
8.91783,-0.0544706
8.91961,-0.0538727
8.92,-0.0537487
8.92144,-0.0533005
8.92332,-0.052753
8.92523,-0.0522292
8.92719,-0.0517282
8.9292,-0.0512491
8.93125,-0.0507912
8.93335,-0.0503534
8.93551,-0.0499352
8.93771,-0.0495356
8.93996,-0.049154
8.94,-0.0491477
8.94227,-0.0487896
8.94463,-0.0484416
8.94704,-0.0481096
8.94952,-0.0477927
8.95205,-0.0474904
8.95464,-0.0472021
8.95729,-0.0469272
8.96,-0.0466652
8.98,-0.0451967
9,-0.0442708
9.02,-0.04366
9.04,-0.0432441
9.06,-0.042955
9.08,-0.0427519
9.1,-0.0426091
9.12,-0.0425096
9.14,-0.0424423
9.16,-0.0423991
9.18,-0.0423747
9.2,-0.0423647
9.22,-0.0423664
9.24,-0.0423774
9.26,-0.042396
9.28,-0.0424209
9.3,-0.042451
9.32,-0.0424855
9.34,-0.0425238
9.36,-0.0425653
9.38,-0.0426097
9.4,-0.0426565
9.42,-0.0427055
9.44,-0.0427564
9.46,-0.042809
9.48,-0.0428633
9.5,-0.0429189
9.52,-0.0429759
9.54,-0.0430342
9.56,-0.0430935
9.58,-0.043154
9.6,-0.0432154
9.62,-0.0432778
9.64,-0.0433411
9.66,-0.0434053
9.68,-0.0434703
9.7,-0.0435362
9.72,-0.0436028
9.74,-0.0436702
9.76,-0.0437383
9.78,-0.0438071
9.8,-0.0438766
9.82,-0.0439469
9.84,-0.0440178
9.86,-0.0440893
9.88,-0.0441615
9.9,-0.0442343
9.92,-0.0443078
9.94,-0.0443819
9.96,-0.0444566
9.98,-0.0445319
10,-0.0446078
10.02,-0.0446842
10.04,-0.0447613
10.06,-0.0448389
10.08,-0.0449171
10.1,-0.0449959
10.12,-0.0450753
10.14,-0.0451552
10.16,-0.0452357
10.18,-0.0453168
10.2,-0.0453985
10.22,-0.0454807
10.24,-0.0455636
10.26,-0.0456472
10.28,-0.0457313
10.3,-0.0458162
10.32,-0.0459018
10.34,-0.045988
10.36,-0.046075
10.38,-0.0461628
10.4,-0.0462514
10.42,-0.0463408
10.44,-0.046431
10.46,-0.0465221
10.48,-0.0466141
10.5,-0.046707
10.52,-0.0468008
10.54,-0.0468955
10.56,-0.0469912
10.58,-0.0470878
