C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=10.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
7.66,-0.129486
7.6625,-0.129316
7.665,-0.129147
7.6675,-0.128978
7.67,-0.12881
7.6725,-0.128641
7.675,-0.128473
7.6775,-0.128306
7.68,-0.128138
7.6825,-0.127971
7.685,-0.127805
7.6875,-0.127638
7.69,-0.127472
7.6925,-0.127307
7.695,-0.127141
7.6975,-0.126976
7.7,-0.126812
7.7025,-0.126647
7.705,-0.126484
7.7075,-0.12632
7.71,-0.126157
7.7125,-0.125994
7.715,-0.125832
7.7175,-0.12567
7.72,-0.125508
7.7225,-0.125347
7.725,-0.125186
7.7275,-0.125026
7.73,-0.124866
7.7325,-0.124707
7.735,-0.124548
7.7375,-0.12439
7.74,-0.124232
7.7425,-0.124074
7.745,-0.123917
7.7475,-0.123761
7.75,-0.123605
7.7525,-0.12345
7.755,-0.123295
7.7575,-0.123141
7.76,-0.122987
7.7625,-0.122834
7.765,-0.122682
7.7675,-0.12253
7.77,-0.122378
7.7725,-0.122228
7.775,-0.122078
7.7775,-0.121929
7.78,-0.12178
7.7825,-0.121632
7.785,-0.121485
7.7875,-0.121339
7.79,-0.121193
7.7925,-0.121048
7.795,-0.120904
7.7975,-0.120761
7.8,-0.120619
7.8025,-0.120478
7.805,-0.120337
7.8075,-0.120197
7.81,-0.120059
7.8125,-0.119921
7.815,-0.119784
7.8175,-0.119649
7.82,-0.119514
7.8225,-0.119381
7.825,-0.119248
7.8275,-0.119117
7.83,-0.118987
7.8325,-0.118859
7.835,-0.118731
7.8375,-0.118605
7.84,-0.11848
7.8425,-0.118357
7.845,-0.118235
7.8475,-0.118115
7.85,-0.117996
7.8525,-0.117879
7.855,-0.117764
7.8575,-0.11765
7.86,-0.117538
7.8625,-0.117428
7.865,-0.11732
7.8675,-0.117214
7.87,-0.11711
7.8725,-0.117009
7.875,-0.116909
7.8775,-0.116812
7.88,-0.116718
7.8825,-0.116626
7.885,-0.116537
7.8875,-0.11645
7.89,-0.116367
7.8925,-0.116286
7.895,-0.116209
7.8975,-0.116135
7.9,-0.116065
7.9025,-0.115998
7.905,-0.115935
7.9075,-0.115877
7.91,-0.115822
7.9125,-0.115772
7.915,-0.115727
7.9175,-0.115686
7.92,-0.115651
7.9225,-0.115621
7.925,-0.115598
7.9275,-0.11558
7.93,-0.115569
7.9325,-0.115564
7.935,-0.115567
7.9375,-0.115578
7.94,-0.115596
7.9425,-0.115624
7.945,-0.11566
7.9475,-0.115707
7.95,-0.115764
7.9525,-0.115832
7.955,-0.115913
7.9575,-0.116006
7.96,-0.116112
7.9625,-0.116234
7.965,-0.116372
7.9675,-0.116526
7.97,-0.116699
7.9725,-0.116892
7.975,-0.117107
7.9775,-0.117345
7.98,-0.117608
7.9825,-0.117899
7.98488,-0.118205
7.985,-0.118221
7.98721,-0.118531
7.9875,-0.118575
7.98948,-0.11888
7.99,-0.118965
7.9917,-0.119252
7.9925,-0.119394
7.99387,-0.119648
7.995,-0.119867
7.99599,-0.120068
7.9975,-0.120388
7.99807,-0.120513
8,-0.120961
8.00009,-0.120983
8.00207,-0.12148
8.0025,-0.121594
8.004,-0.122004
8.005,-0.122291
8.00589,-0.122557
8.0075,-0.123062
8.00773,-0.123138
8.00954,-0.123749
8.01,-0.123913
8.0113,-0.124391
8.0125,-0.124856
8.01302,-0.125064
8.0147,-0.12577
8.015,-0.125901
8.01635,-0.12651
8.0175,-0.127062
8.01795,-0.127285
8.01952,-0.128095
8.02,-0.128354
8.02105,-0.128942
8.0225,-0.129796
8.02255,-0.129827
8.02401,-0.130751
8.025,-0.131409
8.02544,-0.131715
8.02684,-0.13272
8.0275,-0.133218
8.02821,-0.133768
8.02954,-0.13486
8.03,-0.135253
8.03084,-0.135997
8.03212,-0.13718
8.0325,-0.137551
8.03336,-0.13841
8.03458,-0.13969
8.035,-0.140154
8.03576,-0.141019
8.03693,-0.142399
8.0375,-0.143115
8.03806,-0.143833
8.03917,-0.14532
8.04,-0.146497
8.04025,-0.146862
8.04131,-0.14846
8.04234,-0.150116
8.0425,-0.150378
8.04335,-0.151831
8.04434,-0.153605
8.045,-0.154853
8.0453,-0.155441
8.04624,-0.157339
8.04717,-0.1593
8.0475,-0.16004
8.04806,-0.161325
8.04894,-0.163415
8.0498,-0.165571
8.05,-0.166083
8.05064,-0.167793
8.05146,-0.170083
8.05226,-0.172441
8.0525,-0.173165
8.05304,-0.174867
8.05381,-0.177362
8.05456,-0.179925
8.055,-0.181508
8.05529,-0.182558
8.056,-0.18526
8.0567,-0.18803
8.05738,-0.190869
8.0575,-0.191391
8.05804,-0.193776
8.05869,-0.19675
8.05933,-0.19979
8.05995,-0.202896
8.06,-0.203153
8.06056,-0.206066
8.06115,-0.209299
8.06173,-0.212593
8.06229,-0.215946
8.0625,-0.217203
8.06285,-0.219357
8.06339,-0.222823
8.06391,-0.226341
8.06443,-0.22991
8.06493,-0.233526
8.065,-0.23401
8.06543,-0.237187
8.06591,-0.240888
8.06638,-0.244628
8.06684,-0.248403
8.06729,-0.252208
8.0675,-0.254072
8.06772,-0.25604
8.06815,-0.259896
8.06857,-0.263771
8.06898,-0.267661
8.06938,-0.271563
8.06977,-0.275471
8.07,-0.277822
8.07015,-0.279381
8.07052,-0.28329
8.07089,-0.287193
8.07124,-0.291085
8.07159,-0.294963
8.07193,-0.298822
8.07226,-0.302657
8.0725,-0.305432
8.07259,-0.306466
8.0729,-0.310244
8.07321,-0.313987
8.07352,-0.317691
8.07381,-0.321353
8.0741,-0.32497
8.07438,-0.328538
8.07466,-0.332053
8.07493,-0.335515
8.075,-0.336434
8.07519,-0.338918
8.07545,-0.342262
8.0757,-0.345543
8.07595,-0.348761
8.07619,-0.351912
8.07642,-0.354995
8.07665,-0.358009
8.07687,-0.360953
8.07709,-0.363826
8.07731,-0.366626
8.0775,-0.369161
8.07751,-0.369353
8.07772,-0.372007
8.07792,-0.374588
8.07811,-0.377095
8.0783,-0.379528
8.07849,-0.381888
8.07867,-0.384175
8.07885,-0.38639
8.07902,-0.388533
8.07919,-0.390605
8.07936,-0.392607
8.07952,-0.39454
8.07968,-0.396405
8.07983,-0.398203
8.07998,-0.399936
8.08,-0.400137
8.08013,-0.401604
8.08027,-0.403209
8.08041,-0.404753
8.08055,-0.406237
8.08069,-0.407662
8.08082,-0.40903
8.08095,-0.410342
8.08107,-0.411601
8.08119,-0.412806
8.08131,-0.413961
8.08143,-0.415067
8.08155,-0.416125
8.08166,-0.417136
8.08177,-0.418103
8.08187,-0.419027
8.08198,-0.419908
8.08208,-0.42075
8.08218,-0.421552
8.08228,-0.422317
8.08237,-0.423046
8.08246,-0.423741
8.0825,-0.424014
8.08255,-0.424402
8.08264,-0.425031
8.08273,-0.425629
8.08281,-0.426197
8.0829,-0.426738
8.08298,-0.427251
8.08306,-0.427737
8.08313,-0.428199
8.08321,-0.428637
8.08328,-0.429052
8.08335,-0.429445
8.08342,-0.429817
8.08349,-0.430169
8.08356,-0.430502
8.08362,-0.430817
8.08369,-0.431114
8.08375,-0.431395
8.08381,-0.431659
8.08387,-0.431908
8.08393,-0.432143
8.08399,-0.432364
8.08404,-0.432572
8.0841,-0.432768
8.08415,-0.432952
8.0842,-0.433124
8.08425,-0.433285
8.0843,-0.433437
8.08435,-0.433578
8.0844,-0.43371
8.08445,-0.433834
8.08449,-0.433949
8.08453,-0.434056
8.08458,-0.434156
8.08462,-0.434248
8.08466,-0.434334
8.0847,-0.434414
8.08474,-0.434487
8.08478,-0.434555
8.08482,-0.434617
8.08485,-0.434674
8.08489,-0.434726
8.08492,-0.434774
8.08496,-0.434817
8.08499,-0.434856
8.085,-0.434865
8.08502,-0.434891
8.08506,-0.434923
8.08509,-0.434951
8.08512,-0.434976
8.08515,-0.434998
8.08518,-0.435017
8.08521,-0.435033
8.08523,-0.435047
8.08526,-0.435059
8.08529,-0.435068
8.08531,-0.435075
8.08534,-0.43508
8.08536,-0.435083
8.08539,-0.435085
8.08541,-0.435085
8.08543,-0.435083
8.08546,-0.43508
8.08548,-0.435076
8.0855,-0.43507
8.08552,-0.435064
8.08554,-0.435056
8.08556,-0.435048
8.08558,-0.435038
8.0856,-0.435028
8.08562,-0.435017
8.08564,-0.435005
8.08566,-0.434992
8.08567,-0.434979
8.08569,-0.434966
8.08571,-0.434952
8.08572,-0.434938
8.08574,-0.434923
8.08575,-0.434908
8.08577,-0.434892
8.08578,-0.434876
8.0858,-0.43486
8.08581,-0.434844
8.08583,-0.434828
8.08584,-0.434811
8.08585,-0.434795
8.08587,-0.434778
8.08588,-0.434761
8.08589,-0.434744
8.0859,-0.434728
8.08592,-0.434711
8.08593,-0.434694
8.08594,-0.434677
8.08595,-0.43466
8.08596,-0.434644
8.08597,-0.434627
8.08598,-0.43461
8.08599,-0.434594
8.086,-0.434578
8.08601,-0.434561
8.08602,-0.434545
8.08603,-0.434529
8.08604,-0.434513
8.08605,-0.434498
8.08606,-0.434482
8.08606,-0.434467
8.08607,-0.434451
8.08608,-0.434436
8.08609,-0.434422
8.0861,-0.434407
8.0861,-0.434392
8.08611,-0.434378
8.08612,-0.434364
8.08612,-0.43435
8.08613,-0.434336
8.08614,-0.434323
8.08614,-0.434309
8.08615,-0.434296
8.08616,-0.434283
8.08616,-0.43427
8.08617,-0.434258
8.08617,-0.434245
8.08618,-0.434233
8.08618,-0.434221
8.08619,-0.434209
8.0862,-0.434197
8.0862,-0.434186
8.08621,-0.434175
8.08621,-0.434164
8.08622,-0.434153
8.08622,-0.434142
8.08622,-0.434132
8.08623,-0.434121
8.08623,-0.434111
8.08624,-0.434101
8.08624,-0.434092
8.08625,-0.434082
8.08625,-0.434073
8.08625,-0.434063
8.08626,-0.434054
8.08626,-0.434045
8.08626,-0.434037
8.08627,-0.434028
8.08627,-0.43402
8.08627,-0.434011
8.08628,-0.434003
8.08628,-0.433995
8.08628,-0.433988
8.08629,-0.43398
8.08629,-0.433973
8.08629,-0.433965
8.0863,-0.433958
8.0863,-0.433951
8.0863,-0.433948
8.0863,-0.433944
8.0863,-0.433937
8.08631,-0.433931
8.08631,-0.433924
8.08631,-0.433918
8.08631,-0.433912
8.08632,-0.433906
8.08632,-0.4339
8.08632,-0.433893
8.08632,-0.433887
8.08633,-0.433881
8.08633,-0.433874
8.08633,-0.433867
8.08633,-0.43386
8.08634,-0.433853
8.08634,-0.433846
8.08634,-0.433838
8.08635,-0.433831
8.08635,-0.433823
8.08635,-0.433815
8.08636,-0.433806
8.08636,-0.433798
8.08636,-0.433789
8.08636,-0.43378
8.08637,-0.43377
8.08637,-0.433761
8.08638,-0.433751
8.08638,-0.433741
8.08638,-0.433731
8.08639,-0.43372
8.08639,-0.433709
8.08639,-0.433698
8.0864,-0.433686
8.0864,-0.433674
8.08641,-0.433662
8.08641,-0.43365
8.08642,-0.433637
8.08642,-0.433623
8.08643,-0.43361
8.08643,-0.433596
8.08644,-0.433581
8.08644,-0.433566
8.08645,-0.433551
8.08645,-0.433536
8.08646,-0.433519
8.08646,-0.433503
8.08647,-0.433486
8.08647,-0.433468
8.08648,-0.43345
8.08649,-0.433432
8.08649,-0.433412
8.0865,-0.433393
8.08651,-0.433372
8.08651,-0.433351
8.08652,-0.43333
8.08653,-0.433308
8.08653,-0.433285
8.08654,-0.433261
8.08655,-0.433237
8.08656,-0.433212
8.08656,-0.433187
8.08657,-0.43316
8.08658,-0.433133
8.08659,-0.433105
8.0866,-0.433076
8.08661,-0.433046
8.08662,-0.433015
8.08663,-0.432983
8.08663,-0.43295
8.08664,-0.432917
8.08665,-0.432882
8.08666,-0.432846
8.08668,-0.432809
8.08669,-0.43277
8.0867,-0.432731
8.08671,-0.43269
8.08672,-0.432648
8.08673,-0.432605
8.08674,-0.43256
8.08676,-0.432513
8.08677,-0.432466
8.08678,-0.432416
8.08679,-0.432365
8.08681,-0.432312
8.08682,-0.432258
8.08684,-0.432201
8.08685,-0.432143
8.08687,-0.432083
8.08688,-0.432021
8.0869,-0.431957
8.08691,-0.43189
8.08693,-0.431821
8.08694,-0.43175
8.08696,-0.431677
8.08698,-0.4316
8.087,-0.431522
8.08702,-0.43144
8.08703,-0.431356
8.08705,-0.431269
8.08707,-0.431178
8.08709,-0.431085
8.08711,-0.430988
8.08713,-0.430888
8.08716,-0.430784
8.08718,-0.430676
8.0872,-0.430565
8.08722,-0.430449
8.08725,-0.430329
8.08727,-0.430205
8.0873,-0.430077
8.08732,-0.429944
8.08735,-0.429806
8.08737,-0.429663
8.0874,-0.429514
8.08743,-0.42936
8.08746,-0.429201
8.08749,-0.429035
8.0875,-0.428951
8.08752,-0.428864
8.08755,-0.428685
8.08758,-0.428501
8.08761,-0.428309
8.08764,-0.42811
8.08767,-0.427904
8.08771,-0.427689
8.08774,-0.427467
8.08778,-0.427236
8.08782,-0.426997
8.08785,-0.426748
8.08789,-0.42649
8.08793,-0.426222
8.08797,-0.425943
8.08801,-0.425654
8.08805,-0.425354
8.0881,-0.425042
8.08814,-0.424718
8.08819,-0.424382
8.08823,-0.424033
8.08828,-0.42367
8.08833,-0.423293
8.08838,-0.422901
8.08843,-0.422495
8.08848,-0.422072
8.08853,-0.421633
8.08859,-0.421177
8.08864,-0.420703
8.0887,-0.420211
8.08876,-0.4197
8.08882,-0.419168
8.08888,-0.418616
8.08894,-0.418043
8.08901,-0.417447
8.08907,-0.416829
8.08914,-0.416186
8.08921,-0.415519
8.08928,-0.414826
8.08935,-0.414106
8.08942,-0.413358
8.0895,-0.412582
8.08957,-0.411776
8.08965,-0.410939
8.08973,-0.41007
8.08981,-0.409168
8.0899,-0.408233
8.08999,-0.407262
8.09,-0.407094
8.09007,-0.406254
8.09016,-0.405209
8.09026,-0.404125
8.09035,-0.403001
8.09045,-0.401836
8.09055,-0.400628
8.09065,-0.399376
8.09075,-0.398079
8.09086,-0.396735
8.09097,-0.395344
8.09108,-0.393903
8.09119,-0.392412
8.09131,-0.390869
8.09143,-0.389273
8.09155,-0.387623
8.09168,-0.385917
8.0918,-0.384155
8.09194,-0.382334
8.09207,-0.380454
8.09221,-0.378513
8.09235,-0.376512
8.09249,-0.374448
8.0925,-0.37432
8.09264,-0.37232
8.09279,-0.370128
8.09294,-0.367871
8.0931,-0.365548
8.09326,-0.363159
8.09343,-0.360703
8.0936,-0.35818
8.09377,-0.355589
8.09395,-0.35293
8.09413,-0.350203
8.09431,-0.347408
8.0945,-0.344546
8.0947,-0.341618
8.0949,-0.338622
8.095,-0.337059
8.0951,-0.335561
8.09531,-0.332436
8.09552,-0.329247
8.09574,-0.325995
8.09596,-0.322683
8.09619,-0.319312
8.09642,-0.315884
8.09666,-0.312401
8.09691,-0.308865
8.09716,-0.305279
8.09742,-0.301646
8.0975,-0.300472
8.09768,-0.297967
8.09795,-0.294248
8.09822,-0.290489
8.0985,-0.286696
8.09879,-0.282871
8.09909,-0.279018
8.09939,-0.275141
8.0997,-0.271244
8.1,-0.267507
8.10001,-0.267331
8.10034,-0.263405
8.10067,-0.259471
8.10101,-0.255534
8.10135,-0.251597
8.10171,-0.247664
8.10207,-0.24374
8.10244,-0.239829
8.1025,-0.239258
8.10283,-0.235936
8.10321,-0.232063
8.10361,-0.228216
8.10402,-0.224398
8.10444,-0.220613
8.10487,-0.216864
8.105,-0.215716
8.1053,-0.213156
8.10575,-0.209491
8.10621,-0.205874
8.10668,-0.202306
8.10716,-0.19879
8.1075,-0.196364
8.10765,-0.19533
8.10815,-0.191928
8.10867,-0.188586
8.10919,-0.185307
8.10973,-0.182091
8.11,-0.180536
8.11028,-0.178941
8.11085,-0.175859
8.11142,-0.172845
8.11202,-0.1699
8.1125,-0.167586
8.11262,-0.167026
8.11324,-0.164223
8.11387,-0.161491
8.11452,-0.158831
8.115,-0.156953
8.11519,-0.156243
8.11586,-0.153727
8.11656,-0.151283
8.11727,-0.14891
8.1175,-0.148174
8.118,-0.146607
8.11875,-0.144375
8.11951,-0.142213
8.12,-0.140879
8.12029,-0.140119
8.12109,-0.138093
8.12191,-0.136133
8.1225,-0.134776
8.12274,-0.134239
8.1236,-0.132409
8.12448,-0.130643
8.125,-0.129633
8.12537,-0.128937
8.12629,-0.127293
8.12723,-0.125707
8.1275,-0.125269
8.12819,-0.124178
8.12918,-0.122706
8.13,-0.12154
8.13018,-0.121287
8.13122,-0.119922
8.13227,-0.118608
8.1325,-0.118332
8.13335,-0.117343
8.13446,-0.116127
8.135,-0.115555
8.13559,-0.114958
8.13674,-0.113833
8.1375,-0.113136
8.13793,-0.112752
8.13914,-0.111714
8.14,-0.111017
8.14038,-0.110715
8.14165,-0.109756
8.1425,-0.109149
8.14295,-0.108834
8.14428,-0.107949
8.145,-0.107495
8.14565,-0.107098
8.14704,-0.10628
8.1475,-0.106021
8.14847,-0.105495
8.14993,-0.10474
8.15,-0.104703
8.15142,-0.104014
8.1525,-0.103517
8.15295,-0.103317
8.15451,-0.102646
8.155,-0.102446
8.15612,-0.102001
8.1575,-0.101474
8.15775,-0.10138
8.15943,-0.100783
8.16,-0.100589
8.16115,-0.100208
8.1625,-0.0997793
8.16291,-0.0996543
8.1647,-0.0991205
8.165,-0.0990357
8.16654,-0.0986058
8.1675,-0.0983504
8.16843,-0.0981092
8.17,-0.0977164
8.17036,-0.0976298
8.17233,-0.0971666
8.1725,-0.0971279
8.17435,-0.0967188
8.175,-0.0965797
8.17642,-0.0962855
8.1775,-0.0960676
8.17853,-0.0958659
8.18,-0.0955875
8.1807,-0.0954591
8.1825,-0.0951362
8.18291,-0.0950645
8.185,-0.0947107
8.18518,-0.0946812
8.1875,-0.0943085
8.19,-0.0939272
8.1925,-0.0935649
8.195,-0.0932197
8.1975,-0.09289
8.2,-0.0925746
8.2025,-0.092272
8.205,-0.0919812
8.2075,-0.0917012
8.21,-0.091431
8.2125,-0.09117
8.215,-0.0909172
8.2175,-0.0906721
8.22,-0.090434
8.2225,-0.0902024
8.225,-0.0899769
8.2275,-0.089757
8.23,-0.0895422
8.2325,-0.0893322
8.235,-0.0891267
8.2375,-0.0889254
8.24,-0.0887279
8.2425,-0.088534
8.245,-0.0883435
8.2475,-0.0881561
8.25,-0.0879717
8.2525,-0.0877901
8.255,-0.087611
8.2575,-0.0874344
8.26,-0.0872601
8.2625,-0.0870879
8.265,-0.0869178
8.2675,-0.0867496
8.27,-0.0865832
8.2725,-0.0864185
8.275,-0.0862555
8.2775,-0.0860939
8.28,-0.0859339
8.2825,-0.0857752
8.285,-0.0856178
8.2875,-0.0854617
8.29,-0.0853068
8.2925,-0.085153
8.295,-0.0850002
8.2975,-0.0848486
8.3,-0.0846979
8.3025,-0.0845481
8.305,-0.0843993
8.3075,-0.0842513
8.31,-0.0841041
8.3125,-0.0839578
8.315,-0.0838122
8.3175,-0.0836674
8.32,-0.0835232
8.3225,-0.0833798
8.325,-0.083237
8.3275,-0.0830949
8.33,-0.0829533
8.3325,-0.0828124
8.335,-0.0826721
8.3375,-0.0825323
8.34,-0.0823931
8.3425,-0.0822544
8.345,-0.0821162
8.3475,-0.0819785
8.35,-0.0818413
8.3525,-0.0817045
8.355,-0.0815683
8.3575,-0.0814325
8.36,-0.0812971
8.3625,-0.0811621
8.365,-0.0810276
8.3675,-0.0808935
8.37,-0.0807598
8.3725,-0.0806265
8.375,-0.0804936
8.3775,-0.080361
8.38,-0.0802289
8.3825,-0.0800971
8.385,-0.0799657
8.3875,-0.0798346
8.39,-0.0797039
8.3925,-0.0795735
8.395,-0.0794435
8.3975,-0.0793138
8.4,-0.0791844
8.4025,-0.0790554
8.405,-0.0789266
8.4075,-0.0787983
8.41,-0.0786701
8.4125,-0.0785424
8.415,-0.078415
8.4175,-0.0782879
8.42,-0.078161
8.4225,-0.0780345
8.425,-0.0779083
8.4275,-0.0777824
8.43,-0.0776568
8.4325,-0.0775315
8.435,-0.0774065
8.4375,-0.0772818
8.44,-0.0771573
8.4425,-0.0770332
8.445,-0.0769093
8.4475,-0.0767858
8.45,-0.0766625
8.4525,-0.0765395
8.455,-0.0764168
8.4575,-0.0762944
8.46,-0.0761722
8.4625,-0.0760504
8.465,-0.0759288
8.4675,-0.0758075
8.47,-0.0756864
8.4725,-0.0755657
8.475,-0.0754452
8.4775,-0.075325
8.48,-0.0752051
8.4825,-0.0750854
8.485,-0.074966
8.4875,-0.0748469
8.49,-0.0747281
8.4925,-0.0746095
8.495,-0.0744912
8.4975,-0.0743732
8.5,-0.0742554
8.5025,-0.0741379
8.505,-0.0740207
8.5075,-0.0739038
8.51,-0.0737871
8.5125,-0.0736707
8.515,-0.0735546
8.5175,-0.0734387
8.52,-0.0733231
8.5225,-0.0732078
8.525,-0.0730927
8.5275,-0.0729779
8.53,-0.0728634
8.5325,-0.0727491
8.535,-0.0726351
8.5375,-0.0725214
8.54,-0.072408
8.5425,-0.0722948
8.545,-0.0721819
8.5475,-0.0720692
8.55,-0.0719569
8.5525,-0.0718448
8.555,-0.0717329
8.5575,-0.0716214
8.56,-0.0715101
8.5625,-0.071399
8.565,-0.0712883
8.5675,-0.0711778
8.57,-0.0710676
8.5725,-0.0709576
8.575,-0.070848
8.5775,-0.0707386
8.58,-0.0706294
8.5825,-0.0705206
8.585,-0.070412
8.5875,-0.0703037
8.59,-0.0701956
8.5925,-0.0700879
8.595,-0.0699804
8.5975,-0.0698732
8.6,-0.0697662
8.6025,-0.0696595
8.605,-0.0695531
8.6075,-0.069447
8.61,-0.0693412
8.6125,-0.0692356
8.615,-0.0691303
8.6175,-0.0690253
8.62,-0.0689205
8.6225,-0.0688161
8.625,-0.0687119
8.6275,-0.0686079
8.63,-0.0685043
8.6325,-0.0684009
8.635,-0.0682979
8.6375,-0.0681951
8.64,-0.0680925
8.6425,-0.0679903
8.645,-0.0678883
8.6475,-0.0677866
8.65,-0.0676852
8.6525,-0.0675841
8.655,-0.0674832
8.6575,-0.0673827
8.66,-0.0672824
8.6625,-0.0671824
8.665,-0.0670827
8.6675,-0.0669832
8.67,-0.0668841
8.6725,-0.0667852
8.675,-0.0666866
8.6775,-0.0665883
8.68,-0.0664903
8.6825,-0.0663926
8.685,-0.0662952
8.6875,-0.066198
8.69,-0.0661011
8.6925,-0.0660045
8.695,-0.0659083
8.6975,-0.0658122
8.7,-0.0657165
8.7025,-0.0656211
8.705,-0.0655259
8.7075,-0.0654311
8.71,-0.0653365
8.7125,-0.0652422
8.715,-0.0651483
8.7175,-0.0650546
8.72,-0.0649612
8.7225,-0.064868
8.725,-0.0647752
8.7275,-0.0646827
8.73,-0.0645905
8.7325,-0.0644985
8.735,-0.0644069
8.7375,-0.0643155
8.74,-0.0642244
8.7425,-0.0641337
8.745,-0.0640432
8.7475,-0.063953
8.75,-0.0638631
8.7525,-0.0637736
8.755,-0.0636843
8.7575,-0.0635953
8.76,-0.0635066
8.7625,-0.0634182
8.765,-0.0633301
8.7675,-0.0632423
8.77,-0.0631548
8.7725,-0.0630676
8.775,-0.0629807
8.7775,-0.0628941
8.78,-0.0628078
8.7825,-0.0627218
8.785,-0.0626361
8.7875,-0.0625507
8.79,-0.0624656
8.7925,-0.0623808
8.795,-0.0622963
8.7975,-0.0622121
8.8,-0.0621282
8.8025,-0.0620446
8.805,-0.0619614
8.8075,-0.0618784
8.81,-0.0617957
8.8125,-0.0617134
8.815,-0.0616313
8.8175,-0.0615495
8.82,-0.0614681
8.8225,-0.061387
8.825,-0.0613061
8.8275,-0.0612256
8.83,-0.0611454
8.8325,-0.0610655
8.835,-0.0609859
8.8375,-0.0609066
8.84,-0.0608276
8.8425,-0.060749
8.845,-0.0606706
8.8475,-0.0605926
8.85,-0.0605148
8.8525,-0.0604374
8.855,-0.0603603
8.8575,-0.0602835
8.86,-0.060207
8.8625,-0.0601308
8.865,-0.0600549
8.8675,-0.0599794
8.87,-0.0599042
8.8725,-0.0598292
8.875,-0.0597546
8.8775,-0.0596803
8.88,-0.0596064
8.8825,-0.0595327
8.885,-0.0594594
8.8875,-0.0593863
8.89,-0.0593136
8.8925,-0.0592412
8.895,-0.0591692
8.8975,-0.0590974
8.9,-0.059026
8.9025,-0.0589548
8.905,-0.058884
8.9075,-0.0588136
8.91,-0.0587434
8.9125,-0.0586736
8.915,-0.058604
8.9175,-0.0585348
8.92,-0.0584659
8.9225,-0.0583974
8.925,-0.0583292
8.9275,-0.0582612
8.93,-0.0581936
8.9325,-0.0581264
8.935,-0.0580594
8.9375,-0.0579928
8.94,-0.0579265
8.9425,-0.0578605
8.945,-0.0577949
8.9475,-0.0577296
8.95,-0.0576646
8.9525,-0.0575999
8.955,-0.0575355
8.9575,-0.0574715
8.96,-0.0574078
8.9625,-0.0573444
8.965,-0.0572814
8.9675,-0.0572187
8.97,-0.0571563
8.9725,-0.0570943
8.975,-0.0570325
8.9775,-0.0569711
8.98,-0.0569101
8.9825,-0.0568493
8.985,-0.0567889
8.9875,-0.0567288
8.99,-0.0566691
8.9925,-0.0566096
8.995,-0.0565506
8.9975,-0.0564918
9,-0.0564334
9.0025,-0.0563753
9.005,-0.0563175
9.0075,-0.0562601
9.01,-0.056203
9.0125,-0.0561462
9.015,-0.0560898
9.0175,-0.0560337
9.02,-0.0559779
9.0225,-0.0559225
9.025,-0.0558674
9.0275,-0.0558126
9.03,-0.0557582
9.0325,-0.0557041
9.035,-0.0556503
9.0375,-0.0555969
9.04,-0.0555438
9.0425,-0.0554911
9.045,-0.0554387
9.0475,-0.0553866
9.05,-0.0553348
9.0525,-0.0552834
9.055,-0.0552324
9.0575,-0.0551817
9.06,-0.0551313
9.0625,-0.0550812
9.065,-0.0550315
9.0675,-0.0549821
9.07,-0.0549331
9.0725,-0.0548844
9.075,-0.0548361
9.0775,-0.0547881
9.08,-0.0547404
9.0825,-0.0546931
9.085,-0.0546461
9.0875,-0.0545994
9.09,-0.0545531
9.0925,-0.0545072
9.095,-0.0544615
9.0975,-0.0544163
9.1,-0.0543713
9.1025,-0.0543267
9.105,-0.0542825
9.1075,-0.0542386
9.11,-0.054195
9.1125,-0.0541518
9.115,-0.0541089
9.1175,-0.0540664
9.12,-0.0540242
9.1225,-0.0539823
9.125,-0.0539408
9.1275,-0.0538997
9.13,-0.0538589
9.1325,-0.0538184
9.135,-0.0537783
9.1375,-0.0537385
9.14,-0.0536991
9.1425,-0.05366
9.145,-0.0536213
9.1475,-0.0535829
9.15,-0.0535449
9.1525,-0.0535072
9.155,-0.0534699
9.1575,-0.0534329
9.16,-0.0533962
9.1625,-0.05336
9.165,-0.053324
9.1675,-0.0532884
9.17,-0.0532532
9.1725,-0.0532183
9.175,-0.0531837
9.1775,-0.0531495
9.18,-0.0531157
9.1825,-0.0530822
9.185,-0.0530491
9.1875,-0.0530163
9.19,-0.0529838
9.1925,-0.0529517
9.195,-0.05292
9.1975,-0.0528886
9.2,-0.0528576
9.2025,-0.0528269
9.205,-0.0527965
9.2075,-0.0527666
9.21,-0.0527369
9.2125,-0.0527077
9.215,-0.0526787
9.2175,-0.0526502
9.22,-0.052622
9.2225,-0.0525941
9.225,-0.0525666
9.2275,-0.0525395
9.23,-0.0525127
9.2325,-0.0524862
9.235,-0.0524601
9.2375,-0.0524344
9.24,-0.052409
9.2425,-0.052384
9.245,-0.0523593
9.2475,-0.052335
9.25,-0.0523111
9.2525,-0.0522875
9.255,-0.0522642
9.2575,-0.0522414
9.26,-0.0522188
9.2625,-0.0521967
9.265,-0.0521748
9.2675,-0.0521534
9.27,-0.0521323
9.2725,-0.0521115
9.275,-0.0520912
9.2775,-0.0520711
9.28,-0.0520515
9.2825,-0.0520322
9.285,-0.0520132
9.2875,-0.0519946
9.29,-0.0519764
9.2925,-0.0519585
9.295,-0.051941
9.2975,-0.0519238
9.3,-0.051907
