C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
14.5276,-1.76616
14.5277,-1.76613
14.5278,-1.76603
14.5278,-1.76603
14.5279,-1.76588
14.528,-1.7658
14.5281,-1.76569
14.5282,-1.76548
14.5282,-1.76546
14.5283,-1.76519
14.5284,-1.76505
14.5285,-1.76489
14.5286,-1.76455
14.5286,-1.76452
14.5287,-1.76418
14.5288,-1.76389
14.5288,-1.76378
14.5289,-1.76335
14.529,-1.76315
14.5291,-1.76291
14.5292,-1.76244
14.5292,-1.76232
14.5293,-1.76195
14.5294,-1.76144
14.5294,-1.76138
14.5295,-1.76091
14.5296,-1.76037
14.5296,-1.76033
14.5297,-1.75982
14.5298,-1.75926
14.5298,-1.75918
14.5299,-1.75868
14.53,-1.75809
14.53,-1.75793
14.5301,-1.7575
14.5302,-1.7569
14.5302,-1.75657
14.5302,-1.7563
14.5303,-1.75569
14.5304,-1.75511
14.5304,-1.75507
14.5305,-1.75445
14.5306,-1.75383
14.5306,-1.75354
14.5306,-1.75321
14.5307,-1.75259
14.5308,-1.75197
14.5308,-1.75187
14.5309,-1.75135
14.5309,-1.75073
14.531,-1.75011
14.531,-1.75009
14.5311,-1.7495
14.5311,-1.74889
14.5312,-1.74828
14.5312,-1.74821
14.5313,-1.74767
14.5313,-1.74707
14.5314,-1.74647
14.5314,-1.74623
14.5314,-1.74588
14.5315,-1.7453
14.5315,-1.74472
14.5316,-1.74414
14.5316,-1.74414
14.5317,-1.74357
14.5317,-1.74301
14.5318,-1.74245
14.5318,-1.74195
14.5318,-1.7419
14.5319,-1.74136
14.5319,-1.74082
14.5319,-1.74029
14.532,-1.73976
14.532,-1.73965
14.532,-1.73925
14.5321,-1.73874
14.5321,-1.73824
14.5322,-1.73774
14.5322,-1.73725
14.5322,-1.73725
14.5322,-1.73677
14.5323,-1.7363
14.5323,-1.73583
14.5324,-1.73537
14.5324,-1.73492
14.5324,-1.73475
14.5324,-1.73448
14.5325,-1.73404
14.5325,-1.73361
14.5325,-1.73319
14.5326,-1.73277
14.5326,-1.73236
14.5326,-1.73215
14.5326,-1.73196
14.5326,-1.73156
14.5327,-1.73118
14.5327,-1.7308
14.5327,-1.73042
14.5328,-1.73005
14.5328,-1.72969
14.5328,-1.72945
14.5328,-1.72934
14.5328,-1.72899
14.5329,-1.72865
14.5329,-1.72831
14.5329,-1.72799
14.5329,-1.72766
14.533,-1.72735
14.533,-1.72704
14.533,-1.72673
14.533,-1.72665
14.533,-1.72643
14.533,-1.72614
14.5331,-1.72585
14.5331,-1.72557
14.5331,-1.7253
14.5331,-1.72503
14.5331,-1.72476
14.5331,-1.7245
14.5332,-1.72425
14.5332,-1.724
14.5332,-1.72375
14.5332,-1.72375
14.5332,-1.72351
14.5332,-1.72328
14.5332,-1.72305
14.5333,-1.72282
14.5333,-1.7226
14.5333,-1.72239
14.5333,-1.72218
14.5333,-1.72197
14.5333,-1.72177
14.5333,-1.72157
14.5334,-1.72137
14.5334,-1.72118
14.5334,-1.721
14.5334,-1.72081
14.5334,-1.72075
14.5334,-1.72064
14.5334,-1.72046
14.5334,-1.72029
14.5334,-1.72012
14.5335,-1.71996
14.5335,-1.7198
14.5335,-1.71964
14.5335,-1.71949
14.5335,-1.71934
14.5335,-1.71919
14.5335,-1.71904
14.5335,-1.7189
14.5335,-1.71877
14.5335,-1.71863
14.5335,-1.7185
14.5336,-1.71837
14.5336,-1.71824
14.5336,-1.71812
14.5336,-1.718
14.5336,-1.71788
14.5336,-1.71776
14.5336,-1.71766
14.5336,-1.71765
14.5336,-1.71754
14.5336,-1.71743
14.5336,-1.71733
14.5336,-1.71722
14.5336,-1.71712
14.5336,-1.71702
14.5336,-1.71693
14.5337,-1.71683
14.5337,-1.71674
14.5337,-1.71665
14.5337,-1.71656
14.5337,-1.71647
14.5337,-1.71639
14.5337,-1.7163
14.5337,-1.71622
14.5337,-1.71614
14.5337,-1.71607
14.5337,-1.71599
14.5337,-1.71592
14.5337,-1.71584
14.5337,-1.71577
14.5337,-1.7157
14.5337,-1.71564
14.5337,-1.71557
14.5337,-1.71551
14.5337,-1.71544
14.5337,-1.71538
14.5337,-1.71532
14.5338,-1.71526
14.5338,-1.7152
14.5338,-1.71515
14.5338,-1.71509
14.5338,-1.71504
14.5338,-1.71498
14.5338,-1.71493
14.5338,-1.71488
14.5338,-1.71483
14.5338,-1.71478
14.5338,-1.71474
14.5338,-1.71469
14.5338,-1.71465
14.5338,-1.7146
14.5338,-1.71456
14.5338,-1.71452
14.5338,-1.71448
14.5338,-1.71447
14.5338,-1.71444
14.5338,-1.7144
14.5338,-1.71436
14.5338,-1.71432
14.5338,-1.71428
14.5338,-1.71425
14.5338,-1.71421
14.5338,-1.71418
14.5338,-1.71415
14.5338,-1.71411
14.5338,-1.71408
14.5338,-1.71405
14.5338,-1.71402
14.5338,-1.71399
14.5338,-1.71396
14.5338,-1.71393
14.5338,-1.7139
14.5338,-1.71388
14.5338,-1.71385
14.5338,-1.71382
14.5338,-1.7138
14.5338,-1.71377
14.5338,-1.71375
14.5338,-1.71372
14.5338,-1.7137
14.5338,-1.71368
14.5339,-1.71365
14.5339,-1.71363
14.5339,-1.7136
14.5339,-1.71357
14.5339,-1.71355
14.5339,-1.71352
14.5339,-1.71349
14.5339,-1.71346
14.5339,-1.71343
14.5339,-1.7134
14.5339,-1.71337
14.5339,-1.71333
14.5339,-1.7133
14.5339,-1.71327
14.5339,-1.71323
14.5339,-1.7132
14.5339,-1.71316
14.5339,-1.71312
14.5339,-1.71309
14.5339,-1.71305
14.5339,-1.71301
14.5339,-1.71297
14.5339,-1.71292
14.5339,-1.71288
14.5339,-1.71284
14.5339,-1.71279
14.5339,-1.71275
14.5339,-1.7127
14.5339,-1.71265
14.5339,-1.7126
14.5339,-1.71255
14.5339,-1.7125
14.5339,-1.71245
14.5339,-1.71239
14.5339,-1.71234
14.5339,-1.71228
14.5339,-1.71222
14.5339,-1.71216
14.5339,-1.7121
14.5339,-1.71204
14.534,-1.71197
14.534,-1.71191
14.534,-1.71184
14.534,-1.71177
14.534,-1.7117
14.534,-1.71163
14.534,-1.71155
14.534,-1.71148
14.534,-1.7114
14.534,-1.71132
14.534,-1.71124
14.534,-1.71118
14.534,-1.71116
14.534,-1.71107
14.534,-1.71098
14.534,-1.7109
14.534,-1.7108
14.534,-1.71071
14.534,-1.71061
14.534,-1.71052
14.534,-1.71041
14.5341,-1.71031
14.5341,-1.71021
14.5341,-1.7101
14.5341,-1.70999
14.5341,-1.70987
14.5341,-1.70976
14.5341,-1.70964
14.5341,-1.70951
14.5341,-1.70939
14.5341,-1.70926
14.5341,-1.70913
14.5341,-1.70899
14.5341,-1.70886
14.5341,-1.70871
14.5342,-1.70857
14.5342,-1.70842
14.5342,-1.70827
14.5342,-1.70811
14.5342,-1.70795
14.5342,-1.7078
14.5342,-1.70779
14.5342,-1.70762
14.5342,-1.70745
14.5342,-1.70727
14.5342,-1.70709
14.5343,-1.70691
14.5343,-1.70672
14.5343,-1.70652
14.5343,-1.70632
14.5343,-1.70612
14.5343,-1.70591
14.5343,-1.70569
14.5343,-1.70547
14.5343,-1.70525
14.5344,-1.70502
14.5344,-1.70478
14.5344,-1.70453
14.5344,-1.70432
14.5344,-1.70429
14.5344,-1.70403
14.5344,-1.70377
14.5344,-1.7035
14.5345,-1.70322
14.5345,-1.70294
14.5345,-1.70265
14.5345,-1.70235
14.5345,-1.70205
14.5345,-1.70173
14.5346,-1.70141
14.5346,-1.70108
14.5346,-1.70075
14.5346,-1.70074
14.5346,-1.7004
14.5346,-1.70004
14.5347,-1.69968
14.5347,-1.6993
14.5347,-1.69892
14.5347,-1.69852
14.5347,-1.69812
14.5348,-1.6977
14.5348,-1.69728
14.5348,-1.69709
14.5348,-1.69684
14.5348,-1.69639
14.5349,-1.69593
14.5349,-1.69546
14.5349,-1.69497
14.5349,-1.69447
14.535,-1.69396
14.535,-1.69344
14.535,-1.69334
14.535,-1.6929
14.5351,-1.69234
14.5351,-1.69177
14.5351,-1.69119
14.5351,-1.69059
14.5352,-1.68997
14.5352,-1.68951
14.5352,-1.68934
14.5352,-1.68869
14.5353,-1.68802
14.5353,-1.68734
14.5353,-1.68663
14.5354,-1.68591
14.5354,-1.68558
14.5354,-1.68516
14.5355,-1.6844
14.5355,-1.68361
14.5355,-1.6828
14.5356,-1.68197
14.5356,-1.68157
14.5356,-1.68112
14.5357,-1.68024
14.5357,-1.67934
14.5358,-1.67841
14.5358,-1.67748
14.5358,-1.67745
14.5358,-1.67647
14.5359,-1.67546
14.5359,-1.67443
14.536,-1.67336
14.536,-1.6733
14.536,-1.67226
14.5361,-1.67113
14.5362,-1.66997
14.5362,-1.66904
14.5362,-1.66878
14.5363,-1.66755
14.5363,-1.66628
14.5364,-1.66498
14.5364,-1.66471
14.5364,-1.66364
14.5365,-1.66227
14.5366,-1.66085
14.5366,-1.66029
14.5366,-1.65939
14.5367,-1.65789
14.5368,-1.65634
14.5368,-1.6558
14.5368,-1.65475
14.5369,-1.65311
14.537,-1.65143
14.537,-1.65123
14.5371,-1.64969
14.5371,-1.6479
14.5372,-1.64659
14.5372,-1.64606
14.5373,-1.64417
14.5374,-1.64222
14.5374,-1.64188
14.5375,-1.64021
14.5376,-1.63814
14.5376,-1.6371
14.5376,-1.63601
14.5377,-1.63382
14.5378,-1.63225
14.5378,-1.63156
14.5379,-1.62923
14.538,-1.62734
14.538,-1.62683
14.5381,-1.62436
14.5382,-1.62236
14.5382,-1.62182
14.5383,-1.6192
14.5384,-1.61732
14.5384,-1.6165
14.5385,-1.61372
14.5386,-1.61222
14.5387,-1.61086
14.5388,-1.60791
14.5388,-1.60706
14.5389,-1.60488
14.539,-1.60184
14.539,-1.60175
14.5391,-1.59853
14.5392,-1.59657
14.5393,-1.59521
14.5394,-1.59179
14.5394,-1.59124
14.5395,-1.58828
14.5396,-1.58587
14.5396,-1.58465
14.5398,-1.58092
14.5398,-1.58044
14.5399,-1.57708
14.54,-1.57497
14.5401,-1.57313
14.5402,-1.56945
14.5402,-1.56905
14.5404,-1.56486
14.5404,-1.56389
14.5405,-1.56055
14.5406,-1.55829
14.5407,-1.55611
14.5408,-1.55265
14.5408,-1.55154
14.541,-1.54697
14.541,-1.54683
14.5412,-1.542
14.5412,-1.54125
14.5413,-1.53702
14.5414,-1.5355
14.5415,-1.5319
14.5416,-1.52972
14.5417,-1.52664
14.5418,-1.52391
14.5419,-1.52123
14.542,-1.51808
14.5421,-1.51567
14.5422,-1.51221
14.5423,-1.50995
14.5424,-1.50632
14.5425,-1.50408
14.5426,-1.50041
14.5427,-1.49804
14.5428,-1.49448
14.5429,-1.49184
14.543,-1.48852
14.5431,-1.48548
14.5432,-1.48256
14.5433,-1.47895
14.5434,-1.47657
14.5435,-1.47225
14.5436,-1.47057
14.5438,-1.46537
14.5438,-1.46456
14.544,-1.45854
14.544,-1.45832
14.5442,-1.45251
14.5442,-1.45109
14.5444,-1.44648
14.5445,-1.44368
14.5446,-1.44043
14.5447,-1.43609
14.5448,-1.43439
14.545,-1.42834
14.545,-1.42831
14.5452,-1.42229
14.5453,-1.42036
14.5454,-1.41624
14.5455,-1.41221
14.5456,-1.41019
14.5458,-1.40415
14.5458,-1.40389
14.546,-1.39811
14.5461,-1.39537
14.5462,-1.39208
14.5464,-1.38667
14.5464,-1.38605
14.5466,-1.38003
14.5467,-1.37779
14.5468,-1.37403
14.547,-1.36872
14.547,-1.36803
14.5472,-1.36205
14.5473,-1.35947
14.5474,-1.35608
14.5476,-1.35013
14.5476,-1.35004
14.5478,-1.34419
14.5479,-1.34042
14.548,-1.33827
14.5482,-1.33237
14.5483,-1.33063
14.5484,-1.32648
14.5486,-1.32067
14.5486,-1.32062
14.5488,-1.31477
14.5489,-1.31053
14.549,-1.30895
14.5492,-1.30316
14.5493,-1.30023
14.5494,-1.29738
14.5496,-1.29163
14.5497,-1.28976
14.5498,-1.28591
14.55,-1.28021
14.55,-1.27913
14.5502,-1.27454
14.5504,-1.26889
14.5504,-1.26836
14.5506,-1.26327
14.5508,-1.25769
14.5508,-1.25743
14.551,-1.25213
14.5512,-1.2466
14.5512,-1.24637
14.5514,-1.2411
14.5516,-1.23564
14.5516,-1.23517
14.5518,-1.2302
14.552,-1.2248
14.552,-1.22385
14.5522,-1.21943
14.5524,-1.21409
14.5525,-1.21241
14.5526,-1.20879
14.5528,-1.20352
14.5529,-1.20087
14.553,-1.19829
14.5532,-1.19309
14.5533,-1.18922
14.5534,-1.18792
14.5536,-1.18279
14.5538,-1.1777
14.5538,-1.17748
14.554,-1.17264
14.5542,-1.16761
14.5543,-1.16566
14.5544,-1.16263
14.5546,-1.15768
14.5548,-1.15377
14.5548,-1.15276
14.555,-1.14789
14.5552,-1.14305
14.5553,-1.14183
14.5554,-1.13824
14.5556,-1.13348
14.5558,-1.12983
14.5558,-1.12875
14.556,-1.12406
14.5562,-1.1194
14.5563,-1.1178
14.5564,-1.11479
14.5566,-1.11021
14.5568,-1.10574
14.5568,-1.10567
14.557,-1.10116
14.5572,-1.0967
14.5573,-1.09367
14.5574,-1.09227
14.5576,-1.08788
14.5578,-1.08352
14.5579,-1.0816
14.558,-1.07921
14.5582,-1.07493
14.5584,-1.07069
14.5585,-1.06955
14.5586,-1.06648
14.5588,-1.06231
14.559,-1.05818
14.559,-1.05751
14.5592,-1.05409
14.5594,-1.05003
14.5596,-1.04601
14.5596,-1.04552
14.5598,-1.04203
14.56,-1.03808
14.5602,-1.03417
14.5602,-1.03357
14.5604,-1.03029
14.5606,-1.02645
14.5608,-1.02265
14.5609,-1.02169
14.561,-1.01888
14.5612,-1.01515
14.5614,-1.01145
14.5615,-1.00988
14.5616,-1.00779
14.5618,-1.00416
14.562,-1.00057
14.5621,-0.998154
14.5622,-0.997007
14.5624,-0.993482
14.5626,-0.989991
14.5628,-0.986533
14.5628,-0.986529
14.563,-0.98311
14.5632,-0.979719
14.5634,-0.976361
14.5635,-0.975016
14.5636,-0.973037
14.5638,-0.969745
14.564,-0.966485
14.5642,-0.963624
14.5642,-0.963257
14.5644,-0.960061
14.5646,-0.956897
14.5648,-0.953764
14.5649,-0.952366
14.565,-0.950662
14.5652,-0.947592
14.5654,-0.944551
14.5656,-0.941542
14.5656,-0.941251
14.5658,-0.938562
14.566,-0.935612
14.5662,-0.932692
14.5664,-0.930291
14.5664,-0.929802
14.5666,-0.92694
14.5668,-0.924108
14.567,-0.921304
14.5671,-0.919495
14.5672,-0.918528
14.5674,-0.915781
14.5676,-0.913061
14.5678,-0.910369
14.5679,-0.908872
14.568,-0.907705
14.5682,-0.905067
14.5684,-0.902457
14.5686,-0.899873
14.5687,-0.898431
14.5688,-0.897316
14.569,-0.894784
14.5692,-0.892279
14.5694,-0.889799
14.5695,-0.888181
14.5696,-0.887345
14.5698,-0.884916
14.57,-0.882511
14.5702,-0.880132
14.5704,-0.878128
14.5704,-0.877776
14.5706,-0.875445
14.5708,-0.873138
14.571,-0.870855
14.5712,-0.868595
14.5712,-0.868281
14.5714,-0.866359
14.5716,-0.864145
14.5718,-0.861954
14.572,-0.859786
14.5721,-0.858644
14.5722,-0.85764
14.5724,-0.855516
14.5726,-0.853414
14.5728,-0.851333
14.573,-0.849274
14.573,-0.849225
14.5732,-0.847237
14.5734,-0.84522
14.5736,-0.843224
14.5738,-0.841248
14.5739,-0.840027
14.574,-0.839293
14.5742,-0.837357
14.5744,-0.835442
14.5746,-0.833547
14.5748,-0.83167
14.5749,-0.831056
14.575,-0.829814
14.5752,-0.827976
14.5754,-0.826157
14.5756,-0.824357
14.5758,-0.822575
14.5758,-0.822314
14.576,-0.820811
14.5762,-0.819066
14.5764,-0.817338
14.5766,-0.815628
14.5768,-0.813936
14.5768,-0.813806
14.577,-0.81226
14.5772,-0.810602
14.5774,-0.808961
14.5776,-0.807337
14.5778,-0.805729
14.5778,-0.805532
14.578,-0.804138
14.5782,-0.802562
14.5784,-0.801003
14.5786,-0.79946
14.5788,-0.797932
14.5789,-0.797496
14.579,-0.79642
14.5792,-0.794923
14.5794,-0.793441
14.5796,-0.791975
14.5798,-0.790523
14.5799,-0.789698
14.58,-0.789085
14.5802,-0.787663
14.5804,-0.786254
14.5806,-0.78486
14.5808,-0.78348
14.581,-0.782139
14.581,-0.782114
14.5812,-0.780761
14.5814,-0.779423
14.5816,-0.778097
14.5818,-0.776785
14.582,-0.775486
14.5821,-0.774819
14.5822,-0.7742
14.5824,-0.772927
14.5826,-0.771666
14.5828,-0.770418
14.583,-0.769183
14.5832,-0.767959
14.5832,-0.767736
14.5834,-0.766748
14.5836,-0.765549
14.5838,-0.764362
14.584,-0.763186
14.5842,-0.762023
14.5844,-0.760891
14.5844,-0.76087
14.5846,-0.759729
14.5848,-0.7586
14.585,-0.757481
14.5852,-0.756374
14.5854,-0.755277
14.5856,-0.754281
14.5856,-0.754191
14.5858,-0.753116
14.586,-0.752051
14.5862,-0.750996
14.5864,-0.749952
14.5866,-0.748918
14.5868,-0.747904
14.5868,-0.747895
14.587,-0.746881
14.5872,-0.745877
14.5874,-0.744882
14.5876,-0.743898
14.5878,-0.742922
14.588,-0.741957
14.588,-0.741758
14.5882,-0.741
14.5884,-0.740053
14.5886,-0.739115
14.5888,-0.738186
14.589,-0.737265
14.5892,-0.736354
14.5893,-0.735839
14.5894,-0.735451
14.5896,-0.734557
14.5898,-0.733672
14.59,-0.732795
14.5902,-0.731926
14.5904,-0.731065
14.5906,-0.730213
14.5906,-0.730145
14.5908,-0.729369
14.591,-0.728533
14.5912,-0.727704
14.5914,-0.726884
14.5916,-0.726071
14.5918,-0.725266
14.5919,-0.724671
14.592,-0.724468
14.5922,-0.723678
14.5924,-0.722895
14.5926,-0.72212
14.5928,-0.721351
14.593,-0.72059
14.5932,-0.719836
14.5933,-0.719414
14.5934,-0.719089
14.5936,-0.718349
14.5938,-0.717616
14.594,-0.71689
14.5942,-0.71617
14.5944,-0.715457
14.5946,-0.71475
14.5947,-0.714368
14.5948,-0.71405
14.595,-0.713357
14.5952,-0.71267
14.5954,-0.711989
14.5956,-0.711314
14.5958,-0.710646
14.596,-0.709983
14.5961,-0.70953
14.5976,-0.704895
14.5978,-0.704285
14.598,-0.70368
14.5982,-0.70308
14.5984,-0.702486
14.5986,-0.701897
14.5988,-0.701313
14.599,-0.700735
14.5992,-0.700161
14.5994,-0.699593
14.5996,-0.69903
14.5998,-0.698471
14.6,-0.697918
14.6002,-0.697369
14.6004,-0.696826
14.6006,-0.696287
14.6008,-0.695753
14.601,-0.695223
14.6012,-0.694698
14.6014,-0.694178
14.6016,-0.693662
14.6018,-0.693151
14.602,-0.692644
14.6022,-0.692142
14.6024,-0.691644
14.6026,-0.69115
14.6028,-0.69066
14.603,-0.690175
14.6032,-0.689694
14.6034,-0.689217
14.6036,-0.688744
14.6038,-0.688275
14.604,-0.68781
14.6042,-0.687349
14.6044,-0.686892
14.6046,-0.686439
14.6048,-0.685989
14.605,-0.685544
14.6052,-0.685102
14.6054,-0.684664
14.6056,-0.684229
14.6058,-0.683799
14.606,-0.683372
14.6062,-0.682948
14.6064,-0.682528
14.6066,-0.682111
14.6068,-0.681698
14.607,-0.681289
14.6072,-0.680883
14.6074,-0.68048
14.6076,-0.68008
14.6078,-0.679684
14.608,-0.679291
14.6082,-0.678901
14.6084,-0.678515
14.6086,-0.678131
14.6088,-0.677751
14.609,-0.677374
14.6092,-0.677
14.6094,-0.676629
14.6096,-0.676261
14.6098,-0.675896
14.61,-0.675534
14.6102,-0.675175
14.6104,-0.674819
14.6106,-0.674465
14.6108,-0.674115
14.611,-0.673767
14.6112,-0.673422
14.6114,-0.67308
14.6116,-0.67274
14.6118,-0.672404
14.612,-0.67207
14.6122,-0.671738
14.6124,-0.671409
14.6126,-0.671083
14.6128,-0.670759
14.613,-0.670438
14.6132,-0.67012
14.6134,-0.669804
14.6136,-0.66949
14.6138,-0.669179
14.614,-0.66887
14.6142,-0.668564
14.6144,-0.66826
14.6146,-0.667958
14.6148,-0.667659
14.615,-0.667362
14.6152,-0.667067
14.6154,-0.666775
14.6156,-0.666485
14.6158,-0.666197
14.616,-0.665911
14.6162,-0.665628
14.6164,-0.665346
14.6166,-0.665067
14.6168,-0.66479
14.617,-0.664515
14.6172,-0.664242
14.6174,-0.663971
14.6176,-0.663702
14.6178,-0.663435
14.618,-0.663171
14.6182,-0.662908
14.6184,-0.662647
14.6186,-0.662388
14.6188,-0.662131
14.619,-0.661876
14.6192,-0.661623
14.6194,-0.661371
14.6196,-0.661122
14.6198,-0.660874
14.62,-0.660628
14.6202,-0.660384
14.6204,-0.660142
14.6206,-0.659902
14.6208,-0.659663
14.621,-0.659426
14.6212,-0.659191
14.6214,-0.658957
14.6216,-0.658726
14.6218,-0.658495
14.622,-0.658267
14.6222,-0.65804
14.6224,-0.657815
14.6226,-0.657591
14.6228,-0.657369
14.623,-0.657149
14.6232,-0.65693
14.6234,-0.656713
14.6236,-0.656497
14.6238,-0.656282
14.624,-0.65607
14.6242,-0.655859
14.6244,-0.655649
14.6246,-0.65544
14.6248,-0.655234
14.625,-0.655028
14.6252,-0.654824
14.6254,-0.654622
14.6256,-0.654421
14.6258,-0.654221
14.626,-0.654023
14.6262,-0.653826
14.6264,-0.65363
14.6266,-0.653436
14.6268,-0.653243
14.627,-0.653051
14.6272,-0.652861
14.6274,-0.652672
14.6276,-0.652484
14.6278,-0.652298
14.628,-0.652112
14.6282,-0.651928
14.6284,-0.651746
14.6286,-0.651564
14.6288,-0.651384
14.629,-0.651205
14.6292,-0.651027
14.6294,-0.65085
14.6296,-0.650675
14.6298,-0.6505
14.63,-0.650327
14.6302,-0.650155
14.6304,-0.649984
14.6306,-0.649814
14.6308,-0.649646
14.631,-0.649478
14.6312,-0.649312
14.6314,-0.649146
14.6316,-0.648982
14.6318,-0.648818
14.632,-0.648656
14.6322,-0.648495
14.6324,-0.648335
14.6326,-0.648176
14.6328,-0.648018
14.633,-0.647861
14.6332,-0.647705
14.6334,-0.647549
14.6336,-0.647395
14.6338,-0.647242
14.634,-0.64709
14.6342,-0.646939
14.6344,-0.646789
14.6346,-0.646639
14.6348,-0.646491
14.635,-0.646343
14.6352,-0.646197
14.6354,-0.646051
14.6356,-0.645906
14.6358,-0.645763
14.636,-0.64562
14.6362,-0.645478
14.6364,-0.645336
14.6366,-0.645196
14.6368,-0.645056
14.637,-0.644918
14.6372,-0.64478
14.6374,-0.644643
14.6376,-0.644507
14.6378,-0.644372
14.638,-0.644237
14.6382,-0.644103
14.6384,-0.64397
14.6386,-0.643838
14.6388,-0.643707
14.639,-0.643576
14.6392,-0.643447
14.6394,-0.643318
14.6396,-0.643189
14.6398,-0.643062
14.64,-0.642935
14.6402,-0.642809
14.6404,-0.642684
14.6406,-0.642559
14.6408,-0.642435
14.641,-0.642312
14.6412,-0.64219
14.6414,-0.642068
14.6416,-0.641947
14.6418,-0.641827
14.642,-0.641707
14.6422,-0.641588
14.6424,-0.64147
14.6426,-0.641352
14.6428,-0.641235
14.643,-0.641119
14.6432,-0.641003
14.6434,-0.640888
14.6436,-0.640774
14.6438,-0.64066
14.644,-0.640547
14.6442,-0.640435
14.6444,-0.640323
14.6446,-0.640212
14.6448,-0.640101
14.645,-0.639991
14.6452,-0.639882
14.6454,-0.639773
14.6456,-0.639665
14.6458,-0.639557
14.646,-0.63945
14.6462,-0.639343
14.6464,-0.639237
14.6466,-0.639132
14.6468,-0.639027
14.647,-0.638923
14.6472,-0.638819
14.6474,-0.638716
14.6476,-0.638614
14.6478,-0.638512
14.648,-0.63841
14.6482,-0.638309
14.6484,-0.638208
14.6486,-0.638109
14.6488,-0.638009
14.649,-0.63791
14.6492,-0.637812
14.6494,-0.637714
14.6496,-0.637616
14.6498,-0.637519
14.65,-0.637423
14.6502,-0.637327
14.6504,-0.637232
14.6506,-0.637137
14.6508,-0.637042
14.651,-0.636948
14.6512,-0.636855
14.6514,-0.636761
14.6516,-0.636669
14.6518,-0.636577
14.652,-0.636485
14.6522,-0.636394
14.6524,-0.636303
14.6526,-0.636212
14.6528,-0.636122
14.653,-0.636033
14.6532,-0.635944
14.6534,-0.635855
14.6536,-0.635767
14.6538,-0.635679
14.654,-0.635592
14.6542,-0.635505
14.6544,-0.635418
14.6546,-0.635332
14.6548,-0.635246
14.655,-0.635161
14.6552,-0.635076
14.6554,-0.634991
14.6556,-0.634907
14.6558,-0.634823
14.656,-0.63474
14.6562,-0.634657
14.6564,-0.634574
14.6566,-0.634492
14.6568,-0.63441
14.657,-0.634329
14.6572,-0.634247
14.6574,-0.634167
14.6576,-0.634086
14.6578,-0.634006
14.658,-0.633926
14.6582,-0.633847
14.6584,-0.633768
14.6586,-0.633689
14.6588,-0.633611
14.659,-0.633533
14.6592,-0.633456
14.6594,-0.633378
14.6596,-0.633301
14.6598,-0.633225
14.66,-0.633148
14.6602,-0.633072
14.6604,-0.632997
14.6606,-0.632921
14.6608,-0.632846
14.661,-0.632772
14.6612,-0.632697
14.6614,-0.632623
14.6616,-0.632549
14.6618,-0.632476
14.662,-0.632403
14.6622,-0.63233
14.6624,-0.632257
14.6626,-0.632185
14.6628,-0.632113
14.663,-0.632041
14.6632,-0.63197
14.6634,-0.631899
14.6636,-0.631828
14.6638,-0.631758
14.664,-0.631687
14.6642,-0.631617
14.6644,-0.631548
14.6646,-0.631478
14.6648,-0.631409
14.665,-0.63134
14.6652,-0.631271
14.6654,-0.631203
14.6656,-0.631135
14.6658,-0.631067
14.666,-0.631
14.6662,-0.630932
14.6664,-0.630865
14.6666,-0.630798
14.6668,-0.630732
14.667,-0.630666
14.6672,-0.630599
14.6674,-0.630534
14.6676,-0.630468
14.6678,-0.630403
14.668,-0.630338
14.6682,-0.630273
14.6684,-0.630208
14.6686,-0.630144
14.6688,-0.63008
14.669,-0.630016
14.6692,-0.629952
14.6694,-0.629889
14.6696,-0.629825
14.6698,-0.629762
14.67,-0.6297
14.6702,-0.629637
14.6704,-0.629575
14.6706,-0.629512
14.6708,-0.629451
14.671,-0.629389
14.6712,-0.629327
14.6714,-0.629266
14.6716,-0.629205
14.6718,-0.629144
14.672,-0.629083
14.6722,-0.629023
14.6724,-0.628963
14.6726,-0.628903
14.6728,-0.628843
14.673,-0.628783
14.6732,-0.628724
14.6734,-0.628664
14.6736,-0.628605
14.6738,-0.628546
14.674,-0.628488
14.6742,-0.628429
14.6744,-0.628371
14.6746,-0.628313
14.6748,-0.628255
14.675,-0.628197
14.6752,-0.628139
14.6754,-0.628082
14.6756,-0.628025
14.6758,-0.627967
14.676,-0.627911
14.6762,-0.627854
14.6764,-0.627797
14.6766,-0.627741
14.6768,-0.627685
14.677,-0.627629
14.6772,-0.627573
14.6774,-0.627517
14.6776,-0.627462
14.6778,-0.627406
14.678,-0.627351
14.6782,-0.627296
14.6784,-0.627241
14.6786,-0.627186
14.6788,-0.627132
14.679,-0.627077
14.6792,-0.627023
14.6794,-0.626969
14.6796,-0.626915
14.6798,-0.626861
14.68,-0.626808
14.6802,-0.626754
14.6804,-0.626701
14.6806,-0.626647
14.6808,-0.626594
14.681,-0.626541
14.6812,-0.626489
14.6814,-0.626436
14.6816,-0.626384
14.6818,-0.626331
14.682,-0.626279
14.6822,-0.626227
14.6824,-0.626175
14.6826,-0.626123
14.6828,-0.626072
14.683,-0.62602
14.6832,-0.625969
14.6834,-0.625917
14.6836,-0.625866
14.6838,-0.625815
14.684,-0.625764
14.6842,-0.625714
14.6844,-0.625663
14.6846,-0.625612
14.6848,-0.625562
14.685,-0.625512
14.6852,-0.625462
14.6854,-0.625412
14.6856,-0.625362
