C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=13.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7.45665,-1.12265
7.45666,-1.12241
7.45667,-1.12217
7.45669,-1.12192
7.4567,-1.12167
7.45672,-1.1214
7.45673,-1.12113
7.45675,-1.12085
7.45676,-1.12056
7.45678,-1.12026
7.45679,-1.11995
7.45681,-1.11964
7.45683,-1.11931
7.45685,-1.11898
7.45686,-1.11863
7.45688,-1.11827
7.4569,-1.1179
7.45692,-1.11752
7.45694,-1.11713
7.45696,-1.11673
7.45698,-1.11631
7.457,-1.11592
7.457,-1.11588
7.45702,-1.11544
7.45705,-1.11498
7.45707,-1.1145
7.45709,-1.11402
7.45712,-1.11351
7.45714,-1.11299
7.45716,-1.11245
7.45719,-1.1119
7.45722,-1.11133
7.45724,-1.11074
7.45727,-1.11012
7.4573,-1.10949
7.45733,-1.10884
7.45736,-1.10817
7.45739,-1.10747
7.45742,-1.10675
7.45745,-1.10601
7.45748,-1.10524
7.45751,-1.10444
7.45755,-1.10362
7.45758,-1.10277
7.45761,-1.1019
7.45765,-1.10099
7.45769,-1.10005
7.45773,-1.09908
7.45776,-1.09807
7.4578,-1.09703
7.45784,-1.09596
7.45789,-1.09485
7.45793,-1.0937
7.45797,-1.09251
7.458,-1.0917
7.45802,-1.09127
7.45806,-1.09
7.45811,-1.08868
7.45815,-1.08732
7.4582,-1.0859
7.45825,-1.08444
7.4583,-1.08293
7.45836,-1.08136
7.45841,-1.07974
7.45846,-1.07806
7.45852,-1.07633
7.45858,-1.07453
7.45864,-1.07267
7.4587,-1.07074
7.45876,-1.06875
7.45882,-1.06668
7.45888,-1.06455
7.45895,-1.06234
7.459,-1.06062
7.45902,-1.06005
7.45909,-1.05768
7.45916,-1.05523
7.45923,-1.05269
7.4593,-1.05007
7.45938,-1.04735
7.45945,-1.04454
7.45953,-1.04163
7.45962,-1.03863
7.4597,-1.03552
7.45978,-1.0323
7.45987,-1.02898
7.45996,-1.02554
7.46,-1.02392
7.46005,-1.02198
7.46014,-1.01831
7.46024,-1.01451
7.46034,-1.01059
7.46043,-1.00654
7.46054,-1.00236
7.46064,-0.998041
7.46075,-0.993584
7.46086,-0.988985
7.46097,-0.984239
7.461,-0.982962
7.46108,-0.979346
7.4612,-0.9743
7.46132,-0.9691
7.46145,-0.963743
7.46157,-0.958225
7.4617,-0.952544
7.46183,-0.946697
7.46197,-0.940683
7.462,-0.93917
7.4621,-0.934498
7.46225,-0.928142
7.46239,-0.921612
7.46254,-0.914906
7.46269,-0.908025
7.46284,-0.900966
7.463,-0.893866
7.463,-0.893729
7.46317,-0.886314
7.46333,-0.878721
7.4635,-0.870951
7.46368,-0.863004
7.46385,-0.854881
7.464,-0.848218
7.46404,-0.846585
7.46422,-0.838117
7.46441,-0.82948
7.46461,-0.820678
7.46481,-0.811713
7.465,-0.80319
7.46501,-0.80259
7.46522,-0.793314
7.46544,-0.783889
7.46566,-0.774321
7.46588,-0.764617
7.466,-0.759528
7.46611,-0.754783
7.46635,-0.744826
7.46659,-0.734754
7.46683,-0.724575
7.467,-0.717775
7.46709,-0.714297
7.46734,-0.70393
7.46761,-0.693483
7.46788,-0.682966
7.468,-0.678288
7.46815,-0.672389
7.46844,-0.661763
7.46873,-0.651097
7.469,-0.641277
7.46902,-0.640404
7.46933,-0.629694
7.46964,-0.618979
7.46996,-0.608271
7.47,-0.606829
7.47028,-0.59758
7.47062,-0.586918
7.47096,-0.576297
7.471,-0.574943
7.4713,-0.565728
7.47166,-0.555222
7.472,-0.545554
7.47203,-0.54479
7.4724,-0.534444
7.47278,-0.524193
7.473,-0.518551
7.47318,-0.514047
7.47358,-0.504018
7.47399,-0.494113
7.474,-0.493799
7.47441,-0.484343
7.47484,-0.474715
7.475,-0.471146
7.47528,-0.465237
7.47573,-0.455918
7.476,-0.450436
7.47619,-0.446764
7.47666,-0.437782
7.477,-0.431513
7.47714,-0.428977
7.47764,-0.420354
7.478,-0.414227
7.47814,-0.41192
7.47866,-0.403677
7.479,-0.398433
7.47919,-0.395629
7.47973,-0.38778
7.48,-0.383998
7.48028,-0.380131
7.48085,-0.372685
7.481,-0.370797
7.48143,-0.365443
7.482,-0.358716
7.48203,-0.358406
7.48264,-0.351575
7.483,-0.347651
7.48326,-0.344949
7.4839,-0.338528
7.484,-0.337507
7.48455,-0.33231
7.485,-0.328197
7.48522,-0.326295
7.4859,-0.320481
7.486,-0.319645
7.4866,-0.314866
7.487,-0.31178
7.48731,-0.309447
7.488,-0.304539
7.48805,-0.304221
7.4888,-0.299186
7.489,-0.297864
7.48956,-0.294339
7.49,-0.291705
7.49035,-0.289675
7.491,-0.286015
7.49115,-0.285192
7.49197,-0.280885
7.492,-0.280752
7.49282,-0.27675
7.493,-0.275879
7.49368,-0.272784
7.494,-0.271363
7.49456,-0.268983
7.495,-0.267171
7.49546,-0.265341
7.496,-0.263278
7.49638,-0.261855
7.497,-0.259658
7.49733,-0.25852
7.498,-0.256287
7.4983,-0.255331
7.499,-0.253147
7.49929,-0.252285
7.5,-0.250218
7.5003,-0.249377
7.501,-0.247484
7.50134,-0.246602
7.502,-0.244928
7.5024,-0.243956
7.503,-0.242538
7.50348,-0.241435
7.504,-0.240301
7.5046,-0.239034
7.505,-0.238204
7.50573,-0.236749
7.506,-0.236238
7.5069,-0.234575
7.507,-0.234393
7.508,-0.23266
7.50809,-0.232509
7.509,-0.231031
7.50931,-0.230546
7.51,-0.229499
7.51056,-0.228682
7.511,-0.228056
7.51184,-0.226914
7.512,-0.226697
7.513,-0.225415
7.51314,-0.225237
7.514,-0.224206
7.51448,-0.223649
7.515,-0.223065
7.51585,-0.222144
7.516,-0.221987
7.517,-0.220968
7.51725,-0.22072
7.518,-0.220005
7.51869,-0.219372
7.519,-0.219093
7.52,-0.218229
7.52016,-0.218099
7.521,-0.217411
7.52166,-0.216896
7.522,-0.216635
7.523,-0.2159
7.5232,-0.21576
7.524,-0.215201
7.52477,-0.214688
7.525,-0.214538
7.526,-0.213909
7.52638,-0.213677
7.527,-0.21331
7.528,-0.212741
7.52803,-0.212725
7.529,-0.2122
7.52972,-0.211828
7.53,-0.211684
7.531,-0.211194
7.53144,-0.210983
7.532,-0.210726
7.533,-0.210281
7.53321,-0.210189
7.534,-0.209856
7.535,-0.209451
7.53502,-0.209443
7.536,-0.209064
7.53687,-0.208742
7.537,-0.208695
7.538,-0.208343
7.53877,-0.208084
7.539,-0.208006
7.54,-0.207684
7.5407,-0.207466
7.541,-0.207377
7.542,-0.207083
7.54269,-0.206887
7.543,-0.206801
7.544,-0.206532
7.54472,-0.206345
7.545,-0.206274
7.546,-0.206027
7.5468,-0.205837
7.547,-0.20579
7.548,-0.205563
7.54893,-0.205362
7.549,-0.205346
7.55,-0.205137
7.551,-0.204937
7.5511,-0.204917
7.552,-0.204745
7.553,-0.204561
7.55333,-0.204501
7.554,-0.204384
7.555,-0.204214
7.55561,-0.204113
7.556,-0.204051
7.557,-0.203894
7.55795,-0.20375
7.558,-0.203743
7.559,-0.203597
7.56,-0.203458
7.56034,-0.203412
7.561,-0.203323
7.562,-0.203194
7.56278,-0.203096
7.563,-0.203069
7.564,-0.202949
7.565,-0.202833
7.56528,-0.202802
7.566,-0.202722
7.567,-0.202615
7.56784,-0.202527
7.568,-0.202511
7.569,-0.202411
7.57,-0.202314
7.57047,-0.202271
7.571,-0.202221
7.572,-0.202131
7.573,-0.202044
7.57315,-0.202032
7.574,-0.20196
7.575,-0.201879
7.57589,-0.201809
7.576,-0.201801
7.577,-0.201725
7.578,-0.201651
7.5787,-0.201601
7.579,-0.20158
7.58,-0.201511
7.581,-0.201445
7.58158,-0.201407
7.582,-0.20138
7.583,-0.201318
7.584,-0.201257
7.58452,-0.201226
7.585,-0.201198
7.586,-0.201141
7.587,-0.201086
7.58753,-0.201057
7.588,-0.201032
7.589,-0.20098
7.59,-0.200929
7.59062,-0.200898
7.591,-0.200879
7.592,-0.200831
7.593,-0.200785
7.59377,-0.20075
7.597,-0.20061
7.598,-0.200569
7.599,-0.200529
7.6,-0.20049
7.601,-0.200452
7.602,-0.200415
7.603,-0.200379
7.604,-0.200344
7.605,-0.200309
7.606,-0.200275
7.607,-0.200242
7.608,-0.20021
7.609,-0.200178
7.61,-0.200147
7.611,-0.200116
7.612,-0.200086
7.613,-0.200057
7.614,-0.200028
7.615,-0.2
7.616,-0.199972
7.617,-0.199945
7.618,-0.199918
7.619,-0.199891
7.62,-0.199865
7.621,-0.19984
7.622,-0.199814
7.623,-0.19979
7.624,-0.199765
7.625,-0.199741
7.626,-0.199717
7.627,-0.199693
7.628,-0.19967
7.629,-0.199647
7.63,-0.199624
7.631,-0.199602
7.632,-0.19958
7.633,-0.199557
7.634,-0.199536
7.635,-0.199514
7.636,-0.199493
7.637,-0.199471
7.638,-0.19945
7.639,-0.199429
7.64,-0.199409
7.641,-0.199388
7.642,-0.199367
7.643,-0.199347
7.644,-0.199327
7.645,-0.199307
7.646,-0.199287
7.647,-0.199267
7.648,-0.199247
7.649,-0.199227
7.65,-0.199208
7.651,-0.199188
7.652,-0.199169
7.653,-0.199149
7.654,-0.19913
7.655,-0.199111
7.656,-0.199091
7.657,-0.199072
7.658,-0.199053
7.659,-0.199034
7.66,-0.199015
7.661,-0.198995
7.662,-0.198976
7.663,-0.198957
7.664,-0.198938
7.665,-0.198919
7.666,-0.1989
7.667,-0.198881
7.668,-0.198862
7.669,-0.198843
7.67,-0.198824
7.671,-0.198805
7.672,-0.198786
7.673,-0.198767
7.674,-0.198748
7.675,-0.198729
7.676,-0.19871
7.677,-0.198691
7.678,-0.198671
7.679,-0.198652
7.68,-0.198633
7.681,-0.198614
7.682,-0.198595
7.683,-0.198575
7.684,-0.198556
7.685,-0.198536
7.686,-0.198517
7.687,-0.198497
7.688,-0.198478
7.689,-0.198458
7.69,-0.198439
7.691,-0.198419
7.692,-0.198399
7.693,-0.19838
7.694,-0.19836
7.695,-0.19834
7.696,-0.19832
7.697,-0.1983
7.698,-0.19828
7.699,-0.19826
7.7,-0.198239
7.701,-0.198219
7.702,-0.198199
7.703,-0.198179
7.704,-0.198158
7.705,-0.198138
7.706,-0.198117
7.707,-0.198096
7.708,-0.198076
7.709,-0.198055
7.71,-0.198034
7.711,-0.198013
7.712,-0.197992
7.713,-0.197971
7.714,-0.19795
7.715,-0.197929
7.716,-0.197908
7.717,-0.197887
7.718,-0.197865
7.719,-0.197844
7.72,-0.197822
7.721,-0.197801
7.722,-0.197779
7.723,-0.197757
7.724,-0.197735
7.725,-0.197713
7.726,-0.197691
7.727,-0.197669
7.728,-0.197647
7.729,-0.197625
7.73,-0.197603
7.731,-0.197581
7.732,-0.197558
7.733,-0.197536
7.734,-0.197513
7.735,-0.19749
7.736,-0.197468
7.737,-0.197445
7.738,-0.197422
7.739,-0.197399
7.74,-0.197376
7.741,-0.197353
7.742,-0.19733
7.743,-0.197307
7.744,-0.197283
7.745,-0.19726
7.746,-0.197236
7.747,-0.197213
7.748,-0.197189
7.749,-0.197166
7.75,-0.197142
7.751,-0.197118
7.752,-0.197094
7.753,-0.19707
7.754,-0.197046
7.755,-0.197022
7.756,-0.196997
7.757,-0.196973
7.758,-0.196949
7.759,-0.196924
7.76,-0.1969
7.761,-0.196875
7.762,-0.19685
7.763,-0.196826
7.764,-0.196801
7.765,-0.196776
7.766,-0.196751
7.767,-0.196726
7.768,-0.196701
7.769,-0.196675
7.77,-0.19665
7.771,-0.196625
7.772,-0.196599
7.773,-0.196574
7.774,-0.196548
7.775,-0.196523
7.776,-0.196497
7.777,-0.196471
7.778,-0.196445
7.779,-0.196419
7.78,-0.196393
7.781,-0.196367
7.782,-0.196341
7.783,-0.196315
7.784,-0.196288
7.785,-0.196262
7.786,-0.196235
7.787,-0.196209
7.788,-0.196182
7.789,-0.196155
7.79,-0.196129
7.791,-0.196102
7.792,-0.196075
7.793,-0.196048
7.794,-0.196021
7.795,-0.195994
7.796,-0.195967
7.797,-0.195939
7.798,-0.195912
7.799,-0.195885
7.8,-0.195857
7.801,-0.19583
7.802,-0.195802
7.803,-0.195774
7.804,-0.195747
7.805,-0.195719
7.806,-0.195691
7.807,-0.195663
7.808,-0.195635
7.809,-0.195607
7.81,-0.195579
7.811,-0.195551
7.812,-0.195522
7.813,-0.195494
7.814,-0.195466
7.815,-0.195437
7.816,-0.195409
7.817,-0.19538
7.818,-0.195351
7.819,-0.195322
7.82,-0.195294
7.821,-0.195265
7.822,-0.195236
7.823,-0.195207
7.824,-0.195178
7.825,-0.195149
7.826,-0.195119
7.827,-0.19509
7.828,-0.195061
7.829,-0.195031
7.83,-0.195002
7.831,-0.194972
7.832,-0.194943
7.833,-0.194913
7.834,-0.194883
7.835,-0.194854
7.836,-0.194824
7.837,-0.194794
7.838,-0.194764
7.839,-0.194734
7.84,-0.194704
7.841,-0.194674
7.842,-0.194644
7.843,-0.194613
7.844,-0.194583
7.845,-0.194553
7.846,-0.194522
7.847,-0.194492
7.848,-0.194461
7.849,-0.19443
7.85,-0.1944
7.851,-0.194369
7.852,-0.194338
7.853,-0.194307
7.854,-0.194276
7.855,-0.194245
7.856,-0.194214
7.857,-0.194183
7.858,-0.194152
7.859,-0.194121
7.86,-0.19409
7.861,-0.194058
7.862,-0.194027
7.863,-0.193995
7.864,-0.193964
7.865,-0.193932
7.866,-0.193901
7.867,-0.193869
7.868,-0.193837
7.869,-0.193805
7.87,-0.193774
7.871,-0.193742
7.872,-0.19371
7.873,-0.193678
7.874,-0.193646
7.875,-0.193614
7.876,-0.193581
7.877,-0.193549
7.878,-0.193517
7.879,-0.193485
7.88,-0.193452
7.881,-0.19342
7.882,-0.193387
7.883,-0.193355
7.884,-0.193322
7.885,-0.193289
7.886,-0.193257
7.887,-0.193224
7.888,-0.193191
7.889,-0.193158
7.89,-0.193125
7.891,-0.193092
7.892,-0.193059
7.893,-0.193026
7.894,-0.192993
7.895,-0.19296
7.896,-0.192927
7.897,-0.192893
7.898,-0.19286
7.899,-0.192827
7.9,-0.192793
7.901,-0.19276
7.902,-0.192726
7.903,-0.192693
7.904,-0.192659
7.905,-0.192625
7.906,-0.192591
7.907,-0.192558
7.908,-0.192524
7.909,-0.19249
7.91,-0.192456
7.911,-0.192422
7.912,-0.192388
7.913,-0.192354
7.914,-0.19232
7.915,-0.192285
7.916,-0.192251
7.917,-0.192217
7.918,-0.192183
7.919,-0.192148
7.92,-0.192114
7.921,-0.192079
7.922,-0.192045
7.923,-0.19201
7.924,-0.191976
7.925,-0.191941
7.926,-0.191906
7.927,-0.191872
7.928,-0.191837
7.929,-0.191802
7.93,-0.191767
7.931,-0.191732
7.932,-0.191697
7.933,-0.191662
7.934,-0.191627
7.935,-0.191592
7.936,-0.191557
7.937,-0.191521
7.938,-0.191486
7.939,-0.191451
7.94,-0.191415
7.941,-0.19138
7.942,-0.191345
7.943,-0.191309
7.944,-0.191274
7.945,-0.191238
7.946,-0.191202
7.947,-0.191167
7.948,-0.191131
7.949,-0.191095
7.95,-0.191059
7.951,-0.191024
7.952,-0.190988
7.953,-0.190952
7.954,-0.190916
7.955,-0.19088
7.956,-0.190844
7.957,-0.190808
7.958,-0.190771
7.959,-0.190735
7.96,-0.190699
7.961,-0.190663
7.962,-0.190626
7.963,-0.19059
7.964,-0.190554
7.965,-0.190517
7.966,-0.190481
7.967,-0.190444
7.968,-0.190408
7.969,-0.190371
7.97,-0.190334
7.971,-0.190298
7.972,-0.190261
7.973,-0.190224
7.974,-0.190187
7.975,-0.190151
7.976,-0.190114
7.977,-0.190077
7.978,-0.19004
7.979,-0.190003
7.98,-0.189966
7.981,-0.189929
7.982,-0.189892
7.983,-0.189854
7.984,-0.189817
7.985,-0.18978
7.986,-0.189743
7.987,-0.189705
7.988,-0.189668
7.989,-0.18963
7.99,-0.189593
7.991,-0.189556
7.992,-0.189518
7.993,-0.18948
7.994,-0.189443
7.995,-0.189405
7.996,-0.189367
7.997,-0.18933
7.998,-0.189292
7.999,-0.189254
8,-0.189217
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=14.2
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7,-0.233008
7.001,-0.233005
7.002,-0.233002
7.003,-0.232998
7.004,-0.232995
7.005,-0.232991
7.006,-0.232988
7.007,-0.232985
7.008,-0.232982
7.009,-0.232979
7.01,-0.232976
7.011,-0.232973
7.012,-0.23297
7.013,-0.232968
7.014,-0.232965
7.015,-0.232963
7.016,-0.23296
7.017,-0.232958
7.018,-0.232956
7.019,-0.232954
7.02,-0.232951
7.021,-0.232949
7.022,-0.232948
7.023,-0.232946
7.024,-0.232944
7.025,-0.232942
7.026,-0.232941
7.027,-0.23294
7.028,-0.232938
7.029,-0.232937
7.03,-0.232936
7.031,-0.232935
7.032,-0.232934
7.033,-0.232933
7.034,-0.232932
7.035,-0.232932
7.036,-0.232931
7.037,-0.232931
7.038,-0.23293
7.039,-0.23293
7.04,-0.23293
7.041,-0.23293
7.042,-0.23293
7.043,-0.232931
7.044,-0.232931
7.045,-0.232931
7.046,-0.232932
7.047,-0.232933
7.048,-0.232934
7.049,-0.232934
7.05,-0.232936
7.051,-0.232937
7.052,-0.232938
7.053,-0.232939
7.054,-0.232941
7.055,-0.232943
7.056,-0.232945
7.057,-0.232947
7.058,-0.232949
7.059,-0.232951
7.06,-0.232953
7.061,-0.232956
7.062,-0.232958
7.063,-0.232961
7.064,-0.232964
7.065,-0.232967
7.066,-0.23297
7.067,-0.232974
7.068,-0.232977
7.069,-0.232981
7.07,-0.232985
7.071,-0.232989
7.072,-0.232993
7.073,-0.232997
7.074,-0.233001
7.075,-0.233006
7.076,-0.233011
7.077,-0.233015
7.078,-0.233021
7.079,-0.233026
7.08,-0.233031
7.081,-0.233037
7.082,-0.233042
7.083,-0.233048
7.084,-0.233054
7.085,-0.233061
7.086,-0.233067
7.087,-0.233074
7.088,-0.233081
7.089,-0.233088
7.09,-0.233095
7.091,-0.233102
7.092,-0.23311
7.093,-0.233117
7.094,-0.233125
7.095,-0.233133
7.096,-0.233142
7.097,-0.23315
7.098,-0.233159
7.099,-0.233168
7.1,-0.233177
7.101,-0.233187
7.102,-0.233196
7.103,-0.233206
7.104,-0.233216
7.105,-0.233226
7.106,-0.233237
7.107,-0.233247
7.108,-0.233258
7.109,-0.23327
7.11,-0.233281
7.111,-0.233293
7.112,-0.233304
7.113,-0.233317
7.114,-0.233329
7.115,-0.233342
7.116,-0.233354
7.117,-0.233368
7.118,-0.233381
7.119,-0.233395
7.12,-0.233408
7.121,-0.233423
7.122,-0.233437
7.123,-0.233452
7.124,-0.233467
7.125,-0.233482
7.126,-0.233498
7.127,-0.233513
7.128,-0.233529
7.129,-0.233546
7.13,-0.233563
7.131,-0.23358
7.132,-0.233597
7.133,-0.233615
7.134,-0.233632
7.135,-0.233651
7.136,-0.233669
7.137,-0.233688
7.138,-0.233707
7.139,-0.233727
7.14,-0.233747
7.141,-0.233767
7.142,-0.233788
7.143,-0.233808
7.144,-0.23383
7.145,-0.233851
7.146,-0.233873
7.147,-0.233896
7.148,-0.233918
7.149,-0.233941
7.15,-0.233965
7.151,-0.233989
7.152,-0.234013
7.153,-0.234038
7.154,-0.234063
7.155,-0.234088
7.156,-0.234114
7.157,-0.23414
7.158,-0.234167
7.159,-0.234194
7.16,-0.234222
7.161,-0.23425
7.162,-0.234278
7.163,-0.234307
7.164,-0.234336
7.165,-0.234366
7.166,-0.234396
7.167,-0.234427
7.168,-0.234458
7.169,-0.23449
7.17,-0.234522
7.171,-0.234555
7.172,-0.234588
7.173,-0.234622
7.174,-0.234656
7.175,-0.23469
7.176,-0.234726
7.177,-0.234762
7.178,-0.234798
7.179,-0.234835
7.18,-0.234872
7.181,-0.23491
7.182,-0.234949
7.183,-0.234988
7.184,-0.235028
7.185,-0.235069
7.186,-0.23511
7.187,-0.235151
7.188,-0.235194
7.189,-0.235236
7.19,-0.23528
7.191,-0.235324
7.192,-0.235369
7.193,-0.235415
7.194,-0.235461
7.195,-0.235508
7.196,-0.235556
7.197,-0.235604
7.198,-0.235653
7.199,-0.235703
7.2,-0.235754
7.201,-0.235805
7.202,-0.235857
7.203,-0.23591
7.204,-0.235964
7.205,-0.236019
7.206,-0.236074
7.207,-0.23613
7.208,-0.236187
7.209,-0.236245
7.21,-0.236304
7.211,-0.236364
7.212,-0.236425
7.213,-0.236486
7.214,-0.236549
7.215,-0.236612
7.216,-0.236676
7.217,-0.236742
7.218,-0.236808
7.219,-0.236876
7.22,-0.236944
7.221,-0.237013
7.222,-0.237084
7.223,-0.237155
7.224,-0.237228
7.225,-0.237302
7.226,-0.237377
7.227,-0.237453
7.228,-0.23753
7.229,-0.237609
7.23,-0.237688
7.231,-0.237769
7.232,-0.237852
7.233,-0.237935
7.234,-0.23802
7.235,-0.238106
7.236,-0.238193
7.237,-0.238282
7.238,-0.238372
7.239,-0.238464
7.24,-0.238557
7.241,-0.238651
7.242,-0.238747
7.243,-0.238845
7.244,-0.238944
7.245,-0.239045
7.246,-0.239147
7.247,-0.239251
7.248,-0.239357
7.249,-0.239464
7.25,-0.239573
7.251,-0.239684
7.252,-0.239796
7.253,-0.239911
7.254,-0.240027
7.255,-0.240146
7.256,-0.240266
7.257,-0.240388
7.258,-0.240512
7.259,-0.240638
7.26,-0.240767
7.261,-0.240897
7.262,-0.24103
7.263,-0.241165
7.264,-0.241302
7.265,-0.241442
7.266,-0.241584
7.267,-0.241728
7.268,-0.241875
7.269,-0.242024
7.27,-0.242176
7.271,-0.242331
7.272,-0.242488
7.273,-0.242648
7.274,-0.242811
7.275,-0.242977
7.276,-0.243146
7.277,-0.243318
7.278,-0.243492
7.279,-0.24367
7.28,-0.243851
7.281,-0.244036
7.282,-0.244224
7.283,-0.244415
7.284,-0.24461
7.285,-0.244808
7.286,-0.24501
7.287,-0.245216
7.288,-0.245425
7.289,-0.245639
7.29,-0.245857
7.291,-0.246079
7.292,-0.246305
7.293,-0.246535
7.294,-0.24677
7.295,-0.247009
7.296,-0.247253
7.297,-0.247502
7.298,-0.247756
7.299,-0.248015
7.3,-0.248279
7.30021,-0.248335
7.301,-0.248549
7.302,-0.248824
7.303,-0.249104
7.30334,-0.249201
7.304,-0.24939
7.305,-0.249683
7.306,-0.249981
7.3064,-0.250103
7.307,-0.250285
7.308,-0.250596
7.309,-0.250914
7.3094,-0.251041
7.31,-0.251238
7.311,-0.251569
7.312,-0.251907
7.31232,-0.252017
7.313,-0.252253
7.314,-0.252606
7.315,-0.252967
7.31518,-0.253032
7.316,-0.253337
7.317,-0.253714
7.31797,-0.254088
7.318,-0.2541
7.319,-0.254494
7.32,-0.254898
7.3207,-0.255185
7.321,-0.255311
7.322,-0.255734
7.323,-0.256166
7.32336,-0.256325
7.324,-0.256609
7.325,-0.257062
7.32596,-0.25751
7.326,-0.257526
7.327,-0.258001
7.328,-0.258488
7.32851,-0.258741
7.329,-0.258987
7.33,-0.259498
7.33099,-0.260019
7.331,-0.260022
7.332,-0.260559
7.333,-0.26111
7.33342,-0.261348
7.334,-0.261675
7.335,-0.262254
7.3358,-0.262727
7.336,-0.262849
7.337,-0.263459
7.338,-0.264086
7.33812,-0.264159
7.339,-0.264729
7.34,-0.26539
7.34038,-0.265647
7.341,-0.266069
7.342,-0.266766
7.3426,-0.26719
7.343,-0.267483
7.344,-0.26822
7.34476,-0.268793
7.345,-0.268978
7.346,-0.269758
7.34687,-0.270456
7.347,-0.27056
7.348,-0.271386
7.34894,-0.272182
7.349,-0.272237
7.35,-0.273112
7.35095,-0.273973
7.351,-0.274015
7.352,-0.274944
7.35293,-0.275831
7.353,-0.275903
7.354,-0.276891
7.35485,-0.277759
7.355,-0.277911
7.356,-0.278963
7.35673,-0.279758
7.357,-0.28005
7.358,-0.281172
7.35857,-0.281832
7.359,-0.28233
7.36,-0.283528
7.36037,-0.283982
7.361,-0.284766
7.362,-0.286047
7.36213,-0.286212
7.363,-0.287372
7.36384,-0.288524
7.364,-0.288744
7.365,-0.290165
7.36552,-0.290921
7.366,-0.291636
7.367,-0.293162
7.36716,-0.293405
7.368,-0.294744
7.36876,-0.295979
7.369,-0.296385
7.37,-0.298088
7.37032,-0.298647
7.371,-0.299857
7.37185,-0.301411
7.372,-0.301696
7.373,-0.303606
7.37334,-0.304275
7.374,-0.305594
7.3748,-0.30724
7.375,-0.307662
7.376,-0.309816
7.37622,-0.310312
7.377,-0.31206
7.37762,-0.313492
7.378,-0.3144
7.37898,-0.316784
7.379,-0.31684
7.38,-0.319388
7.38031,-0.320191
7.381,-0.322048
7.38161,-0.323718
7.382,-0.324829
7.38287,-0.327366
7.383,-0.327737
7.384,-0.330781
7.38412,-0.33114
7.385,-0.333968
7.38533,-0.335042
7.386,-0.337309
7.38651,-0.339078
7.387,-0.340813
7.38767,-0.343248
7.388,-0.344492
7.3888,-0.347559
7.389,-0.348356
7.3899,-0.352011
7.39,-0.352418
7.39098,-0.35661
7.391,-0.356693
7.392,-0.361194
7.39204,-0.361359
7.393,-0.365939
7.39307,-0.36626
7.394,-0.370944
7.39407,-0.371317
7.395,-0.376228
7.39506,-0.376533
7.396,-0.381814
7.39602,-0.381911
7.39696,-0.387454
7.397,-0.387722
7.39787,-0.393165
7.398,-0.393978
7.39877,-0.399047
7.399,-0.400608
7.39965,-0.405102
7.4,-0.407642
7.4005,-0.411332
7.401,-0.415112
7.40134,-0.417739
7.402,-0.423052
7.40215,-0.424326
7.40295,-0.431093
7.403,-0.431502
7.40373,-0.438043
7.404,-0.440501
7.4045,-0.445176
7.405,-0.450096
7.40524,-0.452492
7.40597,-0.459993
7.406,-0.460335
7.40668,-0.467678
7.407,-0.471273
7.40737,-0.475547
7.408,-0.482968
7.40805,-0.483599
7.40872,-0.491832
7.409,-0.495483
7.40936,-0.500245
7.41,-0.508836
7.41,-0.508886
7.41062,-0.517602
7.411,-0.52325
7.41122,-0.52654
7.41181,-0.535645
7.412,-0.538653
7.41239,-0.544915
7.41295,-0.554343
7.413,-0.555178
7.4135,-0.563926
7.414,-0.572913
7.41404,-0.573656
7.41457,-0.583527
7.415,-0.591945
7.41508,-0.593533
7.41558,-0.603666
7.416,-0.612367
7.41607,-0.613917
7.41655,-0.624279
7.417,-0.634266
7.41702,-0.634742
7.41748,-0.645296
7.41793,-0.655933
7.418,-0.657727
7.41836,-0.66664
7.41879,-0.677409
7.419,-0.682824
7.41921,-0.688227
7.41961,-0.699083
7.42,-0.709613
7.42001,-0.709966
7.4204,-0.720864
7.42078,-0.731765
7.421,-0.738123
7.42115,-0.742656
7.42152,-0.753526
7.42187,-0.764363
7.422,-0.768346
7.42222,-0.775154
7.42256,-0.785887
7.42289,-0.796551
7.423,-0.80022
7.42321,-0.807133
7.42353,-0.817624
7.42384,-0.828011
7.424,-0.833613
7.42414,-0.838283
7.42443,-0.848432
7.42472,-0.858446
7.425,-0.868299
7.425,-0.868316
7.42528,-0.878034
7.42554,-0.887591
7.42581,-0.89698
7.426,-0.903936
7.42606,-0.906192
7.42631,-0.915222
7.42656,-0.924064
7.4268,-0.932712
7.427,-0.940047
7.42703,-0.941161
7.42726,-0.949407
7.42748,-0.957447
7.4277,-0.965278
7.42791,-0.972897
7.428,-0.97599
7.42812,-0.980303
7.42832,-0.987494
7.42852,-0.99447
7.42872,-1.00123
7.42891,-1.00778
7.429,-1.01096
7.42909,-1.01411
7.42927,-1.02023
7.42945,-1.02613
7.42962,-1.03183
7.42979,-1.03732
7.42996,-1.04261
7.43,-1.04396
7.43012,-1.0477
7.43028,-1.05259
7.43043,-1.05728
